代號,名稱,Year,Industry,Key,RPA,LN_RPA_Count,RPA_Count,Finance,KY,OS,Equity,NI,Price,BVLAG,MV,BV,ADJEBEI,RD,ADV,CAPEX
3038,全台,2017,M2326,30382017,0,0,0,0,0,183408,1917562,19816,6.96,2040669,0.625539801,0.939673215,0.14822051,0.047173255,0.091336714,0.058369584
3040,遠見,2022,M9900,30402022,0,0,0,0,0,63000,1470745,100898,31.4,1652739,1.1969222,0.8898834,0.067636814,0.00220301,0.004384842,0.00544006
3040,遠見,2021,M9900,30402021,0,0,0,0,0,63000,1652739,63631,27.38,1677766,1.028117151,0.98508314,0.045847872,0.003706715,0.004215129,0.010717824
3040,遠見,2020,M9900,30402020,0,0,0,0,0,63000,1677766,167881,39.42,1307461,1.89945245,1.283224509,0.134927925,0.002126258,0.004399366,0.018919876
3040,遠見,2019,M9900,30402019,0,0,0,0,0,63000,1307461,84546,29.11,1380459,1.328492914,0.947120487,0.069205243,0.001984123,0.005976273,0.017657171
3040,遠見,2018,M9900,30402018,0,0,0,0,0,63000,1380459,83836,22.48,1933003,0.732663115,0.714152539,0.048506909,0.001167613,0.003968437,0.006950843
3040,遠見,2017,M9900,30402017,0,0,0,0,0,63000,1933003,1962,28.28,1508588,1.180998391,1.28133261,0.011329137,0.003420417,0.006608166,0.00785569
3041,揚智,2022,M2324,30412022,0,0,0,0,0,194202,3266903,-14779,19.1,3094968,1.198480307,1.055553078,0.226173582,0.205368198,0.025580555,0.015979164
3041,揚智,2021,M2324,30412021,0,0,0,0,0,193660,3094968,-76764,22.95,3099079,1.434134786,0.998673477,0.279519173,0.272522578,0.031766535,0.022598327
3041,揚智,2020,M2324,30412020,0,0,0,0,0,194540,3099079,-254668,27.45,3334735,1.601363527,0.929332916,0.166050676,0.214205027,0.028213936,0.016473573
3041,揚智,2019,M2324,30412019,0,0,0,0,0,192540,3334735,-319669,22,3640906,1.163413722,0.915908018,0.174665042,0.228406611,0.034057732,0.01884476
3041,揚智,2018,M2324,30412018,0,0,0,0,0,302591,3640906,-768117,14.72,4395439,1.013354871,0.828337283,0.106632352,0.235751423,0.045634122,0.014968016
3041,揚智,2017,M2324,30412017,0,0,0,0,0,302591,4395439,-478496,25.14,4892025,1.555007945,0.898490707,0.163051497,0.222780955,0.03808198,0.014488683
3042,晶技,2022,M2328,30422022,0,0,0,0,0,309757,12473208,2796073,86.97,12759694,2.111301908,0.977547581,0.341900754,0.081441138,0.041326383,0.193438887
3042,晶技,2021,M2328,30422021,0,0,0,0,0,309757,12759694,3096918,77.16,9655006,2.475487858,1.321562514,0.478933415,0.097898748,0.060276917,0.345632618
3042,晶技,2020,M2328,30422020,0,0,0,0,0,309757,9655006,1372571,103.54,8697751,3.687417561,1.110057761,0.303152964,0.088464363,0.056881026,0.292718888
3042,晶技,2019,M2328,30422019,0,0,0,0,0,309757,8697751,654503,50.51,8750840,1.787922767,0.993933268,0.19090453,0.066596578,0.049514789,0.174510333
3042,晶技,2018,M2328,30422018,0,0,0,0,0,309757,8750840,579689,26.24,9164591,0.886894317,0.954853304,0.168264356,0.056729864,0.048281369,0.174987187
3042,晶技,2017,M2328,30422017,0,0,0,0,0,309757,9164591,630094,26.85,9773182,0.850999751,0.93772847,0.167459278,0.055278721,0.047708822,0.184799485
3043,科風,2022,M2331,30432022,0,0,0,0,0,38976,398400,98930,39.5,100126,15.37614606,3.978986477,2.381479336,0.465823063,0.927601222,0.234284801
3043,科風,2021,M2331,30432021,0,0,0,0,0,194878,100126,-2977,24.2,70775,66.63437089,1.414708584,1.742197103,0.613903214,1.170356764,0.351352879
3043,科風,2020,M2331,30432020,0,0,0,0,0,194878,70775,-46002,19.5,108588,34.99577301,0.651775518,0.795944303,0.400550705,0.819031569,0.174761484
3043,科風,2019,M2331,30432019,0,0,0,0,0,194878,108588,74625,8.8,29980,57.20234823,3.622014676,7.403368913,1.730353569,3.183855904,0.661574383
3043,科風,2018,M2331,30432018,0,0,0,0,0,194878,29980,-1655,11.75,2927,782.3083362,10.24256918,47.51896139,17.8165357,30.26785104,7.315339939
3043,科風,2017,M2331,30432017,0,0,0,0,0,194878,2927,-55782,11.5,40941,54.73967417,0.071493124,2.022178257,1.279548619,2.10512689,0.791773528
3044,健鼎,2022,M2328,30442022,0,0,0,0,0,525606,42170380,6522528,116.02,38320400,1.591340595,1.100468158,0.230729455,0.006262591,0.054256532,0.235496341
3044,健鼎,2021,M2328,30442021,0,0,0,0,0,525606,38320400,5099944,97.89,36060429,1.426815287,1.062671772,0.208489893,0.005848516,0.061213664,0.345455568
3044,健鼎,2020,M2328,30442020,0,0,0,0,0,525606,36060429,4921519,112.19,34148818,1.726787063,1.055978834,0.207823386,0.00657399,0.057129649,0.270231257
3044,健鼎,2018,M2328,30442018,1,1.098612289,2,0,0,525606,32428646,4651440,82.15,30705363,1.406221216,1.056123193,0.223575992,0.005960001,0.066129751,0.278726488
3044,健鼎,2019,M2328,30442019,0,0,0,0,0,525606,34148818,5649471,103.27,32428646,1.673808139,1.05304483,0.241559299,0.006335325,0.061011613,0.206536252
3044,健鼎,2017,M2328,30442017,0,0,0,0,0,525606,30705363,3612428,58.74,29565702,1.044253792,1.038546726,0.185602797,0.005730424,0.057689312,0.240464711
3045,台灣大,2022,M2327,30452022,0,0,0,0,0,3519234,72850780,13154834,95.6,73276998,4.591328515,0.994183468,0.327262956,0.005339643,0.142401303,0.31233916
3045,台灣大,2020,M2327,30452020,0,0,0,0,0,3512421,71990212,12655109,89.78,74176275,4.251294061,0.970528811,0.309068095,0.002898447,0.135561067,0.30210932
3045,台灣大,2018,M2327,30452018,1,0.693147181,1,0,0,3423834,67993696,14610211,98.63,65511601,5.154701492,1.03788787,0.396116544,0,0.173099387,0.275281595
3045,台灣大,2021,M2327,30452021,1,0.693147181,1,0,0,3519234,73276998,12721597,99.26,71990212,4.85231474,1.017874458,0.319097824,0.003370014,0.13901494,0.321738044
3045,台灣大,2019,M2327,30452019,0,0,0,0,0,3509354,74176275,13606287,93.21,67993696,4.810841381,1.090928709,0.357028937,0.002399722,0.154518207,0.28828877
3045,台灣大,2017,M2327,30452017,0,0,0,0,0,3420833,65511601,15309360,84.5,66186535,4.367359441,0.989802548,0.416481358,0,0.185175096,0.297810333
3046,建碁,2022,M2325,30462022,0,0,0,0,0,71448,836288,159919,93.08,647594,10.26936605,1.291377005,0.434299885,0.024970892,0.162385692,0.020205561
3046,建碁,2021,M2325,30462021,0,0,0,0,0,71448,647594,92811,25.51,601318,3.031072544,1.076957616,0.421951447,0.032924343,0.23468115,0.042548202
3046,建碁,2020,M2325,30462020,0,0,0,0,0,71448,601318,-65063,22.25,590691,2.691285291,1.017990794,0.303402286,0.052755163,0.360794392,0.071504391
3046,建碁,2019,M2325,30462019,0,0,0,0,0,71448,590691,-114586,16.8,781862,1.535215166,0.755492657,0.29728392,0.064526732,0.379312462,0.069267978
3046,建碁,2018,M2325,30462018,0,0,0,0,0,71448,781862,-10844,22.35,794224,2.010594996,0.984435122,0.437039173,0.096652833,0.354039918,0.037125546
3046,建碁,2017,M2325,30462017,0,0,0,0,0,71448,794224,-135707,20.67,520417,2.837782317,1.526130007,0.456430132,0.16239285,0.554803167,0.049821585
3047,訊舟,2022,M2327,30472022,0,0,0,0,0,207861,3359983,260035,14.89,2859069,1.082537809,1.175201788,0.448467316,0.154603124,0.202913256,0.127652743
3047,訊舟,2021,M2327,30472021,0,0,0,0,0,190250,2859069,-73002,11.43,3046296,0.713836574,0.938539459,0.288913487,0.138559746,0.174317926,0.063925173
3047,訊舟,2020,M2327,30472020,0,0,0,0,0,189174,3046296,224304,10.09,2517342,0.75824646,1.210124012,0.465829434,0.16419104,0.212534888,0.081333804
3047,訊舟,2019,M2327,30472019,0,0,0,0,0,186492,2517342,67483,8.7,2420620,0.670274723,1.039957532,0.437141311,0.176257323,0.233005594,0.083224546
3047,訊舟,2018,M2327,30472018,0,0,0,0,0,186492,2420620,122127,9.06,2221127,0.760702796,1.089816116,0.557418824,0.208050238,0.294384337,0.083157784
3047,訊舟,2017,M2327,30472017,0,0,0,0,0,201325,2221127,-134407,10,2488357,0.809067991,0.892607853,0.419925678,0.206670104,0.26726993,0.114949342
3048,益登,2022,M2329,30482022,0,0,0,0,0,269830,5513624,723231,26.16,4306735,1.639003282,1.280232937,0.531325006,0,0.363394776,0.032208854
3048,益登,2021,M2329,30482021,0,0,0,0,0,244830,4306735,1074349,26.64,3720673,1.752981571,1.157515052,0.630163145,0,0.34141189,0.029752951
3048,益登,2020,M2329,30482020,0,0,0,0,0,222573,3720673,702210,24.26,3445138,1.567316311,1.079977928,0.511324365,0,0.307497987,0.033461649
3048,益登,2019,M2329,30482019,0,0,0,0,0,222573,3445138,391783,12.04,3320766,0.806976137,1.037452805,0.466264109,0,0.348284402,0.027489742
3048,益登,2018,M2329,30482018,0,0,0,0,0,222573,3320766,254601,8.84,3263041,0.602979037,1.017690553,0.439503518,0,0.361477836,0.019377323
3048,益登,2017,M2329,30482017,0,0,0,0,0,222573,3263041,382628,11.05,3213912,0.765245486,1.015286355,0.466556645,0,0.347502981,0.056759177
3049,精金,2022,M2326,30492022,0,0,0,0,0,806949,10381218,48777,10.6,10947936,0.78130338,0.948235174,0.010208774,0.002992802,0.002760612,0.132989634
3049,精金,2021,M2326,30492021,0,0,0,0,0,806949,10947936,885441,9.61,9710688,0.798581922,1.127410952,0.098421451,0.003495015,0.003744328,0.130109628
3049,精金,2020,M2326,30492020,0,0,0,0,0,806949,9710688,335746,11.28,9639831,0.944247334,1.00735044,0.041882062,0.004219887,0.002833141,0.140167914
3049,精金,2019,M2326,30492019,0,0,0,0,0,806949,9639831,932571,9.04,7703481,0.94695099,1.251360391,0.133673206,0.005646538,0.006968278,0.198507791
3049,精金,2018,M2326,30492018,0,0,0,0,0,736949,7703481,213901,11.77,7203562,1.204111206,1.069398861,0.040697921,0.00715993,0.003844209,0.29116165
3049,精金,2017,M2326,30492017,0,0,0,0,0,736949,7203562,265563,7.43,7101077,0.771084593,1.014432318,0.044757999,0.004804342,0.002556091,0.377330509
3050,鈺德,2022,M2326,30502022,0,0,0,0,0,145984,2721022,147447,15.74,2689249,0.854434885,1.011814823,0.078121438,0.0011189,0.02217422,0.112844887
3050,鈺德,2021,M2326,30502021,0,0,0,0,0,145984,2689249,69351,15.89,2619210,0.885643289,1.026740506,0.053931911,0.001519924,0.025934156,0.11156341
3050,鈺德,2020,M2326,30502020,0,0,0,0,0,145984,2619210,152011,13.13,2595810,0.738409175,1.009014527,0.083921011,0,0.02536087,0.108824221
3050,鈺德,2019,M2326,30502019,0,0,0,0,0,145984,2595810,152801,8.09,2468496,0.478433248,1.051575534,0.094863836,0,0.032963391,0.237257828
3050,鈺德,2018,M2326,30502018,0,0,0,0,0,145984,2468496,112600,9.29,2280882,0.594590759,1.082255022,0.089513618,0,0.04014675,0.169043379
3050,鈺德,2017,M2326,30502017,0,0,0,0,0,145984,2280882,4418,9.67,2274037,0.620774983,1.003010065,0.046008046,0,0.044065246,0.04154286
3051,力特,2022,M2326,30512022,0,0,0,0,0,170000,2435529,433167,19.18,2033997,1.603050545,1.197410321,0.331098325,0.028190799,0.089944085,0.047721309
3051,力特,2021,M2326,30512021,0,0,0,0,0,170000,2033997,292294,14.75,1245363,2.013469165,1.633256328,0.419973935,0.044120469,0.141147601,0.087033259
3051,力特,2020,M2326,30512020,0,0,0,0,0,325332,1245363,-172254,23.21,1234605,6.116090345,1.008713718,-0.000940382,0.041947019,0.096634146,0.207348909
3051,力特,2019,M2326,30512019,0,0,0,0,0,325332,1234605,-165521,6.97,1409321,1.608976266,0.876028243,0.00864246,0.03842063,0.087669168,0.232158607
3051,力特,2018,M2326,30512018,0,0,0,0,0,325332,1409321,-108611,6.06,1522565,1.294862236,0.92562288,0.028759363,0.038464039,0.061629553,0.205308805
3051,力特,2017,M2326,30512017,0,0,0,0,0,325332,1522565,-233697,6.52,1733179,1.223857801,0.878481103,-0.055219917,0.036322273,0.043295009,0.190395222
3052,夆典,2022,M2500,30522022,0,0,0,0,0,228714,3222785,208209,11.62,3084330,0.86166418,1.044889814,0.08064993,0.000891928,0.01225258,0.004978067
3052,夆典,2021,M2500,30522021,0,0,0,0,0,228714,3084330,106180,9.38,3141092,0.682990922,0.981929214,0.046159425,0.000582918,0.011772976,0.00324505
3052,夆典,2020,M2500,30522020,0,0,0,0,0,228714,3141092,316978,10.56,2982913,0.809684976,1.053028365,0.132632765,0.000879007,0.025489178,0.002261548
3052,夆典,2019,M2500,30522019,0,0,0,0,0,228714,2982913,177442,9.83,2829561,0.79456093,1.054196393,0.076045719,0.001197359,0.012138279,0.002919534
3052,夆典,2018,M2500,30522018,0,0,0,0,0,233005,2829561,-135194,7,3115524,0.523518676,0.908213514,-0.030970071,0.001148763,0.011274829,0.001960826
3052,夆典,2017,M2500,30522017,0,0,0,0,0,233005,3115524,211119,7.07,2973722,0.553967503,1.047685022,0.08707438,0.001134941,0.014944571,0.003430717
3054,立萬利,2022,M2324,30542022,0,0,0,0,0,83411,765361,-10242,22.05,897524,2.049207096,0.852747113,0.02582995,9.69E-05,0.037144411,0.006109029
3054,立萬利,2021,M2324,30542021,0,0,0,0,0,83411,897524,-40682,21.8,936031,1.942627755,0.958861405,-0.004468869,0.000185891,0.038807475,0.009836213
3054,立萬利,2020,M2324,30542020,0,0,0,0,0,87848,936031,-90430,22.1,965787,2.010216331,0.969189894,-0.02900536,0.00444508,0.060183042,0.012611476
3054,立萬利,2019,M2324,30542019,0,0,0,0,0,88513,965787,-63688,25,1024805,2.159264445,0.942410507,-0.002653188,0.016886139,0.04260713,0.020090651
3054,立萬利,2018,M2324,30542018,0,0,0,0,0,90000,1024805,-29716,24.75,1534396,1.451711292,0.667888211,0.013340754,0.016830727,0.015876606,0.011934338
3054,立萬利,2017,M2324,30542017,0,0,0,0,0,121075,1534396,-93628,22.34,1512897,1.787838498,1.014210485,-0.033709499,0.02162011,0.006556957,0.020515607
3055,蔚華科,2022,M2329,30552022,0,0,0,0,0,118742,2837224,-431973,38.26,2640878,1.720287314,1.074348758,-0.01205849,0.022233136,0.129280111,0.132430199
3055,蔚華科,2021,M2329,30552021,0,0,0,0,0,118742,2640878,-368181,25.74,2360567,1.294781754,1.118747318,0.049513952,0.053653211,0.151832166,0.176638494
3055,蔚華科,2020,M2329,30552020,0,0,0,0,0,102442,2360567,-109607,28.39,2451667,1.186265663,0.962841609,0.147896105,0.045411551,0.147191686,0.169917856
3055,蔚華科,2019,M2329,30552019,0,0,0,0,0,102442,2451667,-33878,28.03,2469441,1.162793223,0.99280242,0.15913723,0.052654832,0.120201293,0.163767832
3055,蔚華科,2018,M2329,30552018,0,0,0,0,0,103508,2469441,75007,23.5,2517406,0.966247796,0.980946657,0.198540482,0.056513332,0.112231797,0.050674385
3055,蔚華科,2017,M2329,30552017,0,0,0,0,0,103508,2517406,61392,23.05,2687336,0.887815815,0.936766374,0.162769747,0.047806452,0.092118366,0.063349726
3056,富華新,2022,M2500,30562022,0,0,0,0,0,242749,7583413,2203270,28.08,4937108,1.380644685,1.536003061,0.483176993,0,0.036909665,0.007119958
3056,富華新,2021,M2500,30562021,0,0,0,0,0,210849,4937108,628651,17.22,5215019,0.696223692,0.946709494,0.151152469,0,0.030606216,0.004659235
3056,富華新,2020,M2500,30562020,0,0,0,0,0,209912,5215019,999098,21,4805259,0.917359918,1.085273239,0.233752229,0,0.025834612,0.004381658
3056,富華新,2019,M2500,30562019,0,0,0,0,0,209288,4805259,464235,18.03,4642564,0.812797118,1.035044213,0.138280269,0,0.038284879,0.002424092
3056,富華新,2018,M2500,30562018,0,0,0,0,0,208521,4642564,341822,9.99,5000373,0.41659388,0.928443538,0.11045296,0,0.04209366,0.00241402
3056,富華新,2017,M2500,30562017,0,0,0,0,0,231395,5000373,743131,10.3,4820038,0.494470894,1.037413605,0.17515671,0,0.02098137,0.001891479
3057,喬鼎,2022,M2325,30572022,0,0,0,0,0,92679,872642,2807,12.35,803715,1.424118811,1.0857605,0.318576859,0.154665522,0.160418805,0.049469028
3057,喬鼎,2021,M2325,30572021,0,0,0,0,0,89329,803715,451,11.9,815365,1.303729127,0.98571192,0.313240083,0.153216044,0.159470912,0.062223667
3057,喬鼎,2020,M2325,30572020,0,0,0,0,0,88087,815365,-161119,13.8,862434,1.409499857,0.94542307,0.214350316,0.202001544,0.199167704,0.098514205
3057,喬鼎,2019,M2325,30572019,0,0,0,0,0,161409,862434,-325940,9.2,1209926,1.227317043,0.712798965,0.135562836,0.196514498,0.208436714,0.090746872
3057,喬鼎,2018,M2325,30572018,0,0,0,0,0,161409,1209926,-67367,15.38,1267221,1.958987754,0.954786892,0.380378008,0.204650175,0.228889041,0.053122541
3057,喬鼎,2017,M2325,30572017,0,0,0,0,0,161409,1267221,-470035,16.23,1897401,1.380661268,0.667872,0.228003464,0.248306499,0.227422669,0.066147325
3058,立德,2022,M2328,30582022,0,0,0,0,0,158576,1416323,-113817,27.4,1499242,2.89811945,0.944692718,0.150307289,0.110333088,0.115890563,0.140375603
3058,立德,2021,M2328,30582021,0,0,0,0,0,158576,1499242,-337636,10,1871341,0.847392325,0.801159169,0.025853653,0.092637846,0.113640432,0.169639312
3058,立德,2020,M2328,30582020,0,0,0,0,0,161937,1871341,-140122,16.9,2086468,1.311659369,0.896894177,0.100365306,0.083325984,0.084196834,0.118305673
3058,立德,2019,M2328,30582019,0,0,0,0,0,164937,2086468,-14884,6.53,2209454,0.487468221,0.944336474,0.158269419,0.088582066,0.076423859,0.112447691
3058,立德,2018,M2328,30582018,0,0,0,0,0,169718,2209454,-155165,7.22,2435836,0.50305684,0.907061888,0.101336051,0.089783549,0.075253424,0.110587905
3058,立德,2017,M2328,30582017,0,0,0,0,0,170491,2435836,-50080,8.48,2658199,0.54388843,0.916348249,0.149904127,0.084648666,0.084095284,0.120600075
3059,華晶科,2022,M2326,30592022,0,0,0,0,0,278818,9196928,482964,33.11,9392365,0.98289025,0.979191929,0.245755888,0.184577899,0.009757074,0.036520514
3059,華晶科,2021,M2326,30592021,0,0,0,0,0,279201,9392365,241601,32.92,9023853,1.018555701,1.040837545,0.187365308,0.154850705,0.005741007,0.064874838
3059,華晶科,2020,M2326,30592020,0,0,0,0,0,279497,9023853,152950,34.81,9216726,1.055612434,0.979073589,0.13695156,0.114846096,0.005510634,0.026463736
3059,華晶科,2019,M2326,30592019,0,0,0,0,0,275361,9216726,-23134,23.03,9661581,0.656369163,0.953956293,0.085075,0.081535827,0.005933604,0.022237665
3059,華晶科,2018,M2326,30592018,0,0,0,0,0,274011,9661581,128218,23.51,9485225,0.679161392,1.018592706,0.10666252,0.085825587,0.007319278,0.026174287
3059,華晶科,2017,M2326,30592017,0,0,0,0,0,273819,9485225,67622,35.74,9032993,1.083394071,1.050064469,0.112048686,0.096847855,0.007714719,0.039461118
3060,銘異,2022,M2325,30602022,0,0,0,0,0,137563,2867646,43855,17.54,2908478,0.829593698,0.985961042,0.10561297,0.050893629,0.039641008,0.130673844
3060,銘異,2021,M2325,30602021,0,0,0,0,0,137563,2908478,235622,17.54,2886807,0.835821383,1.00750691,0.175657396,0.046653275,0.04738384,0.081600537
3060,銘異,2020,M2325,30602020,0,0,0,0,0,137563,2886807,-299805,24.94,3234193,1.060796687,0.892589589,-0.000148723,0.048642428,0.043907398,0.084305111
3060,銘異,2019,M2325,30602019,0,0,0,0,0,139362,3234193,-385576,12.79,3779711,0.471581023,0.855672034,-0.006002046,0.050408351,0.045601635,0.10995629
3060,銘異,2018,M2325,30602018,0,0,0,0,0,139362,3779711,-410025,12.75,4193994,0.423669061,0.901219935,-0.001875062,0.049601645,0.046288097,0.13115684
3060,銘異,2017,M2325,30602017,0,0,0,0,0,139362,4193994,-92946,19.05,4801284,0.552945025,0.873515085,0.066183338,0.045057739,0.04048417,0.116925597
3062,建漢,2022,M2327,30622022,0,0,0,0,0,330215,5064867,-158159,22.15,5446279,1.342983393,0.929968333,0.03086309,0.050612354,0.009290563,0.045556241
3062,建漢,2021,M2327,30622021,0,0,0,0,0,328605,5446279,-306535,27.46,5393762,1.672949845,1.009736618,0.001913692,0.049545938,0.009199145,0.033964791
3062,建漢,2020,M2327,30622020,0,0,0,0,0,328605,5393762,21876,18.82,5455611,1.133575341,0.988663231,0.064134888,0.04986041,0.010264661,0.029700981
3062,建漢,2019,M2327,30622019,0,0,0,0,0,328605,5455611,50280,15.99,5576309,0.942270945,0.978355217,0.073323053,0.049921911,0.014384425,0.037235741
3062,建漢,2018,M2327,30622018,0,0,0,0,0,328605,5576309,143907,14.32,5559062,0.846477985,1.003102502,0.100267275,0.05098504,0.023395314,0.019869179
3062,建漢,2017,M2327,30622017,0,0,0,0,0,328751,5559062,96905,16.88,5723865,0.9695052,0.971207742,0.101608791,0.06149586,0.023182937,0.022553467
3064,泰偉,2022,M3200,30642022,0,0,0,0,0,43372,130659,-120078,15.1,89601,7.309262173,1.458231493,-0.212095847,1.107800136,0.02024531,0.334460553
3064,泰偉,2021,M3200,30642021,0,0,0,0,0,26738,89601,-25614,11.25,112348,2.677417489,0.797530886,1.088101257,1.291273543,0.024815751,0.485233382
3064,泰偉,2020,M3200,30642020,0,0,0,0,0,26738,112348,-69898,24.6,177169,3.71258403,0.634128995,1.349908844,1.713217324,0.03121878,0.334703024
3064,泰偉,2019,M3200,30642019,0,0,0,0,0,84105,177169,-321729,63.22,204986,25.9389329,0.86429805,0.162362308,1.647790581,0.084088669,0.532904686
3064,泰偉,2018,M3200,30642018,0,0,0,0,0,72105,204986,-235820,48.43,328983,10.61466748,0.623089947,0.164734956,0.793898165,0.087651946,0.199530067
3064,泰偉,2017,M3200,30642017,0,0,0,0,0,72105,328983,-297887,66.36,443174,10.79686038,0.742333711,-0.151574776,0.448530374,0.072061989,0.083831633
3066,李洲,2022,M2326,30662022,0,0,0,0,0,83071,1278515,-119173,21.4,1059064,1.678575988,1.207212218,-0.077238014,0.006959919,0.028328788,0.028926486
3066,李洲,2021,M2326,30662021,0,0,0,0,0,83071,1059064,63580,27.6,890206,2.575538246,1.189684185,0.110897927,0.012422967,0.027053289,0.041950964
