Code,Key,Industry,YICounts,Year,Equity,Asset,PPE,NI_Ctd,NI_Ctd_1,NI,NI_1,EBITDA,EBITDA_1,OCF,S,AR,Asset_1,S_1,AR_1,S_2,EXP,PROD
1717,17172022,M1721,41,2022,25071340,59455276,17472950,2619481,3485710,2641142,3466966,5962730,6835883,6581357,49014100,17132279,60535689,50471397,20071472,38370366,6885940,37889267
1718,17182022,M1721,41,2022,74962794,835701961,27015984,2796826,3850781,2754305,3880459,5688548,6196783,1421290,33475057,14582855,801138255,32294374,14224936,27277647,8731954,20782322
1720,17202022,M1722,126,2022,7435601,10968259,3658581,1153620,836802,1160041,763374,1717313,1242064,1227834,5851368,1262980,10095039,4604082,1158249,4305400,1369192,3532710
1721,17212022,M1721,41,2022,2398046,4184256,1556541,61330,-70016,65983,-67695,354621,231139,294144,3008554,568517,4091352,2850638,770014,2752601,223186,3001632
1722,17222022,M1721,41,2022,53060996,80752474,13488766,2669649,3034616,2605199,2856628,4472587,4961779,5578896,15052251,1032242,79343199,13659406,1934703,10169742,1780562,14231623
1723,17232022,M1721,41,2022,8075552,11208338,3811156,1702879,1096614,1729544,1111811,2564057,1818419,2629469,10526620,647652,11732869,7986319,693897,5363774,579468,8203850
1725,17252022,M1721,41,2022,4179663,7061641,864006,253824,319140,274396,274911,326511,402526,457446,9210806,1061465,7032885,10670339,1282316,7073550,240798,8735040
1726,17262022,M1721,41,2022,9573199,11417491,3324419,814474,882167,761391,870754,1229682,1223327,580637,9735561,2663674,11237793,8865627,2391950,7987996,1287830,7645334
1727,17272022,M1721,41,2022,1579022,2854781,1465215,46901,134253,43694,101426,269268,356949,338140,2306669,582692,2592677,2012931,676589,1772950,215737,1997750
1730,17302022,M1721,41,2022,1915705,2593708,517748,277566,289031,278288,289358,402137,427939,350007,2784615,540609,2657969,3138791,616696,3058759,944260,1500791
1731,17312022,M1722,126,2022,1996993,2529909,725048,161830,164321,161735,164239,240195,248123,147884,1245105,227827,2692439,1289211,242889,1065325,617398,422737
1732,17322022,M1721,41,2022,482267,654088,181181,5167,19409,5193,19484,22038,35860,27537,587101,92812,669827,619352,109910,620713,226139,352388
1733,17332022,M1722,126,2022,1817893,2514701,641370,181451,202289,210928,170586,299073,293141,26616,2244176,486769,2670467,2131656,474408,2005337,400279,1778004
1734,17342022,M1722,126,2022,3216848,6185191,3119747,164174,-204959,164985,-203461,539573,109644,425298,2856651,685189,6220931,2433516,592972,2388452,893965,1804971
1735,17352022,M1721,41,2022,1495499,3388842,1373046,35210,10057,35210,10057,175824,125477,340901,2957191,728772,3716818,3201106,957553,2363415,389307,2499517
1736,17362022,M3700,23,2022,9482280,38865944,4494351,224941,99369,453999,78650,1766366,1367407,392453,33612947,8777860,35262576,30779328,7608704,28366756,14821305,19140756
1737,17372022,M1200,29,2022,6661904,8211666,3674664,427516,412162,429157,413934,730058,705520,580689,3613607,177524,8467640,4095651,195596,3130347,831555,2349348
1742,17422022,M1721,41,2022,1264292,2624601,559334,-123635,372958,-115480,39,-86419,412942,-698128,482012,100853,2405413,500464,26242,333591,235885,313111
1752,17522022,M1722,126,2022,2411029,3584545,1600075,351999,196111,278935,196118,591745,418044,369186,1940487,386711,3428891,1780098,350441,1754827,373303,1385633
1760,17602022,M1722,126,2022,2007113,3093539,1496625,182345,104402,269749,98116,504541,340956,489872,2398648,354031,2953095,1901211,333900,1568637,904632,1097175
1762,17622022,M1722,126,2022,3193019,4564144,1960581,466140,401050,457244,397780,762066,632927,733779,2117144,301401,4380761,1934702,379880,1543589,498225,1221490
1773,17732022,M1721,41,2022,8037902,13524094,7852122,1825317,1616808,1823891,1615016,2648412,2327722,2272050,11345083,1369230,10939413,11143603,1665090,7778275,1284204,8374885
1776,17762022,M1721,41,2022,1114003,1793798,337559,20996,47019,21938,49531,98324,163673,92655,1448029,294302,1832526,1476066,352289,1380972,179544,1286881
1777,17772022,M1722,126,2022,2199297,2779425,1007506,295288,177160,301733,177885,442005,275072,438814,986300,120560,2895063,893233,91767,983788,129769,649807
1781,17812022,M1722,126,2022,372578,799759,120363,-17548,-62341,-19000,-62341,11847,-63052,-80695,797542,141852,776392,811879,102999,774155,142112,699396
1783,17832022,M1722,126,2022,1295657,1447723,434622,139404,87667,138378,87667,195430,130563,268338,604431,98855,1265184,511976,109946,457691,245376,226757
1784,17842022,M1722,126,2022,1324725,1838690,498306,53591,32642,58931,32460,113968,80413,94654,980377,236436,1783842,921420,189929,806575,485385,405512
1785,17852022,M2331,84,2022,13203479,26600628,8091518,1429021,1308742,1289303,1219995,2423522,2272153,1009826,25790594,1729188,25421982,31354837,2099439,26665367,1842572,24277655
1786,17862022,M1722,126,2022,1510931,2098236,1160194,141716,101720,109366,101719,242066,177144,178207,557348,90296,2261942,505539,78367,466881,237256,198448
1788,17882022,M1722,126,2022,2439528,4508679,1050565,366428,348594,378307,350152,625927,595926,403164,4689687,1241228,4437461,3684006,1202348,3431968,588580,3670702
1789,17892022,M1722,126,2022,10450053,11911176,3843378,353216,243471,390329,241419,885338,690366,773791,3264045,635263,11691176,2762335,360247,3082928,845275,1856986
1795,17952022,M1722,126,2022,13867890,29526073,3046727,3020757,1403371,2731429,1406568,5259538,2926239,3719418,14632772,4392451,21221950,12649189,3183591,10728583,3695035,7083043
1796,17962022,M1200,29,2022,830771,1189632,633418,93454,57413,93996,57372,164066,123073,122434,633963,120979,1316883,522334,104658,368303,120168,439574
1799,17992022,M1722,126,2022,770559,1173154,263911,-168394,-170509,-168459,-170756,-84480,-82699,-53502,178897,20173,1263910,197277,26322,267654,237572,108862
1805,18052022,M2500,83,2022,504484,1348608,13417,-94628,-33677,-87698,-45464,-60957,-7355,105737,348843,6694,1459103,185474,63916,219762,74872,109906
1808,18082022,M2500,83,2022,6023327,48814771,232087,156636,1671830,145669,1671830,441412,2235895,-7768654,2485724,1357097,39325011,10479267,581309,7656236,593061,10009541
1813,18132022,M1722,126,2022,821735,1137528,330202,-9788,-25230,-9815,-17758,55478,45517,31929,362052,107531,1264090,451129,107270,445877,82381,365506
1815,18152022,M2328,205,2022,7394624,14058955,8579645,31523,601349,151562,558807,943288,1583827,1549252,4650737,1058022,14735033,5256034,1728807,3427945,613471,4034317
2002,20022022,M2000,47,2022,356845444,683769397,370248034,17995059,68906072,17775812,68664926,60101349,118901896,24343185,449567488,13336243,687994969,468327501,18178793,314783301,13637110,419648142
2006,20062022,M2000,47,2022,28914514,54766547,20038567,4010769,5921551,3845584,5872754,7227003,9130606,6865439,59972121,3589255,55402752,58795089,4244313,42866290,2326477,50785228
2007,20072022,M2000,47,2022,6790438,11756112,4743758,-694654,13160,-692160,22700,-254584,442539,1050375,6828696,145041,13148601,7018786,474608,5589791,211205,6148775
2008,20082022,M2000,47,2022,2815630,7259818,1514042,112184,42117,113076,42147,253320,173407,124547,2216054,107548,7326880,1550624,96357,962510,188657,1907316
2009,20092022,M2000,47,2022,4521399,6552149,1070805,196940,422675,218307,363528,270910,543062,-6947,2895412,170862,8287859,3218804,318799,2260596,62609,3211511
2010,20102022,M2000,47,2022,11574260,20794384,5329676,613804,1245260,642834,1171291,1180851,1909042,2593341,24497782,4844363,23143623,26320660,6284885,19228310,803464,21670603
2012,20122022,M2000,47,2022,5068930,12601719,3055795,663116,874177,607089,826533,1288260,1500864,1613601,11049641,2085487,12691505,11810242,2711492,8054615,938754,8770429
2013,20132022,M2000,47,2022,5253169,13361707,1781888,478931,494044,465566,431643,847624,793142,1084244,19364458,1190343,13905391,15971051,1353278,13242169,333607,18198275
2014,20142022,M2000,47,2022,17062437,36764877,9801656,-989929,6350411,-992703,6032080,-336056,7812520,27529,44503494,289350,37479334,53744012,977933,36790154,634757,42673978
2015,20152022,M2000,47,2022,21785442,25654174,9136866,3073395,4034565,3078207,4025822,5073398,6257705,4199982,38604929,2028593,26872216,38360406,1914320,27298051,876186,33262228
2017,20172022,M2000,47,2022,5756672,10633489,3547637,295982,628840,296796,629390,666757,955171,1062929,3558443,189883,11316192,4036006,318603,3493012,387464,2432804
2020,20202022,M2000,47,2022,3206566,7386069,1016695,266632,778503,445913,531593,553680,1109728,1135420,6624345,556257,8131835,6558618,542068,5073767,193567,5690765
2022,20222022,M2000,47,2022,6487034,8521013,3101082,-64295,474434,-5609,665928,318442,894118,859933,9616117,606358,8733983,10700393,784958,7930384,502645,8650916
2023,20232022,M2000,47,2022,32792103,93151389,45775712,522105,5220453,537160,4697995,5101532,9727372,1893901,83675863,3436483,95141053,90046653,2854764,55421795,6839551,70392598
2024,20242022,M2000,47,2022,1189562,2213989,1040192,47219,143349,47254,141941,144397,257711,-252631,1168598,192095,2007149,1526451,236288,1184430,73222,1346727
2025,20252022,M2000,47,2022,1466922,1516431,392032,780657,276324,185081,252703,924038,411009,169210,1231007,0,1953507,2470941,0,803775,34649,1286808
2027,20272022,M2000,47,2022,73897195,146446086,20720236,14398864,11562428,14633242,13624188,22862802,18920389,4093811,114148570,8105550,109071165,96886248,7271851,59234909,12506616,105262930
2028,20282022,M2000,47,2022,4350702,8317702,3320329,750398,1663050,748239,1662990,1223628,2265218,1209525,13123335,1429836,8586451,13571013,856074,8690155,199983,11184538
2029,20292022,M2000,47,2022,9779037,10627728,2304869,495538,1281969,488438,1283426,939244,1893205,1423828,12796257,710192,11762692,14356130,911839,9381644,677803,10448864
2030,20302022,M2000,47,2022,5225355,12224121,4582139,741216,1204560,743028,1204243,1421657,2015954,2652888,16247991,1217486,14429160,15238772,1645629,10560947,1024397,12629688
2031,20312022,M2000,47,2022,10075360,24439251,4168757,417568,2770838,651245,2187734,1077304,3583412,1337778,17155532,4738184,25921883,14103042,4392006,9852311,424125,14743339
2032,20322022,M2000,47,2022,1704167,1923936,540486,38216,166927,38153,165160,67001,227962,256562,3361067,666406,2237882,3489139,722930,3266944,91065,3053866
2033,20332022,M2000,47,2022,1027908,1311020,473652,-12698,14725,-12794,14255,9450,39231,12742,810803,195181,1312377,844784,233645,757773,66637,778399
2034,20342022,M2000,47,2022,10416263,19663782,6043505,518282,1260047,536992,1292016,1102283,2043562,1558552,16840315,929547,19078744,17777919,1408090,12717152,1228906,13320930
2035,20352022,M2000,47,2022,5712668,17377300,3333291,-224948,1586250,-224162,1586528,66239,1878321,1558958,14021337,7413,20145714,16813060,105573,10828679,292151,12247594
2038,20382022,M2000,47,2022,3947369,9399529,4367792,184099,442960,-113330,445202,560030,799889,45670,11044978,1046580,8982319,10225130,1129820,7600525,207819,10808633
2049,20492022,M1500,94,2022,34964667,52139666,27678842,4311735,3154693,4455813,3703659,8206399,6880177,6077540,29314648,3356979,51031819,27265162,4269707,21266659,5142901,19214146
2059,20592022,M2328,205,2022,15638337,19236213,2955395,4056145,2072520,4055948,2067942,5307878,2819988,3938303,7798631,1824673,15432868,6341989,1732802,4801405,713304,3326790
2061,20612022,M1600,16,2022,498201,1153098,167648,-72981,108839,-27233,19632,-32868,132504,-76303,927289,394073,1173569,959217,380361,754410,56791,884473
2062,20622022,M3800,28,2022,7295637,12263278,5990925,737129,435829,656329,419934,1786011,1318575,2454083,8236787,2109795,14259948,9637943,3743692,7237623,660799,7206428
2063,20632022,M2000,47,2022,971270,1870827,486694,233347,149161,234498,144507,356309,252416,313820,1450487,300704,1972749,1442108,325586,1061740,131377,1074902
2064,20642022,M2000,47,2022,1197045,2734288,1023569,78992,125653,79022,125515,218116,229067,445514,2155633,397696,3375046,2696166,615887,1677738,128052,1954599
2065,20652022,M2000,47,2022,1572407,3015500,685479,370177,275900,375741,276898,552159,438930,516899,2591122,435721,2926232,2859385,485097,2253521,197130,2001980
2066,20662022,M1500,94,2022,1792702,3214691,377060,296152,139716,308229,148732,482199,286798,382799,2851164,418153,2972083,2284775,339370,1990511,551577,1996321
2067,20672022,M1500,94,2022,468457,1984397,993763,-45585,-14305,-45575,-14668,39835,59050,7373,1238171,319428,1836733,985465,245348,720946,216464,1091815
2069,20692022,M2000,47,2022,4134279,8960634,4480831,191610,740740,195039,740151,626297,1279780,2138703,14042665,791447,11145755,14260416,1251949,7433603,797604,11485619
2115,21152022,M2200,34,2022,3037303,4865994,2220150,226861,399294,229439,398729,583380,723290,700501,3040416,686970,5166635,3397556,770180,2602257,330572,2137396
2201,22012022,M2200,34,2022,72511852,360431614,38905387,-1188037,7742315,-308083,7895793,12864070,20438739,-29978623,77079263,226437181,323862779,78047772,190504558,82597514,17350124,49043630
2204,22042022,M2200,34,2022,36046948,48489639,6209320,-7604445,4403484,-7639170,4670674,-6254517,6028221,1764839,29553870,2660434,54735114,31125399,2087658,30874600,2930998,25041850
2206,22062022,M2200,34,2022,20242488,57077274,13800765,3439941,1964718,2669342,2010716,5708551,3951205,2033829,50850618,2738032,46531218,41617351,2463561,40774917,6301466,44120987
2207,22072022,M2200,34,2022,69572063,406561137,60555510,-15745958,19558090,-14676577,19538021,593213,37653638,-37193386,243671880,237928633,349612784,245265460,190535009,230381473,16129099,241992274
2208,22082022,M2600,30,2022,9813627,46638124,13049687,-3548488,9553,-3529721,-3787,-2455141,1025493,-7818793,21994050,1331521,43721511,19113429,2047312,25296629,661575,27811606
2221,22212022,M9900,90,2022,1133422,1773316,432186,286221,195962,286221,195962,407865,294086,182705,1744717,398171,1764457,1692159,371589,1032778,160558,1239623
2227,22272022,M2200,34,2022,19221490,24510866,1231620,2410581,3025993,2435963,3015108,3643331,4507335,-2038852,23607191,381694,24653475,24668384,311147,29660638,2823873,20666547
2228,22282022,M2200,34,2022,4163786,6112627,1827663,452590,238582,428720,218393,831561,469749,196583,4373785,1124292,5423292,3678578,817733,3423476,685649,3471646
2230,22302022,M1500,94,2022,591126,1004695,163248,107973,-7913,150915,-5321,156430,34320,63093,504377,135060,1033039,564794,130762,478484,89004,403536
2231,22312022,M2200,34,2022,5167092,9723069,2100958,468130,487688,468408,485510,937838,850715,1155283,3957949,1662964,9566181,4080435,1756557,3340199,1191354,2378695
2233,22332022,M2200,34,2022,3448009,4982881,1525264,613553,529978,607054,533568,1102421,951100,784353,3350323,681002,4926826,3232810,568661,2538399,558830,2437697
2235,22352022,M1500,94,2022,1356249,2143708,618671,164712,51086,164468,51313,286379,145181,300211,723010,209925,2134419,704875,252948,707256,88905,542108
2236,22362022,M2200,34,2022,1137208,2031700,236599,71580,70421,62043,71943,208961,184218,-15432,1419910,459061,2156741,1368325,377184,1181611,281178,1118977
2239,22392022,M2200,34,2022,15252945,36348684,11608061,196784,980449,-127178,762451,2073325,2982088,996748,22780433,6249649,32154311,20277213,5437526,21644152,2385432,21344548
2301,23012022,M2325,106,2022,81987127,199781737,19078678,14187403,13929486,11378985,10841529,23102899,21992061,25035963,173456216,38737255,183543419,164827947,41716376,157133623,18189572,135641906
2302,23022022,M2324,172,2022,1849040,2154019,497837,176100,84972,181781,84972,263571,150073,328956,877633,158460,2147840,745850,181951,759358,173109,499045
2303,23032022,M2324,172,2022,335450939,533052092,170982066,88018251,55112010,89266213,52230504,152133274,110840908,145860529,278705264,36975087,464426771,213011018,35190447,176820914,26811799,160999664
2305,23052022,M2325,106,2022,2230410,2944126,425608,18814,20005,37878,5479,88358,100501,58731,554909,42844,2855213,626223,59521,582434,259823,436993
2308,23082022,M2328,205,2022,225367185,425873806,86266587,36990738,28499233,36136013,28064331,65572913,53074007,46529108,384443308,87227262,365112310,314670796,70884841,282605493,69333739,287407758
2312,23122022,M2331,84,2022,28211933,125464519,25748605,952492,220994,1723189,779265,6471840,4726872,-3726926,181414449,41359032,108251533,139778507,26989039,128219874,7881988,167793519
2313,23132022,M2328,205,2022,38716888,79822528,35740711,8000977,5140037,8281910,5153784,15720147,11519781,13674478,76419408,16657923,71992900,63053656,15516691,60516929,5326858,61750030
2314,23142022,M2327,91,2022,2077604,6541050,657372,-486411,-450016,-478609,-455820,-200275,-245503,-379309,4482301,912423,6552350,3929852,1146638,3949997,1048047,4035368
2316,23162022,M2328,205,2022,8042235,13112946,2621850,510587,533553,542791,512692,1054922,1029284,840167,5132715,1040381,13805409,5349713,1599107,4784973,428709,4519360
2317,23172022,M2331,84,2022,1650531039,4133974280,362404684,151071549,153823041,156368887,147290325,298707989,291011397,109708366,6626996750,1098690171,3908878394,5994173882,1161218506,5358023065,226297316,6493788279
2321,23212022,M2327,91,2022,475019,1892946,92095,32592,17986,30817,16193,91304,71298,82101,1010890,194226,2042193,1070339,219206,1075547,239471,736767
2323,23232022,M2326,112,2022,16863675,23364022,4332671,-1082975,131137,-297536,-169990,-207489,1110387,-442348,7692376,1381045,24154059,8712988,1685735,9401027,1995106,6251896
2324,23242022,M2325,106,2022,127409843,453484433,28808211,8541527,13740488,9306419,11756614,21514239,25420083,58638610,1073245915,191220721,537095340,1235682015,290165854,1048929251,31145182,1029463355
2327,23272022,M2328,205,2022,121549317,277185549,59871278,22769875,21738405,21988556,23335645,40075446,37340010,33010393,121086925,22263118,242902683,122179335,22300327,67672108,17030993,76815085
2328,23282022,M2328,205,2022,14769367,25404503,2686495,1566399,1162597,1557856,1123822,2701156,1979607,1271228,26257340,7764293,24322424,24226194,6228597,20547713,1458504,22019136
