公司代號,公司名稱,報告書內容涵蓋期間,中文版上傳日期,產業類別
8916,光隆,111/01/01~111/12/31,112/08/09,其他
8917,欣泰,111/01/01~111/12/31,112/09/26,油電燃氣業
8927,北基,111/01/01~111/12/31,112/09/25,油電燃氣業
8929,富堡,111/01/01~111/12/31,112/08/30,其他
8931,大汽電,111/01/01~111/12/31,112/09/28,油電燃氣業
8933,愛地雅,111/01/01~111/12/31,112/09/25,運動休閒
8936,國統,111/01/01~111/12/31,112/09/28,其他
8938,明安,111/01/01~111/12/31,112/06/07,運動休閒
1101,台泥,110/01/01~110/12/31,111/06/28,水泥工業
1102,亞泥,110/01/01~110/12/31,111/07/01,水泥工業
1103,嘉泥,110/01/01~110/12/31,111/06/23,水泥工業
1104,環泥,110/01/01~110/12/31,111/09/21,水泥工業
1108,幸福,110/01/01~110/12/31,111/06/27,水泥工業
1110,東泥,110/01/01~110/12/31,111/06/23,水泥工業
1201,味全,110/01/01~110/12/31,111/09/27,食品工業
1203,味王,110/01/01~110/12/31,111/09/26,食品工業
1210,大成,110/01/01~110/12/31,111/09/16,食品工業
1213,大飲,110/01/01~110/12/31,111/09/29,食品工業
1215,卜蜂,110/01/01~110/12/31,111/09/28,食品工業
1216,統一,110/01/01~110/12/31,111/07/29,食品工業
1217,愛之味,110/01/01~110/12/31,111/09/26,食品工業
1218,泰山,110/01/01~110/12/31,111/06/30,食品工業
1219,福壽,110/01/01~110/12/31,111/06/30,食品工業
1220,台榮,110/01/01~110/12/31,111/09/23,食品工業
1225,福懋油,110/01/01~110/12/31,111/06/30,食品工業
1227,佳格,110/01/01~110/12/31,111/09/20,食品工業
1229,聯華,110/01/01~110/12/31,111/09/05,食品工業
1231,聯華食,110/01/01~110/12/31,111/09/30,食品工業
1232,大統益,110/01/01~110/12/31,111/08/12,食品工業
1233,天仁,110/01/01~110/12/31,111/08/18,食品工業
1234,黑松,110/01/01~110/12/31,111/08/09,食品工業
1235,興泰,110/01/01~110/12/31,111/09/30,食品工業
1236,宏亞,110/01/01~110/12/31,111/09/02,食品工業
1256,鮮活果汁-KY,110/01/01~110/12/31,111/09/30,食品工業
1301,台塑,110/01/01~110/12/31,111/06/29,塑膠工業
1303,南亞,110/01/01~110/12/31,111/06/30,塑膠工業
1304,台聚,110/01/01~110/12/31,111/06/29,塑膠工業
1305,華夏,110/01/01~110/12/31,111/06/29,塑膠工業
1308,亞聚,110/01/01~110/12/31,111/06/21,塑膠工業
1309,台達化,110/01/01~110/12/31,111/08/04,塑膠工業
1310,台苯,110/01/01~110/12/31,111/06/17,塑膠工業
1312,國喬,110/01/01~110/12/31,111/06/28,塑膠工業
1313,聯成,110/01/01~110/12/31,111/06/29,塑膠工業
1314,中石化,110/01/01~110/12/31,111/06/30,塑膠工業
1316,上曜,110/01/01~110/12/31,111/05/31,建材營造
1319,東陽,110/01/01~110/12/31,111/06/30,汽車工業
1321,大洋,110/01/01~110/12/31,111/06/29,塑膠工業
1323,永裕,110/01/01~110/12/31,111/09/27,塑膠工業
1326,台化,110/01/01~110/12/31,111/06/30,塑膠工業
1338,廣華-KY,110/01/01~110/12/31,111/09/30,汽車工業
1402,遠東新,110/01/01~110/12/31,111/06/29,紡織纖維
1409,新纖,110/01/01~110/12/31,111/06/28,紡織纖維
1413,宏洲,110/01/01~110/12/31,111/06/07,紡織纖維
1434,福懋,110/01/01~110/12/31,111/06/28,紡織纖維
1440,南紡,110/01/01~110/12/31,111/06/22,紡織纖維
1444,力麗,110/01/01~110/12/31,111/06/30,紡織纖維
1447,力鵬,110/01/01~110/12/31,111/06/30,紡織纖維
1455,集盛,110/01/01~110/12/31,111/06/27,紡織纖維
1457,宜進,110/01/01~110/12/31,111/06/07,紡織纖維
1460,宏遠,110/01/01~110/12/31,111/06/30,紡織纖維
1466,聚隆,110/01/01~110/12/31,111/08/11,紡織纖維
1467,南緯,110/01/01~110/12/31,111/09/30,紡織纖維
1473,台南,110/01/01~110/12/31,111/09/30,紡織纖維
1476,儒鴻,110/01/01~110/12/31,111/09/27,紡織纖維
1477,聚陽,110/01/01~110/12/31,111/09/21,紡織纖維
1503,士電,110/01/01~110/12/31,111/06/29,電機機械
1504,東元,110/01/01~110/12/31,111/06/29,電機機械
1513,中興電,110/01/01~110/12/31,111/08/17,電機機械
1522,堤維西,110/01/01~110/12/31,111/12/07,汽車工業
1525,江申,110/01/01~110/12/31,111/06/28,汽車工業
1526,日馳,110/01/01~110/12/31,111/06/23,電機機械
1532,勤美,110/01/01~110/12/31,111/06/24,電機機械
1533,車王電,110/01/01~110/12/31,111/07/27,汽車工業
1535,中宇,110/01/01~110/12/31,111/06/29,電機機械
1536,和大,110/01/01~110/12/31,111/09/30,汽車工業
1558,伸興,110/01/01~110/12/31,111/07/22,電機機械
1582,信錦,110/01/01~110/12/31,111/09/29,電子零組件業
1590,亞德客-KY,110/01/01~110/12/31,111/12/28,電機機械
1598,岱宇,110/01/01~110/12/31,111/09/28,運動休閒
1605,華新,110/01/01~110/12/31,111/05/12,電器電纜
1608,華榮,110/01/01~110/12/31,111/06/17,電器電纜
1609,大亞,110/01/01~110/12/31,111/06/28,電器電纜
1626,艾美特-KY,110/01/01~110/12/31,111/09/30,電器電纜
1701,中化,110/01/01~110/12/31,111/06/23,生技醫療業
1702,南僑,110/01/01~110/12/31,111/09/28,食品工業
1707,葡萄王,110/01/01~110/12/31,111/03/31,生技醫療業
1708,東鹼,110/01/01~110/12/31,111/09/23,化學工業
1709,和益,110/01/01~110/12/31,111/09/28,化學工業
1710,東聯,110/01/01~110/12/31,111/06/30,化學工業
1711,永光,110/01/01~110/12/31,111/06/30,化學工業
1712,興農,110/01/01~110/12/31,111/07/29,化學工業
1713,國化,110/01/01~110/12/31,111/08/05,化學工業
1714,和桐,110/01/01~110/12/31,111/09/30,化學工業
1717,長興,110/01/01~110/12/31,111/09/26,化學工業
1718,中纖,110/01/01~110/12/31,111/09/27,化學工業
1720,生達,110/01/01~110/12/31,111/09/23,生技醫療業
1721,三晃,110/01/01~110/12/31,111/09/28,化學工業
1722,台肥,110/01/01~110/12/31,111/09/19,化學工業
1723,中碳,110/01/01~110/12/31,111/06/30,化學工業
1725,元禎,110/01/01~110/12/31,111/09/23,化學工業
1726,永記,110/01/01~110/12/31,111/09/15,化學工業
1727,中華化,110/01/01~110/12/31,111/05/31,化學工業
1730,花仙子,110/01/01~110/12/31,111/09/30,化學工業
1732,毛寶,110/01/01~110/12/31,111/09/29,化學工業
1733,五鼎,110/01/01~110/12/31,111/06/30,生技醫療業
1735,日勝化,110/01/01~110/12/31,111/09/30,化學工業
1737,臺鹽,110/01/01~110/12/31,111/09/27,食品工業
1762,中化生,110/01/01~110/12/31,111/06/23,生技醫療業
1773,勝一,110/01/01~110/12/31,111/09/28,化學工業
1776,展宇,110/01/01~110/12/31,111/09/30,化學工業
1789,神隆,110/01/01~110/12/31,111/08/29,生技醫療業
1795,美時,110/01/01~110/12/31,111/06/29,生技醫療業
1802,台玻,110/01/01~110/12/31,111/09/19,玻璃陶瓷
1904,正隆,110/01/01~110/12/31,111/06/23,造紙工業
1905,華紙,110/01/01~110/12/31,111/06/30,造紙工業
1907,永豐餘,110/01/01~110/12/31,111/06/30,造紙工業
1909,榮成,110/01/01~110/12/31,111/06/30,造紙工業
2002,中鋼,110/01/01~110/12/31,111/06/29,鋼鐵工業
2006,東和鋼鐵,110/01/01~110/12/31,111/06/30,鋼鐵工業
2007,燁興,110/01/01~110/12/31,111/06/16,鋼鐵工業
2009,第一銅,110/01/01~110/12/31,111/06/27,鋼鐵工業
2010,春源,,,
2012,春雨,110/01/01~110/12/31,111/09/30,鋼鐵工業
2013,中鋼構,110/01/01~110/12/31,111/09/29,鋼鐵工業
2014,中鴻,110/01/01~110/12/31,111/06/28,鋼鐵工業
2015,豐興,110/01/01~110/12/31,111/06/30,鋼鐵工業
2017,官田鋼,110/01/01~110/12/31,111/06/30,鋼鐵工業
2023,燁輝,110/01/01~110/12/31,111/06/21,鋼鐵工業
2027,大成鋼,110/01/01~110/12/31,111/06/24,鋼鐵工業
2029,盛餘,110/01/01~110/12/31,111/09/12,鋼鐵工業
2031,新光鋼,110/01/01~110/12/31,111/08/29,鋼鐵工業
2049,上銀,110/01/01~110/12/31,111/06/30,電機機械
2059,川湖,110/01/01~110/12/31,111/07/25,電子零組件業
2062,橋椿,110/01/01~110/12/31,111/09/30,居家生活
2101,南港,110/01/01~110/12/31,111/06/30,橡膠工業
2102,泰豐,110/01/01~110/12/31,111/06/30,橡膠工業
2103,台橡,110/01/01~110/12/31,111/06/30,橡膠工業
2104,國際中橡,110/01/01~110/12/31,111/09/26,橡膠工業
2105,正新,110/01/01~110/12/31,111/06/28,橡膠工業
2106,建大,110/01/01~110/12/31,111/06/28,橡膠工業
2108,南帝,110/01/01~110/12/31,111/10/17,橡膠工業
2201,裕隆,110/01/01~110/12/31,111/06/30,汽車工業
2204,中華,110/01/01~110/12/31,111/06/30,汽車工業
2206,三陽工業,110/01/01~110/12/31,111/06/28,汽車工業
2207,和泰車,110/01/01~110/12/31,111/06/30,汽車工業
2208,台船,110/01/01~110/12/31,111/06/28,航運業
2211,長榮鋼,110/01/01~110/12/31,111/06/29,鋼鐵工業
2227,裕日車,110/01/01~110/12/31,111/06/28,汽車工業
2241,艾姆勒,110/01/01~110/12/31,111/06/30,汽車工業
2301,光寶科,110/01/01~110/12/31,111/06/30,電腦及週邊設備業
2303,聯電,110/01/01~110/12/31,111/06/29,半導體業
2308,台達電,110/01/01~110/12/31,111/08/31,電子零組件業
2312,金寶,110/01/01~110/12/31,111/09/29,其他電子業
2313,華通,110/01/01~110/12/31,111/06/22,電子零組件業
2317,鴻海,110/01/01~110/12/31,111/06/30,其他電子業
2323,中環,110/01/01~110/12/31,111/06/30,光電業
2324,仁寶,110/01/01~110/12/31,111/06/29,電腦及週邊設備業
2327,國巨,110/01/01~110/12/31,111/09/20,電子零組件業
2328,廣宇,110/01/01~110/12/31,111/06/30,電子零組件業
2329,華泰,110/01/01~110/12/31,111/06/30,半導體業
2330,台積電,110/01/01~110/12/31,111/06/30,半導體業
2331,精英,110/01/01~110/12/31,111/06/28,電腦及週邊設備業
2332,友訊,110/01/01~110/12/31,111/06/30,通信網路業
2337,旺宏,110/01/01~110/12/31,111/06/30,半導體業
2338,光罩,110/01/01~110/12/31,111/12/29,半導體業
2340,台亞,110/01/01~110/12/31,111/06/30,半導體業
2344,華邦電,110/01/01~110/12/31,111/06/28,半導體業
2345,智邦,110/01/01~110/12/31,111/06/28,通信網路業
2347,聯強,110/01/01~110/12/31,111/09/29,電子通路業
2349,錸德,110/01/01~110/12/31,111/06/17,光電業
2351,順德,110/01/01~110/12/31,111/09/30,半導體業
2352,佳世達,110/01/01~110/12/31,111/06/29,電腦及週邊設備業
2353,宏碁,110/01/01~110/12/31,111/06/29,電腦及週邊設備業
2354,鴻準,110/01/01~110/12/31,111/06/28,其他電子業
2356,英業達,110/01/01~110/12/31,111/06/23,電腦及週邊設備業
2357,華碩,110/01/01~110/12/31,111/06/30,電腦及週邊設備業
2360,致茂,110/01/01~110/12/31,111/06/28,其他電子業
2362,藍天,110/01/01~110/12/31,111/08/31,電腦及週邊設備業
2363,矽統,110/01/01~110/12/31,111/06/30,半導體業
2367,燿華,110/01/01~110/12/31,111/06/24,電子零組件業
2368,金像電,110/01/01~110/12/31,111/06/30,電子零組件業
2369,菱生,110/01/01~110/12/31,111/09/28,半導體業
2371,大同,110/01/01~110/12/31,111/06/29,電機機械
2376,技嘉,110/01/01~110/12/31,111/06/29,電腦及週邊設備業
2377,微星,110/01/01~110/12/31,111/06/28,電腦及週邊設備業
2379,瑞昱,110/01/01~110/12/31,111/06/30,半導體業
2382,廣達,110/01/01~110/12/31,111/06/29,電腦及週邊設備業
2383,台光電,110/01/01~110/12/31,111/06/22,電子零組件業
2385,群光,110/01/01~110/12/31,111/06/28,電子零組件業
2392,正崴,110/01/01~110/12/31,111/06/30,電子零組件業
2393,億光,110/01/01~110/12/31,111/09/05,光電業
2395,研華,110/01/01~110/12/31,111/06/13,電腦及週邊設備業
2401,凌陽,110/01/01~110/12/31,111/05/27,半導體業
2404,漢唐,110/01/01~110/12/31,111/08/15,其他電子業
2406,國碩,110/01/01~110/12/31,111/06/28,光電業
2408,南亞科,110/01/01~110/12/31,111/06/29,半導體業
2409,友達,110/01/01~110/12/31,111/06/30,光電業
2412,中華電,110/01/01~110/12/31,111/06/30,通信網路業
2417,圓剛,110/01/01~110/12/31,111/09/30,電腦及週邊設備業
2419,仲琦,110/01/01~110/12/31,111/06/22,通信網路業
2420,新巨,110/01/01~110/12/31,111/08/29,電子零組件業
2421,建準,110/01/01~110/12/31,111/07/05,電子零組件業
2423,固緯,110/01/01~110/12/31,111/09/13,其他電子業
2439,美律,110/01/01~110/12/31,111/06/30,通信網路業
2441,超豐,110/01/01~110/12/31,111/06/22,半導體業
2442,新美齊,110/01/01~110/12/31,111/06/29,建材營造
2449,京元電子,110/01/01~110/12/31,111/06/30,半導體業
2450,神腦,110/01/01~110/12/31,111/08/08,通信網路業
2451,創見,110/01/01~110/12/31,111/09/30,半導體業
2454,聯發科,110/01/01~110/12/31,111/06/30,半導體業
2455,全新,110/01/01~110/12/31,112/04/19,通信網路業
2457,飛宏,110/01/01~110/12/31,111/08/16,電子零組件業
2458,義隆,110/01/01~110/12/31,111/09/22,半導體業
2464,盟立,110/01/01~110/12/31,112/01/04,其他電子業
2474,可成,110/01/01~110/12/31,111/06/30,其他電子業
2480,敦陽科,110/01/01~110/12/31,111/09/27,資訊服務業
2484,希華,110/01/01~110/12/31,111/09/08,電子零組件業
2488,漢平,110/01/01~110/12/31,111/09/22,其他電子業
2489,瑞軒,110/01/01~110/12/31,111/10/03,光電業
2492,華新科,110/01/01~110/12/31,111/06/24,電子零組件業
2498,宏達電,110/01/01~110/12/31,111/06/29,通信網路業
2501,國建,110/01/01~110/12/31,111/10/03,建材營造
2504,國產,110/01/01~110/12/31,111/06/30,建材營造
2505,國揚,110/01/01~110/12/31,111/06/29,建材營造
2511,太子,110/01/01~110/12/31,111/09/29,建材營造
2515,中工,110/01/01~110/12/31,111/09/30,建材營造
2520,冠德,110/01/01~110/12/31,111/06/30,建材營造
2530,華建,110/01/01~110/12/31,111/06/30,建材營造
2534,宏盛,110/01/01~110/12/31,111/06/30,建材營造
2535,達欣工,110/01/01~110/12/31,111/09/29,建材營造
2539,櫻花建,110/01/01~110/12/31,111/06/30,建材營造
2542,興富發,110/01/01~110/12/31,111/09/30,建材營造
2546,根基,110/01/01~110/12/31,111/08/29,建材營造
2547,日勝生,110/01/01~110/12/31,111/08/05,建材營造
2601,益航,110/01/01~110/12/31,111/06/24,貿易百貨
2603,長榮,110/01/01~110/12/31,111/07/29,航運業
2605,新興,110/01/01~110/12/31,111/06/30,航運業
2606,裕民,110/01/01~110/12/31,111/06/22,航運業
2607,榮運,110/01/01~110/12/31,111/06/30,航運業
2609,陽明,110/01/01~110/12/31,111/06/30,航運業
2610,華航,110/01/01~110/12/31,111/06/29,航運業
2614,東森,110/01/01~110/12/31,111/08/04,其他
2615,萬海,110/01/01~110/12/31,111/06/28,航運業
2618,長榮航,110/01/01~110/12/31,111/06/30,航運業
2633,台灣高鐵,110/01/01~110/12/31,111/06/30,航運業
2634,漢翔,110/01/01~110/12/31,111/06/29,航運業
2636,台驊投控,110/01/01~110/12/31,111/05/31,航運業
2637,慧洋-KY,110/01/01~110/12/31,111/06/29,航運業
2642,宅配通,110/01/01~110/12/31,111/09/30,航運業
2704,國賓,110/01/01~110/12/31,111/09/28,觀光餐旅
2707,晶華,110/01/01~110/12/31,111/09/30,觀光餐旅
2712,遠雄來,110/01/01~110/12/31,111/12/30,觀光餐旅
2722,夏都,110/01/01~110/12/31,111/09/14,觀光餐旅
2723,美食-KY,110/01/01~110/12/31,111/09/15,觀光餐旅
2727,王品,110/01/01~110/12/31,111/07/14,觀光餐旅
2739,寒舍,110/01/01~110/12/31,111/08/30,觀光餐旅
2748,雲品,110/01/01~110/12/31,111/08/23,觀光餐旅
2753,八方雲集,110/01/01~110/12/31,111/08/02,觀光餐旅
2801,彰銀,110/01/01~110/12/31,111/06/30,金融保險業
2809,京城銀,110/01/01~110/12/31,111/06/29,金融保險業
2812,台中銀,110/01/01~110/12/31,111/07/28,金融保險業
2816,旺旺保,110/01/01~110/12/31,111/06/28,金融保險業
2820,華票,110/01/01~110/12/31,111/07/28,金融保險業
2832,台產,110/01/01~110/12/31,111/06/30,金融保險業
2834,臺企銀,110/01/01~110/12/31,111/06/30,金融保險業
2836,高雄銀,110/01/01~110/12/31,111/09/08,金融保險業
2838,聯邦銀,110/01/01~110/12/31,111/07/06,金融保險業
2845,遠東銀,110/01/01~110/12/31,111/06/30,金融保險業
2849,安泰銀,110/01/01~110/12/31,111/09/28,金融保險業
2850,新產,110/01/01~110/12/31,111/06/29,金融保險業
2851,中再保,110/01/01~110/12/31,111/06/27,金融保險業
2852,第一保,110/01/01~110/12/31,111/06/27,金融保險業
2855,統一證,110/01/01~110/12/31,111/08/02,金融保險業
2867,三商壽,110/01/01~110/12/31,111/06/30,金融保險業
2880,華南金,110/01/01~110/12/31,111/09/06,金融保險業
2881,富邦金,110/01/01~110/12/31,111/07/08,金融保險業
2882,國泰金,110/01/01~110/12/31,111/07/19,金融保險業
2883,開發金,110/01/01~110/12/31,111/06/30,金融保險業
2884,玉山金,110/01/01~110/12/31,111/06/30,金融保險業
2885,元大金,110/01/01~110/12/31,111/06/30,金融保險業
2886,兆豐金,110/01/01~110/12/31,111/06/29,金融保險業
2887,台新金,110/01/01~110/12/31,111/06/30,金融保險業
2888,新光金,110/01/01~110/12/31,111/06/30,金融保險業
2889,國票金,110/01/01~110/12/31,111/09/20,金融保險業
2890,永豐金,110/01/01~110/12/31,111/07/01,金融保險業
2891,中信金,110/01/01~110/12/31,111/06/30,金融保險業
2892,第一金,110/01/01~110/12/31,111/06/30,金融保險業
2897,王道銀行,110/01/01~110/12/31,111/06/28,金融保險業
2903,遠百,110/01/01~110/12/31,111/06/29,貿易百貨
2905,三商,110/01/01~110/12/31,111/06/14,貿易百貨
2906,高林,110/01/01~110/12/31,111/09/29,貿易百貨
2908,特力,110/01/01~110/12/31,111/07/22,貿易百貨
2912,統一超,110/01/01~110/12/31,111/06/29,貿易百貨
2913,農林,110/01/01~110/12/31,111/09/30,貿易百貨
2915,潤泰全,110/01/01~110/12/31,111/09/30,貿易百貨
2923,鼎固-KY,110/01/01~110/12/31,111/09/15,建材營造
2945,三商家購,110/01/01~110/12/31,111/09/30,貿易百貨
3005,神基,110/01/01~110/12/31,111/06/30,電腦及週邊設備業
3006,晶豪科,110/01/01~110/12/31,111/09/27,半導體業
3008,大立光,110/01/01~110/12/31,111/09/28,光電業
3010,華立,110/01/01~110/12/31,111/09/27,電子通路業
3013,晟銘電,110/01/01~110/12/31,111/09/28,電腦及週邊設備業
3015,全漢,110/01/01~110/12/31,111/09/27,電子零組件業
3017,奇鋐,110/01/01~110/12/31,111/06/14,電腦及週邊設備業
3019,亞光,110/01/01~110/12/31,111/09/30,光電業
3023,信邦,110/01/01~110/12/31,111/06/29,電子零組件業
3026,禾伸堂,110/01/01~110/12/31,111/09/30,電子零組件業
3027,盛達,110/01/01~110/12/31,111/10/31,通信網路業
3033,威健,110/01/01~110/12/31,111/09/28,電子通路業
3034,聯詠,110/01/01~110/12/31,111/06/30,半導體業
3035,智原,110/01/01~110/12/31,111/06/30,半導體業
3036,文曄,110/01/01~110/12/31,111/06/30,電子通路業
3037,欣興,110/01/01~110/12/31,111/06/24,電子零組件業
3038,全台,110/01/01~110/12/31,111/09/29,光電業
3042,晶技,110/01/01~110/12/31,111/09/30,電子零組件業
3044,健鼎,110/01/01~110/12/31,111/06/28,電子零組件業
3045,台灣大,110/01/01~110/12/31,111/08/03,通信網路業
3048,益登,110/01/01~110/12/31,112/01/30,電子通路業
3049,精金,110/01/01~110/12/31,111/06/24,光電業
3050,鈺德,110/01/01~110/12/31,111/09/23,光電業
3062,建漢,110/01/01~110/12/31,111/09/30,通信網路業
3094,聯傑,110/01/01~110/12/31,111/06/24,半導體業
3130,一零四,110/01/01~110/12/31,111/06/23,數位雲端
3138,耀登,110/01/01~110/12/31,111/09/30,通信網路業
3167,大量,110/01/01~110/12/31,111/09/29,電機機械
3189,景碩,110/01/01~110/12/31,111/09/29,半導體業
3209,全科,110/01/01~110/12/31,111/09/27,電子通路業
3231,緯創,110/01/01~110/12/31,111/06/28,電腦及週邊設備業
3376,新日興,110/01/01~110/12/31,111/06/30,電子零組件業
3380,明泰,110/01/01~110/12/31,111/06/23,通信網路業
3413,京鼎,110/01/01~110/12/31,111/09/12,半導體業
3416,融程電,110/01/01~110/12/31,111/06/30,電腦及週邊設備業
3443,創意,110/01/01~110/12/31,111/06/21,半導體業
3454,晶睿,110/01/01~110/12/31,111/09/30,光電業
3481,群創,110/01/01~110/12/31,111/06/30,光電業
3504,揚明光,110/01/01~110/12/31,111/09/30,光電業
3515,華擎,110/01/01~110/12/31,111/09/13,電腦及週邊設備業
3532,台勝科,110/01/01~110/12/31,111/06/23,半導體業
3533,嘉澤,110/01/01~110/12/31,111/07/26,電子零組件業
3545,敦泰,110/01/01~110/12/31,111/06/30,半導體業
3557,嘉威,110/01/01~110/12/31,111/09/21,居家生活
3576,聯合再生,110/01/01~110/12/31,111/06/28,光電業
3596,智易,110/01/01~110/12/31,111/08/29,通信網路業
3605,宏致,110/01/01~110/12/31,111/06/30,電子零組件業
3645,達邁,110/01/01~110/12/31,111/11/30,電子零組件業
3665,貿聯-KY,110/01/01~110/12/31,111/06/15,其他電子業
3669,圓展,110/01/01~110/12/31,111/09/29,通信網路業
3682,亞太電,110/01/01~110/12/31,111/06/29,通信網路業
3702,大聯大,110/01/01~110/12/31,111/08/05,電子通路業
3703,欣陸,110/01/01~110/12/31,111/06/30,建材營造
3704,合勤控,110/01/01~110/12/31,111/08/16,通信網路業
3706,神達,110/01/01~110/12/31,111/06/16,電腦及週邊設備業
3708,上緯投控,110/01/01~110/12/31,111/07/04,綠能環保
3711,日月光投控,110/01/01~110/12/31,111/09/28,半導體業
3712,永崴投控,110/01/01~110/12/31,111/09/16,電腦及週邊設備業
3714,富采,110/01/01~110/12/31,111/06/30,光電業
3715,定穎投控,110/01/01~110/12/31,111/09/29,電子零組件業
3990,測試帳號,110/01/01~110/12/31,111/04/26,水泥工業
4106,雃博,110/01/01~110/12/31,112/01/31,生技醫療業
4119,旭富,109/01/01~110/12/31,112/03/08,生技醫療業
4164,承業醫,110/01/01~110/12/31,111/06/29,生技醫療業
4306,炎洲,110/01/01~110/12/31,111/06/29,塑膠工業
4414,如興,110/01/01~110/12/31,111/06/30,紡織纖維
4526,東台,110/01/01~110/12/31,112/01/13,電機機械
4532,瑞智,110/01/01~110/12/31,111/04/20,電機機械
4576,大銀微系統,110/01/01~110/12/31,111/06/30,電機機械
4720,德淵,110/01/01~110/12/31,111/09/30,化學工業
4722,國精化,110/01/01~110/12/31,111/09/15,化學工業
4739,康普,110/01/01~110/12/31,111/06/10,化學工業
4755,三福化,110/01/01~110/12/31,111/06/30,化學工業
4763,材料-KY,110/01/01~110/12/31,111/09/28,化學工業
4764,雙鍵,110/01/01~110/12/31,111/09/29,化學工業
4766,南寶,110/01/01~110/12/31,111/09/29,化學工業
4770,上品,110/01/01~110/12/31,111/09/20,化學工業
4904,遠傳,110/01/01~110/12/31,111/06/30,通信網路業
4906,正文,110/01/01~110/12/31,111/06/30,通信網路業
4915,致伸,110/01/01~110/12/31,111/06/30,電子零組件業
4919,新唐,110/01/01~110/12/31,111/09/30,半導體業
4927,泰鼎-KY,110/01/01~110/12/31,111/08/23,電子零組件業
4938,和碩,110/01/01~110/12/31,111/06/30,電腦及週邊設備業
4952,凌通,110/01/01~110/12/31,111/09/28,半導體業
4958,臻鼎-KY,110/01/01~110/12/31,111/05/31,電子零組件業
4960,誠美材,110/01/01~110/12/31,111/06/30,光電業
4961,天鈺,110/01/01~110/12/31,111/06/30,半導體業
4968,立積,110/01/01~110/12/31,111/09/30,半導體業
5269,祥碩,110/01/01~110/12/31,111/09/30,半導體業
5285,界霖,110/01/01~110/12/31,111/06/28,半導體業
5288,豐祥-KY,110/01/01~110/12/31,111/08/16,電機機械
5306,桂盟,110/01/01~110/12/31,111/09/30,運動休閒
5388,中磊,110/01/01~110/12/31,111/09/01,通信網路業
5434,崇越,110/01/01~110/12/31,111/07/29,電子通路業
5469,瀚宇博,110/01/01~110/12/31,111/06/30,電子零組件業
5471,松翰,110/01/01~110/12/31,111/09/30,半導體業
5515,建國,110/01/01~110/12/31,111/06/29,建材營造
5521,工信,110/01/01~110/12/31,111/06/30,建材營造
5522,遠雄,110/01/01~110/12/31,111/08/08,建材營造
5531,鄉林,110/01/01~110/12/31,111/06/30,建材營造
5608,四維航,110/01/01~110/12/31,111/09/30,航運業
5871,中租-KY,110/01/01~110/12/31,111/06/30,其他
5876,上海商銀,110/01/01~110/12/31,111/06/23,金融保險業
5880,合庫金,110/01/01~110/12/31,111/08/24,金融保險業
6005,群益證,110/01/01~110/12/31,111/09/29,金融保險業
6024,群益期,110/01/01~110/12/31,111/09/29,金融保險業
6112,邁達特,110/01/01~110/12/31,111/06/10,資訊服務業
6116,彩晶,110/01/01~110/12/31,111/08/10,光電業
6120,達運,110/01/01~110/12/31,111/06/08,光電業
6128,上福,110/01/01~110/12/31,111/09/30,電腦及週邊設備業
6153,嘉聯益,110/01/01~110/12/31,111/06/27,電子零組件業
6166,凌華,110/01/01~110/12/31,111/09/26,電腦及週邊設備業
6176,瑞儀,110/01/01~110/12/31,111/07/11,光電業
6177,達麗,110/01/01~110/12/31,111/09/29,建材營造
6183,關貿,110/01/01~110/12/31,111/08/05,資訊服務業
6189,豐藝,110/01/01~110/12/31,111/09/29,電子通路業
6191,精成科,110/01/01~110/12/31,111/06/30,電子零組件業
6196,帆宣,110/01/01~110/12/31,111/06/08,其他電子業
6202,盛群,110/01/01~110/12/31,111/09/28,半導體業
