Year,Industry,Key,LGTA,MVE,RPA,RPA_Ctd,LN_RPA_Count,RPA_Count,Finance,KY,BM,ABSDA,DA,DA_ROA,ABCFO,ABPROD,ABEXP,LEV,OCF,MTB,Age,Age_Trade,Big4,GC,ESG,RD,ROA,ADJROA_I,ADJROA
2018,M2900,26142018,16.63040034,9498837.4,0,0,0,0,0,0,0.864656974,0.081549452,0.081549452,0.083883114,-0.096469687,0.12082151,0.228319582,0.507934176,0.005612013,1.156527999,48,28,1,0,57.83,0,0.099923749,0.065789293,0.060139901
2017,M2900,26142017,16.5303931,13446468.84,0,0,0,0,0,0,0.613967139,0.273863347,0.273863347,0.230788485,-0.349337254,0.065115,0.275372619,0.453368228,-0.145335618,1.628751665,48,28,1,0,53.22,0,0.287100746,0.252966289,0.247687243
2022,M2600,26152022,19.71569088,151531884,0,0,0,0,0,0,1.491244404,0.085738085,-0.085738085,-0.154124422,0.311795455,-0.229251131,-0.078171221,0.381076328,0.370114005,0.67058089,58,27,1,0,65.6,0,0.361411762,0.33052205,0.301596074
2021,M2600,26152021,19.36723226,212583864.2,0,0,0,0,0,0,0.6800725,0.081159226,-0.081159226,-0.1211056,0.240976972,-0.78597716,-0.038175462,0.438947621,0.514615443,1.470431461,58,27,1,0,56.79,0,0.952297388,0.921407676,0.883251782
2020,M2600,26152020,18.50316003,471632125.2,0,0,0,0,0,0,0.093658467,0.010912411,-0.010912411,-0.027688868,0.118656063,-0.001007594,-0.053534273,0.593247598,0.161762563,10.67709127,58,27,1,0,56.44,0,0.129645397,0.098755685,0.10781621
2019,M2600,26152019,18.28834009,23292118.5,0,0,0,0,0,0,1.560547831,0.00886821,-0.00886821,-0.003499502,0.022586636,0.104347581,-0.054071892,0.585083324,0.09155978,0.640800609,58,27,1,0,54.51,0,0.046570994,0.015681282,0.028081438
2018,M2600,26152018,18.15980093,24822743.43,0,0,0,0,0,0,1.402641295,0.008094832,-0.008094832,0.005225605,-0.013014266,0.235148464,-0.053183102,0.548045137,0.064964955,0.712940652,58,27,1,0,64.57,0,0.014863174,-0.016026538,-0.009443443
2017,M2600,26152017,18.15298173,22515714.55,0,0,0,0,0,0,1.518033857,0.015898598,-0.015898598,-0.009593715,0.018712015,0.075310837,-0.050462254,0.553288228,0.092521893,0.658746836,58,27,1,0,64.98,0,0.033529515,0.002639803,0.007737967
2022,M9700,26162022,16.0966345,4263978.92,0,0,0,0,0,0,1.176195543,0.004552119,-0.004552119,-3.28E-07,-0.049960645,0.160074093,-0.05926243,0.487593019,0.063068604,0.850198767,47,26,1,0,47.03,0,0.028750443,-0.026435176,-0.012707833
2021,M9700,26162021,16.15280592,4382041.44,0,0,0,0,0,0,1.245260474,0.071028511,-0.071028511,-0.055943054,0.008041338,0.132119521,-0.028972862,0.472937393,0.128054938,0.803044842,47,26,1,0,50.53,0,0.042274225,-0.012911394,-0.016691516
2020,M9700,26162020,16.12238633,4441072.7,0,0,0,0,0,0,1.187943625,0.04488328,-0.04488328,-0.054522722,0.038539579,0.028354635,-0.049488684,0.474684405,0.124939174,0.841790788,47,26,1,0,49.28,0,0.042503941,-0.012681678,-0.009112122
2019,M9700,26162019,16.00579287,3401847.96,0,0,0,0,0,0,1.235066073,0.087439958,0.087439958,0.081107586,-0.137100846,0.151410868,-0.066481169,0.529913728,-0.00551605,0.809673281,47,26,1,0,47.72,0,0.046779345,-0.008406274,-0.011776302
2018,M9700,26162018,15.82198388,3076027.77,0,0,0,0,0,0,1.328096267,0.027664149,-0.027664149,-0.010228189,-0.067909263,0.049287227,-0.055262693,0.450687457,0.083498778,0.752957466,47,26,1,0,48.83,0,0.032931432,-0.022254187,-0.019527667
2017,M9700,26162017,15.78534689,3038393.61,0,0,0,0,0,0,1.366758075,0.028250288,0.028250288,0.029721707,-0.065546151,0.034078728,-0.048082448,0.420775889,0.077473432,0.731658381,47,26,1,0,48.72,0,0.08432301,0.029137392,0.023280371
2022,M2600,26172022,17.0192167,11809420.2,0,0,0,0,0,0,1.330414257,0.042916304,0.042916304,0.03436653,0.054885032,0.040712212,-0.051316992,0.361936994,0.095847118,0.751645583,72,25,1,0,57.25,0,0.0865546,0.055664888,0.026738912
2021,M2600,26172021,16.96317064,10353064.14,0,0,0,0,0,0,1.510436117,0.037571527,0.037571527,0.031828452,0.06461994,0.02100798,-0.052032027,0.328323953,0.080630847,0.66206044,72,25,1,0,57.31,0,0.078932871,0.048043159,0.009887264
2020,M2600,26172020,16.63243693,23109741.72,0,0,0,0,0,0,0.466609931,0.030529128,0.030529128,0.032238651,0.015436673,0.042830054,-0.057658421,0.355276513,0.052989818,2.143117695,72,25,1,0,58.95,0,0.034283153,0.003393441,0.012453966
2019,M2600,26172019,16.53111548,5612604.3,0,0,0,0,0,0,1.824683953,0.00634711,0.00634711,0.007914553,0.046348798,0.047281448,-0.058519728,0.322389943,0.092255397,0.548040113,72,25,1,0,58.94,0,0.039713262,0.00882355,0.021223706
2018,M2600,26172018,16.53258003,6167605.32,0,0,0,0,0,0,1.689471271,0.025919729,0.025919729,0.023944811,0.049255841,0.082302525,-0.055208279,0.311571079,0.099249064,0.591901157,72,25,1,0,59.32,0,0.062112637,0.031222925,0.03780602
2017,M2600,26172017,16.5510278,5095159.74,0,0,0,0,0,0,1.875699191,0.017311479,0.017311479,0.022647891,0.036379871,0.038585442,-0.056511682,0.380129521,0.075226447,0.533134526,72,25,1,0,55.08,0,0.033511048,0.002621335,0.007719499
2022,M2600,26182022,19.58236732,209047371,0,1,0,0,0,0,0.460374304,0.148515088,-0.148515088,-0.136216623,0.132910122,0.079648859,-0.03992725,0.698809189,0.19763793,2.172145559,34,24,1,0,59.33,0,0.024049425,-0.006840287,-0.035766262
2019,M2600,26182019,19.69114804,51108081.57,1,1,0.693147181,1,0,0,1.528956157,0.044343987,-0.044343987,-0.036539214,0.082910293,0.067814651,-0.046013816,0.780655033,0.104291521,0.654040991,34,24,1,0,66.86,0,0.020116076,-0.010773636,0.00162652
2021,M2600,26182021,19.60030158,157737856,0,1,0,0,0,0,0.587730557,0.05641616,-0.05641616,-0.046565534,0.051548834,0.02581866,-0.039620249,0.715021967,0.107511351,1.701459943,34,24,1,0,59.76,0,0.020269796,-0.010619916,-0.048775811
2020,M2600,26182020,19.613291,93965095.84,0,1,0,0,0,0,0.815829839,0.01190047,0.01190047,0.016739024,-0.025959385,0.031104194,-0.057828947,0.767393369,0.016295955,1.225745802,34,24,1,0,66.22,0,-0.009197764,-0.040087476,-0.031026951
2018,M2600,26182018,19.30111174,61682078.08,0,0,0,0,0,0,1.136792682,0.021608135,-0.021608135,-0.0135668,0.030598157,0.090081055,-0.041432671,0.709280649,0.099880734,0.879667872,34,24,1,0,60.16,0,0.031613867,0.000724155,0.00730725
2017,M2600,26182017,19.24576467,50331794.94,0,0,0,0,0,0,1.275724581,0.002815045,-0.002815045,0.006578065,0.007118785,0.0475903,-0.038206484,0.718635082,0.077348409,0.783868254,34,24,1,0,60.21,0,0.028994006,-0.001895706,0.003202457
2022,M2600,26302022,15.40698326,9625651.2,0,0,0,0,0,0,0.199932239,0.007829823,0.007829823,0.023082592,-0.068412329,0.126540052,-0.076274239,0.608127183,0.001318882,5.001694599,68,6,1,0,61.91,0,0.002845506,-0.028044206,-0.056970182
2021,M2600,26302021,15.3716441,2133491.88,0,0,0,0,0,0,0.911254464,0.055702847,0.055702847,0.059157902,-0.096769327,0.123977632,-0.076891307,0.589880469,-0.025789708,1.097388314,68,6,1,0,58.05,0,0.017554825,-0.013334887,-0.051490781
2020,M2600,26302020,15.29377931,2370259.97,0,0,0,0,0,0,0.690384608,0.02948487,-0.02948487,-0.018750439,-0.0214609,0.157666216,-0.073925896,0.626850281,0.048138494,1.448467982,68,6,1,0,57.18,0,0.00932524,-0.021564472,-0.012503947
2019,M2600,26302019,15.32965115,1437836.4,0,0,0,0,0,0,1.115389762,0.151535913,0.151535913,0.170783734,-0.271665849,0.164166059,-0.036464358,0.647179977,-0.136428826,0.896547587,68,6,1,0,52.09,0.003580618,0.013172793,-0.017716919,-0.005316763
2018,M2600,26302018,15.04426387,1785458.88,0,0,0,0,0,0,0.938726183,0.294155283,0.294155283,0.307323418,-0.404813956,0.037105425,-0.02213286,0.509489849,-0.330664007,1.065273365,68,6,1,0,58.67,0.008202683,0.007171838,-0.023717874,-0.017134779
2017,M2600,26302017,14.58004075,2166304.7,0,0,0,0,0,0,0.672634833,0.019518222,0.019518222,0.007821688,0.001511949,-0.049757199,-0.056845286,0.32162841,0.069422738,1.486690773,68,6,1,0,58.69,0.010022153,0.054552255,0.023662543,0.028760706
2022,M2600,26332022,19.80832452,177066097.8,0,0,0,0,0,0,0.380027955,0.019926723,-0.019926723,-0.007659553,-0.021200386,0.054353686,-0.044819632,0.832001686,0.024535319,2.631385367,25,20,1,0,68.56,0,0.008808775,-0.022080937,-0.051006912
2021,M2600,26332021,19.87441654,150275423.1,0,0,0,0,0,0,0.451024989,0.057526016,-0.057526016,-0.047071584,0.020677489,0.0621585,-0.046339496,0.841605852,0.062808167,2.217172051,25,20,1,0,77.14,0,0.008445278,-0.022444434,-0.060600328
2020,M2600,26332020,19.87362149,154609208.7,0,0,0,0,0,0,0.453314887,0.013950798,0.013950798,0.023313032,-0.046435036,0.048096062,-0.047475192,0.836080285,-0.003582442,2.205972115,25,20,1,0,75.14,0,0.013187925,-0.017701787,-0.008641261
2019,M2600,26332019,19.90921486,182525542,0,0,0,0,0,0,0.389409987,0.050671297,-0.050671297,-0.041535009,0.02119974,0.033694445,-0.047307485,0.839576281,0.06443028,2.567987554,25,20,1,0,73.34,0,0.018489556,-0.012400156,0
2018,M2600,26332018,19.88638008,222655271.1,0,0,0,0,0,0,0.311751043,0.040106262,-0.040106262,-0.032564164,0.015155853,0.060722421,-0.046856289,0.839713936,0.060539136,3.207687745,25,20,1,0,70.1,0,0.024306617,-0.006583095,0
2017,M2600,26332017,19.90242268,112959840.5,0,0,0,0,0,0,0.557882773,0.041333625,-0.041333625,-0.030300034,0.00272772,0.061605708,-0.04607453,0.856796156,0.049097695,1.792491269,25,20,1,0,58.06,0,0.0115781,-0.019311612,-0.014213449
2022,M2600,26342022,17.5699099,55466547.63,0,0,0,0,0,0,0.285449621,0.010289068,-0.010289068,0.000507971,-0.016362981,0.116434872,-0.056567532,0.629280281,0.056470742,3.503245149,27,9,1,0,68.4,0.019549038,0.039936618,0.009046906,-0.01987907
2021,M2600,26342021,17.52291467,29602879.81,0,0,0,0,0,0,0.48389505,0.085540059,-0.085540059,-0.071992605,0.038934078,0.083893887,-0.054219599,0.648455753,0.110911529,2.066563814,27,9,1,0,71.18,0.022930354,0.012675114,-0.018214599,-0.056370493
2020,M2600,26342020,17.60025231,26485300.04,0,0,0,0,0,0,0.527246132,0.085344408,-0.085344408,-0.076609166,0.052750749,0.065010362,-0.066982767,0.68280536,0.110049291,1.89664739,27,9,1,0,71.72,0.024554557,0.008589282,-0.02230043,-0.013239905
2019,M2600,26342019,17.64605093,25995529.2,0,0,0,0,0,0,0.566389162,0.053405213,0.053405213,0.056399642,-0.068765919,0.058792893,-0.06588835,0.680529288,0.000296827,1.765570507,27,9,1,0,70.05,0.019210828,0.047069513,0.016179801,0.028579956
2018,M2600,26342018,17.49986866,28331359.36,0,0,0,0,0,0,0.498868297,0.196757993,0.196757993,0.186276489,-0.215966227,-0.005013505,-0.070028733,0.64505838,-0.120183415,2.004537081,27,9,1,0,70.4,0.019346218,0.061980368,0.031090656,0.037673751
2017,M2600,26342017,17.33457633,25599945.06,0,0,0,0,0,0,0.511838677,0.044448977,0.044448977,0.039830436,-0.042640283,-0.157516457,-0.07681549,0.611794857,0.030515291,1.953740592,27,9,1,0,70,0.014786356,0.056341048,0.025451335,0.030549499
2022,M2600,26362022,16.68916367,9780700.11,0,0,0,0,0,0,0.920986627,0.036027797,0.036027797,-0.008460094,0.044427784,-0.091719212,-0.024684427,0.491124458,0.1272623,1.085792096,36,16,1,0,58.9,0,0.15914289,0.128253178,0.099327202
2021,M2600,26362021,16.62516117,10458332,0,0,0,0,0,0,0.97655324,0.051670559,-0.051670559,-0.092100178,0.20014936,0.325752373,0.293789053,0.384904442,0.263215639,1.02400971,36,16,1,0,56.3,0,0.520673129,0.489783417,0.451627522
2020,M2600,26362020,15.85859434,24197977.1,0,0,0,0,0,0,0.1364986,0.01047771,0.01047771,0.021744722,-0.105399554,0.052057796,0.099206857,0.571838864,0.043636531,7.326082465,36,16,1,0,59.48,0,0.094348765,0.063459053,0.072519578
2019,M2600,26362019,15.61542336,2203723.17,0,0,0,0,0,0,1.158397314,0.091163172,-0.091163172,-0.091027448,0.028455653,-0.048877534,0.097905074,0.577990352,0.13264293,0.86326167,36,16,1,0,54.82,0,0.0431915,0.012301788,0.024701944
2018,M2600,26362018,15.53616886,1930206.95,0,0,0,0,0,0,1.372320206,0.003263939,0.003263939,0.004419762,-0.070765546,0.04952988,0.098222651,0.525990631,0.057112068,0.728692907,36,16,1,0,57.49,0,0.07080529,0.039915578,0.046498673
2017,M2600,26362017,15.45984272,1729863.35,0,0,0,0,0,0,1.383119077,0.015251116,0.015251116,0.020538315,-0.097396669,0.0736759,0.108836542,0.53788828,0.029610911,0.723003548,36,16,1,0,54.84,0,0.052506469,0.021616757,0.02671492
2022,M2600,26372022,18.35962336,36424759.2,0,0,0,0,0,1,1.292741285,0.013522272,0.013522272,-0.003531877,0.125696618,-0.016120744,-0.057128484,0.499475668,0.159188313,0.773549984,15,14,1,0,59.7,0,0.127185219,0.096295507,0.067369532
2021,M2600,26372021,18.23554507,43284257.91,0,0,0,0,0,1,0.809053122,0.016598531,-0.016598531,-0.025565171,0.124444747,0.006550283,-0.050894127,0.578584586,0.175405241,1.236012782,15,14,1,0,56.47,0,0.100043459,0.069153747,0.030997852
2020,M2600,26372020,18.2272367,68527810.29,0,0,0,0,0,1,0.386649389,0.007915757,0.007915757,0.019724039,0.010118898,0.064184595,-0.051892352,0.67848898,0.057667383,2.586322463,15,14,1,0,56.59,0,0.001282129,-0.029607583,-0.020547058
2019,M2600,26372019,18.28024167,13086141.93,0,0,0,0,0,1,2.23928956,0.012846468,0.012846468,0.01992364,0.027234343,0.051702308,-0.0509826,0.662779635,0.075413664,0.446570206,15,14,1,0,56.3,0,0.024721276,-0.006168436,0.00623172
2018,M2600,26372018,18.30341466,14227294.95,0,0,0,0,0,1,1.975589393,0.014201409,0.014201409,0.022894249,0.024786213,-0.176327506,-0.049779973,0.683956375,0.068489528,0.506178057,15,14,1,0,54.3,0,0.021291241,-0.009598471,-0.003015376
2017,M2600,26372017,18.25785816,12556174.88,0,0,0,0,0,1,2.086603703,0.013392669,0.013392669,0.02553683,0.009051833,0.047703545,-0.049393386,0.691673906,0.054649227,0.479247688,15,14,1,0,55.69,0,0.004884216,-0.026005496,-0.020907332
2022,M9900,26402022,14.97464331,6785842.5,0,0,0,0,0,0,0.27729615,0.056299629,-0.056299629,-0.067190436,0.126700122,-0.196408126,0.116587602,0.409605016,0.185898265,3.606252737,18,12,1,0,50.05,0,0.108975777,0.061124787,0.060395788
2021,M9900,26402021,14.92512774,4227372.45,0,0,0,0,0,0,0.416024379,0.037131363,-0.037131363,-0.049701663,0.115987366,-0.188498463,0.112399557,0.420186028,0.151002721,2.403705289,18,12,1,0,47.3,0,0.091886105,0.044035115,0.041397634
2020,M9900,26402020,14.76139931,3801436.05,0,0,0,0,0,0,0.410152895,0.038081179,-0.038081179,-0.058083882,0.135783393,-0.225242381,0.100630377,0.394520836,0.184791975,2.438115181,18,12,1,0,48.94,0,0.121986963,0.074135973,0.080507136
2019,M9900,26402019,14.69887678,3401078.85,0,0,0,0,0,0,0.430228779,0.153358533,-0.153358533,-0.168648766,0.220739453,-0.194054467,0.090380879,0.39511184,0.294862939,2.324344741,18,12,1,0,49.58,0,0.107210204,0.059359214,0.061334488
2018,M9900,26402018,14.75024221,2371352.4,0,0,0,0,0,0,0.581032157,0.023042044,-0.023042044,-0.034755117,0.101771987,0.05105999,0.106937135,0.458937456,0.149066377,1.721075138,18,12,1,0,51.68,0,0.099660229,0.05180924,0.052808903
2017,M9900,26402017,14.65635636,2452964.67,0,0,0,0,0,0,0.539959265,0.061558481,-0.061558481,-0.073781017,0.118730937,0.098006904,0.083816292,0.428682408,0.183553054,1.851991557,18,12,1,0,50.34,0,0.09098363,0.04313264,0.041302942
2022,M2600,26412022,15.89648742,4185247.5,0,0,0,0,0,0,1.275151589,0.149203326,0.149203326,0.102831322,0.016310584,-0.013977866,-0.051236219,0.333920306,0.044715295,0.784220487,25,12,1,0,45.29,0,0.223819984,0.192930272,0.164004297
2021,M2600,26412021,15.55921429,3399220.72,0,0,0,0,0,0,0.846545499,0.006919733,0.006919733,0.001986155,0.099276025,0.021913077,-0.053926753,0.496790583,0.118525644,1.181271416,25,12,1,0,48.32,0,0.081269641,0.050379929,0.012224035
2020,M2600,26412020,15.34536248,4615712.64,0,0,0,0,0,0,0.338909313,0.010318762,0.010318762,0.015553828,0.040143745,0.050520342,-0.063491464,0.66122136,0.074888473,2.950641843,25,12,1,0,50.05,0,0.021829187,-0.009060525,0
2019,M2600,26412019,15.28805348,846300,0,0,0,0,0,0,1.884043483,0.010003616,0.010003616,0.016777967,0.032264739,0.050757709,-0.063548515,0.634322705,0.072541419,0.530773312,25,12,1,0,51.01,0,0.018359117,-0.012530595,-0.000130439
2018,M2600,26412018,15.29479605,920351.25,0,0,0,0,0,0,1.702915056,0.007949707,-0.007949707,-0.001616335,0.055136817,0.068394708,-0.062141044,0.642972996,0.09255849,0.587228351,25,12,1,0,48.75,0,0.021602287,-0.009287425,-0.00270433
2017,M2600,26412017,15.26303148,1357988.08,0,0,0,0,0,0,1.014195206,0.149362452,-0.149362452,-0.11143332,0.038807108,0.054733406,-0.060967863,0.676132653,0.088865786,0.986003478,25,12,1,0,46.39,0,-0.101278656,-0.132168368,-0.127070204
2022,M2600,26422022,15.33523862,4191001.3,0,0,0,0,0,0,0.524530498,0.065923753,-0.065923753,-0.062410927,0.031812464,0.05439627,-0.031856824,0.519073144,0.1124743,1.906466838,24,11,1,0,62.01,0,0.035214752,0.00432504,-0.024600936
2021,M2600,26422021,15.42703769,4801990.1,0,0,0,0,0,0,0.572851452,0.036626065,-0.036626065,-0.037306522,0.037109183,0.04126706,-0.018374235,0.450982815,0.092589359,1.745653252,24,11,1,0,59.04,0,0.062623831,0.031734119,-0.006421775
2020,M2600,26422020,15.16108891,12159631.79,0,0,0,0,0,0,0.163185204,0.060068561,-0.060068561,-0.060869269,0.053688954,0.0352778,-0.018600711,0.483317263,0.123857185,6.128006556,24,11,1,0,56.21,0,0.058395741,0.027506029,0.036566554
2019,M2600,26422019,15.09067362,3049215.98,0,0,0,0,0,0,0.567112993,0.074819501,-0.074819501,-0.07580974,0.102959891,0.03723904,-0.00529069,0.516872783,0.132173605,1.763317033,24,11,1,0,58.18,0,0.067830102,0.03694039,0.049340546
2018,M2600,26422018,14.68367812,1912204.01,0,0,0,0,0,0,0.84416202,0.010548621,-0.010548621,-0.00171224,-0.037027194,0.112513293,0.011072783,0.322483852,0.051889978,1.184606718,24,11,1,0,53.38,0,0.028043894,-0.002845818,0.003737277
2017,M2600,26422017,14.70820835,2006716.34,0,0,0,0,0,0,0.828638292,0.013810148,0.013810148,0.016269679,-0.039215415,-0.086700095,0.028848439,0.318984088,0.044756375,1.206799166,24,11,1,0,52.92,0,0.052794693,0.021904981,0.027003145
2022,M2600,26432022,14.73361484,2065800,0,0,0,0,0,0,0.743670249,0.111902829,-0.111902829,-0.156903218,0.237195692,0.04947489,-0.110935901,0.386603837,0.300940533,1.344682003,39,9,1,0,56.4,0,0.2679624,0.237072688,0.208146713
2021,M2600,26432021,14.44003569,1663200,0,0,0,0,0,0,0.668006253,0.058734779,0.058734779,0.051659597,-0.093714118,0.26283262,-0.134166915,0.4050271,0.073556825,1.496991975,39,9,1,0,46.17,0,0.183238392,0.15234868,0.114192785
2020,M2600,26432020,14.27974885,2750100,0,0,0,0,0,0,0.347463729,0.030788887,-0.030788887,-0.046162777,0.03942987,0.177893606,-0.124449441,0.399321851,0.156508478,2.877998238,39,9,1,0,51.67,0,0.150640381,0.119750669,0.128811194
2019,M2600,26432019,14.16419577,1206900,0,0,0,0,0,0,0.573899246,0.035131763,-0.035131763,-0.039823599,-0.000925713,0.171744912,-0.102781684,0.511263383,0.114018951,1.742466133,39,9,1,0,52.75,0,0.105893121,0.075003409,0.087403565
2018,M2600,26432018,13.94514487,588076.6,0,0,0,0,0,0,1.087149191,0.000163725,-0.000163725,-0.010573349,-0.037862407,0.054209861,-0.110498705,0.438404549,0.073228322,0.919836954,39,9,1,0,52.69,0,0.066528341,0.035638629,0.042221724
2017,M2600,26432017,13.91633731,530895.2,0,0,0,0,0,0,1.13428413,0.028415532,0.028415532,0.012668314,-0.064042727,-0.023428547,-0.123096754,0.45556987,0.03980978,0.881613322,39,9,1,0,50.56,0,0.052651398,0.021761686,0.026859849
2022,M2600,26452022,16.89625944,38127852.49,0,0,0,0,0,0,0.286199859,0.034871463,0.034871463,0.032415474,-0.008783139,0.058114058,-0.059020839,0.498859479,0.05683531,3.494061819,26,1,1,0,44.29,0.001600944,0.070433479,0.039543767,0.010617791
2022,M2700,27012022,16.03058553,6218557.76,0,0,0,0,0,0,1.27375628,0.012414953,0.012414953,0.018817116,-0.026294713,0.060767295,-0.049365667,0.135467801,0.010527504,0.785079544,65,58,1,0,41.46,0,0.02414673,0.014626578,0.012990182
2021,M2700,27012021,15.98676321,5174632,0,0,0,0,0,0,1.457795453,0.001804232,-0.001804232,0.00838464,-0.026002097,0.058700005,-0.049558572,0.139773107,0.011320907,0.685967293,65,58,1,0,42.53,0,0.009607609,8.75E-05,0.02340202
2020,M2700,27012020,15.98800109,5363618.56,0,0,0,0,0,0,1.404329916,0.007169762,0.007169762,0.014521167,-0.024938312,0.056773931,-0.049928749,0.142120316,0.012737178,0.712083385,65,58,1,0,43.35,0,0.019231498,0.009711346,0.017348437
2019,M2700,27012019,16.01870583,5066639.68,0,0,0,0,0,0,1.539908992,0.02939203,0.02939203,0.029852273,-0.022322986,0.054252848,-0.050611926,0.138253506,0.014722169,0.649389026,65,58,1,0,43.96,0,0.046454774,0.036934622,0.02155243
2018,M2700,27012018,15.96739275,5332120.8,0,0,0,0,0,0,1.3864067,0.020707412,0.020707412,0.022738391,-0.018989302,-0.083074309,-0.051315059,0.140511511,0.017779029,0.721289071,65,58,1,0,42.81,0,0.040515844,0.030995692,0.008717094
2017,M2700,27012017,15.91060138,4809017.84,0,0,0,0,0,0,1.471107456,0.031026859,0.031026859,0.030328527,-0.018592671,0.056999924,-0.05171685,0.129408545,0.01862782,0.679759997,65,58,1,0,43.56,0,0.050677658,0.041157506,0.006618677
2022,M2700,27022022,15.97294663,3821351.1,0,0,0,0,0,0,0.834891879,0.02681969,0.02681969,0.030178242,0.007184372,-0.024305439,0.059780779,0.631120436,0.051917843,1.197759884,64,58,1,0,40.62,0,0.046704047,0.037183895,0.035547499
2021,M2700,27022021,15.96813681,2036256.98,0,0,0,0,0,0,1.354543178,0.037338579,0.037338579,0.055960953,-0.052231836,-0.010805856,0.039804399,0.6795563,-0.009525255,0.738256274,64,58,1,0,42.9,0,-0.021887708,-0.03140786,-0.008093297
2020,M2700,27022020,15.76608979,1901464.06,0,0,0,0,0,0,0.505900175,0.025941934,0.025941934,0.0427919,-0.053204157,0.005708558,0.022825302,0.863218566,-0.018628391,1.976674548,64,58,1,0,42.27,0,-0.03535103,-0.044871182,-0.03723409
