,CFO,A1,A2,A3,ABCFO
3194,0.09765761,1.04E-06,0.846,0.046744937,0.055773252
3195,0.304847973,4.16E-07,1.2,-0.009361708,0.229552762
3196,0.06524814,8.97E-07,0.308,0.061750589,0.040212652
3197,0.129880801,4.42E-07,0.488,0.150723682,0.079054792
3198,0.203489625,1.94E-07,0.923,0.195254374,0.124871389
3199,0.071329742,1.13E-06,0.814,0.244971025,0.026677405
3200,0.067728632,1.99E-06,0.539,0.043399933,0.070331682
3201,0.397245286,2.51E-07,1.66,0.770125521,0.269607244
3202,0.119920699,1.02E-06,0.517,-0.042975983,0.094129987
3203,0.221899162,7.13E-07,0.584,0.170194233,0.175471446
3204,-0.25365448,5.60E-07,0.010827,-0.002403721,-0.275407103
3205,0.248288828,4.06E-07,0.536,-0.250156372,0.208624642
3206,-0.317198315,2.29E-07,0.010827,0.001167693,-0.350131363
3207,-0.076166726,9.83E-07,0.724,-0.099329647,-0.10970345
3208,0.209121536,4.95E-07,1.68,0.359789141,0.103486637
3209,0.166117989,2.86E-07,0.94,0.83812164,0.066873605
3210,0.135999175,8.22E-08,1.05,0.255999797,0.046243393
3211,-0.16037985,2.97E-07,0.010827,0.001674707,-0.191060399
3212,0.15683874,2.35E-07,0.705,0.08362268,0.092562692
3213,-0.032309274,5.19E-07,1.04,0.218656298,-0.105731714
3214,0.019240959,3.90E-07,0.66,-0.039727476,-0.033593051
3215,0.27826446,1.61E-06,1.98,0.793177591,0.182000025
3216,0.18662462,2.10E-07,0.589,0.049725099,0.127504575
3217,0.05089598,5.90E-07,0.608,-0.018659205,0.006128545
3218,0.012293955,7.18E-07,0.863,-0.104467038,-0.035633325
3219,0.063767345,9.60E-07,0.839,0.255710885,0.012024435
3220,0.017331369,3.30E-07,0.693,0.159157111,-0.045980344
3221,0.086606696,1.18E-06,0.765,-0.237786522,0.062912474
3222,-0.101605811,4.76E-07,0.108,-0.002100376,-0.130176833
3223,0.132946317,6.66E-07,1.16,-0.017015268,0.067920472
3224,-0.041859752,9.46E-07,0.445,-0.127314073,-0.064138596
3225,-0.040620988,1.04E-07,0.663,0.046936772,-0.106228932
3226,0.164018954,1.98E-07,0.368,0.045933469,0.113737037
3227,0.397245286,1.68E-07,1.37,0.485051932,0.288979315
3228,0.046023493,2.27E-07,0.577,0.125319064,-0.014738901
3229,0.005535594,9.67E-07,0.196,-0.127463785,-0.005780136
3230,-0.007795912,2.61E-07,0.443,0.163099331,-0.06325496
3231,0.080266019,1.54E-06,0.717,0.086392925,0.058972782
3232,0.000608828,4.20E-07,0.772,0.109609615,-0.061179197
3233,-0.217102146,6.29E-09,0.113,0.020706956,-0.26237946
3234,0.093962122,1.17E-06,0.667,0.056796788,0.063432263
3235,-0.095057416,8.80E-07,0.266,-0.566284909,-0.096463196
3236,-0.123672101,8.15E-07,0.261,0.017068645,-0.147911287
3237,0.022892374,1.65E-07,0.716,0.209283049,-0.04866957
3238,0.117799294,3.28E-08,0.53,0.061443191,0.054773294
3239,0.114389044,2.45E-07,0.721,0.200735753,0.045598255
3240,0.045477486,1.18E-06,0.465,0.036851775,0.024315617
3241,0.1264663,2.06E-07,1.29,0.490912485,0.022554831
3242,0.106533809,1.33E-06,0.676,0.026011765,0.082077212
3243,0.02626449,1.04E-06,0.927,-0.378917314,-0.003728683
3244,0.002388871,1.40E-06,0.5,0.1497483,-0.016907261
3245,-0.007918305,9.07E-07,0.76,0.039128996,-0.050428893
3246,0.154396952,5.84E-07,0.793,0.055092332,0.099170464
3247,0.036452488,5.12E-07,0.759,0.309900957,-0.028893241
3248,0.015206273,4.96E-07,0.973,0.056523425,-0.050424243
3249,0.212746121,1.35E-06,0.805,0.215145848,0.176877648
3250,0.127803311,5.69E-07,0.576,0.017568117,0.082356762
3251,-0.045927217,1.75E-06,0.0728,0.041223049,-0.032057112
3252,-0.001940495,9.44E-07,1.54,0.409350071,-0.088588777
3253,-0.062258829,7.25E-07,0.839,0.452873747,-0.128902102
3254,0.133953656,1.83E-07,0.416,0.034557527,0.081600663
3255,0.031214091,2.78E-06,0.868,-0.237161588,0.056681614
3256,0.120196884,1.70E-06,0.386,-0.120972271,0.125298793
3257,0.066729237,2.64E-07,0.504,0.078423412,0.011886917
3258,0.108532743,4.81E-07,0.441,0.034622063,0.065098404
3259,0.068766546,5.45E-07,0.959,0.25343879,-0.001695556
3260,0.046685562,2.80E-07,0.354,-0.118410588,0.005597685
3261,-0.259710806,1.83E-08,3.1891,0.104127582,-0.434278674
3262,0.129842131,6.91E-08,1.6,0.620777297,0.003944373
3263,0.098466747,4.39E-07,0.908,0.067546857,0.033215958
3264,0.027146672,2.24E-07,1.72,0.636070787,-0.099068724
3265,-0.104728823,3.64E-07,1.06,0.073741906,-0.178966629
3266,0.251799996,6.25E-07,1.71,0.523178067,0.143425217
3267,-0.020032092,1.87E-06,0.732,-0.015373379,-0.027283334
3268,0.161500326,4.64E-07,0.687,0.11730455,0.104407484
3269,0.397245286,2.09E-06,1.3,0.584753395,0.352474855
3270,0.397245286,1.08E-06,1.57,0.697641542,0.303589208
3271,0.177058736,1.99E-07,2.12,0.83812164,0.026304021
3272,0.115662823,1.07E-06,1.29,0.375709622,0.044723075
3273,0.165538887,1.06E-06,1.4,0.100651449,0.099574158
3274,0.041790765,4.36E-07,0.373,0.102566917,-0.002775881
3275,0.141320091,9.42E-07,1.28,0.025126859,0.079059863
3276,0.320676068,2.02E-07,1.15,0.514960809,0.221537451
3277,0.158084826,1.17E-06,0.511,0.429026801,0.120664584
3278,0.021171641,3.54E-07,0.877,0.024541041,-0.044102037
3279,0.397245286,1.36E-06,1.32,0.387078626,0.334346696
3280,0.307473295,3.09E-07,1.84,0.541312883,0.182543159
3281,0.158880808,1.27E-06,2.82,0.176066313,0.038739385
3282,0.394376004,5.10E-07,0.637,0.143318306,0.33994811
3283,0.167799201,9.69E-07,1.88,0.561513031,0.062537329
3284,0.223555453,1.61E-07,0.945,0.092858173,0.146592213
3285,-0.18859741,1.38E-06,0.0128,0.010858296,-0.183524522
3286,0.094770208,1.21E-06,0.548,0.136898482,0.067612175
3287,-0.147695235,5.50E-07,0.605,0.124069055,-0.198780729
3288,-0.123334628,1.42E-07,0.804,0.09639472,-0.195250911
3289,0.236202546,1.15E-06,0.74,0.118917007,0.199775628
3290,0.120722962,1.66E-06,2.06,0.423023705,0.036074732
3291,0.153123378,7.49E-07,0.885,0.067484345,0.099173651
3292,0.130419673,2.58E-07,1.07,0.263065204,0.045457581
3293,0.295095732,3.29E-07,1.11,0.459602062,0.203825905
3294,-0.010360968,8.72E-07,1.65,0.374895797,-0.102711885
3295,0.043458127,5.97E-07,0.317,-0.013723588,0.010734417
3296,0.206682093,3.37E-07,0.474,0.129858023,0.153673074
3297,-0.050293346,2.52E-06,0.364,0.106131178,-0.025028423
3298,0.135650386,6.14E-08,0.757,-0.072330201,0.069014669
3299,0.306551738,1.27E-08,0.832,0.252658865,0.223574364
3300,0.05775424,2.09E-07,3.1891,0.83812164,-0.136703739
3301,0.218951681,1.49E-07,1.73,0.783448467,0.084547706
3302,0.115175864,9.78E-07,1.07,0.351671818,0.051086001
3303,0.32235829,8.49E-08,0.767,0.176934255,0.24717818
3304,0.162826274,1.33E-07,1.31,-0.034128939,0.07443623
3305,0.244024491,6.57E-07,1.12,0.272064895,0.170004199
3306,0.074316424,1.62E-06,0.786,0.134876417,0.051117904
3307,0.397245286,1.84E-06,1.94,0.772681447,0.311041813
3308,0.20326571,1.01E-07,0.602,0.032132321,0.14059985
3309,-0.089368207,6.25E-07,1.12,0.273133873,-0.164495276
3310,-0.322946844,1.39E-07,0.603,0.530354124,-0.402208403
3311,0.056556846,2.67E-06,2.21,0.483441608,-0.002705764
3312,0.147016175,2.49E-06,1.37,0.347452686,0.121208272
3313,0.176367947,1.17E-06,0.555,0.062439121,0.150249619
3314,0.017483084,1.48E-07,0.256,0.043104217,-0.029753826
3315,0.397245286,7.24E-08,1.61,0.611682841,0.271371156
3316,0.127235356,1.57E-07,0.593,0.125704883,0.063462684
3317,0.209804003,1.49E-06,0.8,0.147528201,0.181235281
3318,0.008501894,3.96E-07,1.01,0.199840671,-0.067118891
3319,0.132324315,1.95E-07,0.518,0.040834778,0.07594599
3320,-0.027868761,3.78E-07,1.45,0.322370233,-0.126597963
3321,0.024656975,7.83E-07,0.926,0.215206856,-0.035130887
3322,0.080222637,1.37E-06,0.719,0.287029299,0.045992856
3323,-0.024539968,8.70E-07,0.0577,-0.06865695,-0.035501752
3324,0.019791422,8.67E-08,0.816,0.055384036,-0.052998598
3325,0.209328691,9.94E-07,1.1,0.273095233,0.147348369
3326,0.033809291,1.32E-07,0.57,0.073459196,-0.027981746
3327,-0.018803409,2.14E-07,1.32,0.08110056,-0.109022854
3328,0.04476237,6.07E-08,2.95,0.286088721,-0.125050427
3329,0.357504427,2.24E-08,1.17,0.307829272,0.258954765
3330,0.004608608,1.66E-06,1.08,0.146481393,-0.029779521
3331,-0.009188221,7.96E-07,0.704,0.082097095,-0.054635743
3332,0.080692946,4.73E-07,0.959,0.118521566,0.01265317
3333,0.04051212,1.00E-07,0.572,0.146992956,-0.025060431
3334,-0.038321014,3.61E-07,0.537,0.122221503,-0.092850469
3335,-0.191552849,3.94E-07,0.667,0.156582669,-0.25156443
3336,0.331771547,1.40E-07,0.632,0.10121305,0.266700942
3337,0.040985506,4.51E-07,2.67,-0.224237637,-0.086004629
3338,-0.05021338,2.04E-06,0.467,-0.062695156,-0.039179552
3339,0.104603926,8.54E-07,0.31,-0.566284909,0.100517562
3340,0.102409873,2.18E-08,0.429,0.093616807,0.042025865
3341,0.099274214,4.29E-08,0.886,0.182099096,0.017605168
3342,0.005705135,4.25E-07,1.09,0.19225543,-0.071971207
3343,0.000665581,4.00E-07,0.542,0.053431261,-0.050306648
3344,0.044192975,4.27E-07,0.592,0.06593127,-0.008384398
3345,0.023276954,1.58E-07,0.403,0.049053637,-0.029893934
3346,0.02366968,2.31E-07,0.0904,-0.011440476,-0.012023223
3347,-0.018226402,2.55E-06,0.802,0.668717339,-0.030127302
3348,0.204485475,1.28E-07,1.21,0.257252986,0.10962366
3349,0.082176795,4.92E-07,1.13,0.200655801,0.004789549
3350,-0.003991187,9.15E-07,0.779,-0.155689225,-0.040047839
3351,-0.005151217,3.55E-07,0.325,0.03675902,-0.048091218
3352,0.163690982,1.17E-07,0.552,0.137225264,0.099859337
3353,-0.052109015,2.91E-06,0.152,-0.028636381,-0.000267673
3354,0.14565494,6.46E-07,1.19,-0.031042879,0.079227358
3355,-0.198865684,4.76E-07,0.792,-0.453553081,-0.239461
3356,0.097124216,3.29E-07,0.533,0.101392986,0.042436109
3357,0.006036368,1.24E-06,0.428,0.028875265,-0.011312583
3358,-0.116511043,1.36E-06,0.625,-0.104653713,-0.133190724
3359,-0.153696662,1.58E-07,3.1891,0.372054088,-0.333184512
3360,-0.119436445,1.73E-06,0.551,0.412168172,-0.139201854
3361,0.127141067,3.63E-07,1.55,-0.005078667,0.035506061
3362,-0.106153181,3.84E-07,0.283,-0.566284909,-0.124821503
3363,0.071212763,2.21E-07,0.918,0.226241548,-0.007406478
3364,0.002879052,2.69E-07,0.6,0.15325915,-0.058427809
3365,0.034990005,8.68E-08,0.892,0.270113823,-0.04860893
3366,0.038419196,4.16E-07,0.391,0.053483335,-0.005800804
3367,0.142746401,3.32E-07,0.501,0.097067633,0.089631313
3368,0.038663246,5.56E-08,0.452,0.119773697,-0.022475249
3369,0.033844956,4.91E-07,0.549,0.084478377,-0.015487642
3370,-0.237839714,2.47E-08,3.1891,0.83812164,-0.438451788
3371,0.017418131,7.23E-08,0.666,0.081252889,-0.050599529
3372,0.020003264,2.80E-07,0.861,0.252597777,-0.055240852
3373,0.219203013,7.35E-08,0.73,0.017078098,0.150884996
3374,0.07273841,9.91E-07,0.974,0.226004879,0.017532576
3375,0.20865277,2.85E-08,0.781,0.125101259,0.132866968
3376,0.043486876,3.35E-07,0.974,-0.003671014,-0.025407503
3377,-0.045845474,4.12E-08,1.16,0.234829996,-0.140743986
3378,-0.242934388,1.04E-06,0.945,0.68658994,-0.311786468
3379,-0.157413283,1.22E-06,0.316,-0.18500203,-0.163165439
3380,0.134323952,2.04E-07,0.735,0.118231206,0.066538948
3381,0.050839301,2.78E-07,1.25,0.436945671,-0.047089719
3382,-0.222696904,1.10E-06,0.875,-0.300188525,-0.251361092
3383,0.055136569,1.24E-07,1.17,0.233725008,-0.037369487
3384,0.048229088,3.18E-08,0.875,0.147969886,-0.032136568
3385,0.091591255,9.04E-08,1.49,0.129458325,-0.01148781
3386,0.010748483,6.97E-07,0.245,-0.031763029,-0.015024967
3387,-0.086114333,1.54E-07,1.04,0.012108159,-0.164335697
3388,0.074637992,1.14E-07,1.25,0.074741671,-0.01580978
3389,0.053976798,1.91E-07,0.753,0.105140679,-0.014515433
3390,0.07211375,1.24E-07,0.472,0.090382934,0.013486857
3391,0.307956031,3.65E-07,1.53,0.393038541,0.202969376
3392,-0.079322426,2.47E-07,2.14,0.377717503,-0.212827652
3393,-0.051377426,1.15E-06,0.38,-0.126822725,-0.064184527
3394,0.158214856,4.70E-07,0.692,0.075148977,0.102624484
3395,0.096109472,6.57E-07,1.45,0.209261311,0.010742922
3396,0.116394907,5.07E-07,1.15,0.347021299,0.033448637
3397,-0.020470234,2.07E-06,0.419,-0.034625689,-0.007461649
3398,0.107165822,2.10E-08,1.32,0.2956161,0.002827692
3399,0.141466108,1.11E-07,0.374,0.049912208,0.08788963
3400,0.059771664,7.00E-07,1.15,0.057180662,-0.00636124
3401,0.000793333,7.92E-08,0.807,0.108386329,-0.073772512
3402,-0.006268245,2.91E-07,0.221,0.000342386,-0.045758695
3403,0.248629008,1.48E-07,1.32,0.427051501,0.143829656
3404,0.121943753,1.36E-07,0.332,0.073923237,0.070073115
3405,0.005066341,3.62E-07,1.33,0.32763136,-0.089442433
3406,0.088348477,2.20E-07,0.771,0.084441947,0.020823646
3407,0.165952801,3.23E-07,1.1,0.024972932,0.090442961
3408,0.119615336,6.77E-07,0.911,0.062506222,0.062368529
3409,0.063335863,1.76E-07,0.677,-0.043768338,0.002800336
3410,0.021494674,5.40E-08,0.548,0.193903859,-0.046303507
3411,-0.044995863,2.34E-06,0.457,-0.047825098,-0.02406457
3412,0.11676514,4.87E-07,0.549,-0.060084375,0.072470565
3413,-0.010540639,9.84E-08,0.769,0.198960754,-0.086140319
3414,0.162115326,3.47E-08,0.746,0.219349936,0.08460658
3415,0.221155377,6.75E-07,0.932,0.061919592,0.162997764
3416,0.124960231,3.06E-07,0.473,0.023350754,0.074767451
3417,0.200007986,5.25E-07,1.37,0.536753321,0.101813296
3418,0.032531627,4.19E-07,0.54,0.046073297,-0.017460554
3419,0.193277417,1.40E-07,0.423,0.0479653,0.138720594
3420,0.079001129,1.87E-06,0.505,-0.025115955,0.08144875
3421,0.115282232,8.26E-07,0.736,0.055588052,0.070466689
3422,0.04393996,5.33E-07,0.757,0.342648405,-0.021793669
3423,0.007234387,1.41E-07,0.0609,0.007587824,-0.030929358
3424,0.231250894,6.78E-07,0.919,0.214668007,0.168264514
3425,0.055887521,8.13E-07,0.336,-0.027964502,0.030103251
3426,-0.039233642,3.19E-07,0.9,0.176183504,-0.11204828
3427,0.179334754,1.06E-06,0.816,0.063126796,0.138767912
3428,0.131963371,8.36E-08,0.717,0.029774862,0.064063878
3429,0.142746619,2.79E-07,0.16,0.046964444,0.103700255
3430,0.146737165,4.10E-07,1.73,0.549122196,0.029431221
3431,0.170367192,1.65E-06,1.43,0.268444591,0.116865221
3432,-0.077508404,2.75E-07,1.49,0.456598454,-0.186126472
3433,0.060716421,4.27E-07,0.463,-0.120561093,0.020124253
3434,0.051977554,1.14E-07,0.653,0.255272748,-0.020337578
3435,0.11904293,3.34E-07,0.28,-0.10968468,0.082494172
3436,-0.043332117,6.17E-07,0.264,-0.022567203,-0.072888504
3437,0.321232864,5.62E-08,3.1891,0.83812164,0.121672629
3438,0.009647065,6.34E-07,0.865,-0.017977872,-0.044261566
3439,0.113021998,1.38E-07,0.359,-0.147947975,0.068043213
3440,0.051018986,1.83E-07,0.648,0.043435097,-0.011207879
3441,0.216597745,3.58E-08,1.04,0.165217842,0.128952131
3442,-0.099907987,2.22E-07,0.8,0.161333312,-0.171311283
3443,0.014234477,4.16E-07,0.588,0.156271891,-0.041777288
3444,-0.059147149,8.61E-07,0.263,-0.093962684,-0.077960661
3445,0.006038024,6.27E-08,0.248,-0.032871124,-0.04099973
3446,0.191075546,7.54E-07,0.599,0.202892687,0.144229272
3447,-0.046506814,9.67E-07,3.1891,-0.566284909,-0.165412605
3448,0.225037168,1.47E-07,0.669,0.04838953,0.160565952
3449,0.144384334,4.00E-07,0.626,0.075617216,0.089158389
3450,0.193015596,2.41E-07,1.2,0.275050105,0.101702281
3451,0.095613308,1.86E-07,0.756,0.235176872,0.022178629
3452,0.130719589,5.25E-07,0.696,-0.063854975,0.081773728
3453,0.200169023,2.19E-07,0.583,0.065502801,0.141032217
3454,0.195031506,2.69E-07,0.664,0.010482461,0.136196123
3455,-0.003469241,9.21E-07,0.202,0.029800836,-0.022194123
3456,0.111992788,1.60E-07,1.04,0.025390426,0.033496614
3457,-0.06629288,1.33E-07,1.07,-0.058321212,-0.143931656
3458,0.14136927,2.06E-07,0.473,-0.002700427,0.088769273
3459,0.035053982,9.88E-07,0.516,-0.036084139,0.007989376
3460,0.111392112,1.27E-06,0.561,0.00411409,0.090452331
3461,0.307289425,2.52E-07,1.98,0.83812164,0.164071196
3462,0.07696962,4.35E-08,0.279,-0.126491175,0.031362992
3463,0.028920498,1.49E-07,0.826,0.167218815,-0.046201905
3464,-0.041616052,3.88E-07,1.2,0.332124538,-0.130062565
3465,-0.017091326,6.69E-07,0.588,-0.190003684,-0.052267317
3466,-0.030677466,5.08E-07,0.626,0.142183292,-0.08467844
3467,0.050000542,2.31E-07,0.461,0.035788672,-0.002647281
3468,0.03136326,8.85E-07,0.834,0.126450258,-0.018053904
3469,-0.117175734,2.25E-07,1.04,0.132807906,-0.1973442
3470,0.02171538,5.53E-07,0.667,0.174015928,-0.033610574
3471,0.008285303,7.89E-08,0.365,0.072053845,-0.046784427
3472,-0.082459041,1.00E-06,0.127,-0.157062739,-0.088771799
3473,0.069527673,9.25E-08,1.56,0.446797686,-0.047717134
3474,0.004571089,5.69E-07,0.38,-0.198092072,-0.025087015
3475,0.000116668,4.94E-07,1.59,0.20373082,-0.09626161
3476,0.010700346,8.90E-08,0.48,0.206607105,-0.05358259
3477,0.085287706,2.88E-07,0.642,0.044575925,0.026773305
3478,0.042265059,6.97E-08,1.08,0.292585597,-0.050452667
3479,0.037202263,7.34E-07,0.312,-0.005814483,0.008976233
3480,0.034232525,2.71E-09,0.65,-0.027296028,-0.031566581
3481,0.122470838,9.76E-08,0.847,0.138379285,0.045798797
3482,-0.186762113,1.07E-07,0.151,0.133267576,-0.234268546
3483,0.018798016,2.91E-08,1.22,0.34770209,-0.083013877
3484,0.072793314,5.68E-08,0.18,-0.021387065,0.027948698
3485,0.040081753,2.28E-08,1.61,0.031746586,-0.066701959
3486,0.121771281,1.33E-07,1.01,0.125442168,0.040030005
3487,-0.068429967,1.45E-06,0.914,0.134900122,-0.102578362
3488,0.026537576,3.37E-08,0.99,0.078121546,-0.056002832
3489,0.141103274,4.32E-08,0.61,0.01849558,0.076665686
3490,0.096930525,1.92E-07,0.345,-0.036958384,0.050361022
3491,0.061300731,1.44E-07,0.58,-0.152301968,0.007574869
3492,-0.079352594,1.60E-08,1.31,0.189258922,-0.179640951
3493,0.088822475,1.11E-07,1.07,0.072303523,0.00577611
3494,0.113703615,5.87E-08,0.444,0.021835206,0.056501814
3495,0.128693819,1.46E-07,0.312,-0.008111176,0.080915616
3496,0.125119727,1.57E-07,1.39,0.048100305,0.031294143
3497,0.019135734,2.75E-07,0.224,0.013378761,-0.021478919
3498,-0.014324624,4.57E-07,0.27,-0.072515922,-0.047683966
3499,0.141325918,7.56E-08,0.814,0.060477475,0.068065419
3500,0.075517305,2.09E-07,0.249,-0.00821,0.032441342
3501,0.205748073,1.41E-08,0.997,0.211646223,0.117488137
3502,-0.050638228,5.94E-08,1.16,0.161380041,-0.142301411
3503,0.035989643,1.61E-07,0.801,-0.170209817,-0.025631111
3504,0.164449484,8.16E-08,1.73,0.231884889,0.047526549
3505,0.072105636,3.15E-08,0.576,0.114752208,0.005234369
3506,0.113792754,3.16E-08,0.675,0.064188195,0.044655805
3507,0.220716042,3.14E-08,0.59,0.179868651,0.150935287
3508,-0.115996974,4.94E-09,0.158,0.011497518,-0.162843499
3509,0.112467035,2.28E-07,0.88,0.224556121,0.035707085
3510,0.048910793,1.64E-07,0.277,-0.175460124,0.009162066
3511,0.016859732,1.99E-07,0.52,0.052780342,-0.039894749
3512,0.032415904,5.37E-09,0.146,0.044043793,-0.015086282
3513,-0.322946844,9.19E-08,0.158,0.020609355,-0.367215591
3514,-0.037581747,1.73E-06,0.352,0.043663183,-0.035967267
3515,-0.095055682,2.31E-07,0.238,-0.014443253,-0.136720939
3516,0.115251529,1.87E-07,0.893,0.025769931,0.043698416
3517,0.029396253,3.47E-07,0.515,-0.52752533,-0.001450435
3518,-0.043646346,5.77E-08,0.573,0.24263345,-0.114094003
3519,0.16746081,1.24E-06,1.23,0.600086296,0.096642255
3520,-0.322946844,8.95E-07,2.32,0.500232269,-0.446611437
3521,0.085117756,2.72E-09,0.311,-0.022901144,0.033125474
3522,0.066011687,3.36E-09,0.269,-0.050659602,0.016763824
3523,0.013709254,2.58E-08,0.0532,0.004504446,-0.027873744
3524,0.043337403,4.27E-08,0.232,0.017968003,-0.005527851
3525,0.113531309,1.36E-07,0.618,0.108949297,0.048627053
3526,0.191901848,8.94E-08,0.679,-0.020516037,0.127560388
3527,0.011366021,1.03E-07,0.163,0.000620717,-0.032022959
3528,0.098110938,5.24E-08,0.977,-0.082591648,0.022479793
3529,0.115063237,1.06E-07,0.641,-0.029659016,0.053168415
3530,0.136761061,2.11E-08,1.73,0.082047474,0.023178212
3531,-0.002986567,7.90E-07,0.324,-0.02034436,-0.029317159
3532,0.128235909,5.36E-08,1.19,0.054476211,0.038967707
3533,0.129269671,2.09E-09,0.937,-0.001377561,0.05070087
3534,0.038522762,7.75E-08,0.358,0.011340583,-0.014133423
3535,0.044355142,1.08E-07,0.905,0.038522877,-0.030786432
3536,0.0920758,1.12E-07,1.38,0.007262712,-0.001379578
3537,0.147167681,3.17E-07,0.881,-0.065806893,0.083725854
3538,0.067477568,1.29E-07,1.32,-0.055937482,-0.020677773
3539,0.095344858,3.92E-08,1.35,0.125548444,-0.003537267
3540,0.050292918,2.15E-08,0.205,0.027347074,0.001496386
3541,0.140016204,1.34E-07,1.18,0.030594252,0.054698959
3542,0.354204617,1.72E-07,3,0.050085536,0.194491556
3543,0.098742423,4.02E-07,0.766,-0.137099038,0.045426251
3544,0.06327523,4.42E-08,0.407,0.002618473,0.007800772
3545,0.032093707,2.38E-07,0.0187,0.003994506,-0.000964238
3546,0.082892474,3.65E-07,0.598,-0.083103721,0.033329249
3547,0.090828261,5.86E-07,1.33,0.268423399,0.00591734
3548,0.274605255,3.18E-07,1.11,-0.013091998,0.199878282
3549,0.194953531,2.19E-07,1.17,-0.03115628,0.115095556
3550,0.193715495,2.84E-07,1.24,0.084920661,0.108992082
3551,0.151351585,2.43E-07,0.841,-0.076783715,0.087479091
3552,0.063257322,2.01E-09,0.374,-0.044328507,0.009412848
3553,0.075058895,1.80E-09,0.493,-0.023345503,0.015555047
3554,0.151425999,1.40E-08,0.703,-0.07637953,0.085576683
3555,0.169352408,8.11E-08,1.11,-0.112292664,0.090263741
3556,0.114773642,6.61E-08,0.558,-0.120880445,0.05822869
3557,0.17008394,5.91E-08,0.337,-0.064267869,0.120383174
3558,0.380558721,1.25E-07,1.94,-0.271566938,0.274445392
3559,0.002190913,1.07E-07,0.872,-0.441316968,-0.054458956
3560,0.090023895,3.18E-08,0.526,-0.123623029,0.033749829
3561,0.076360126,2.21E-08,1.15,-0.240230833,-0.001769427
3562,-0.042916065,1.04E-08,0.182,-0.124817979,-0.0856923
3563,0.019022272,1.01E-07,0.225,-0.02086171,-0.026218814
3564,-0.008577443,1.42E-07,0.175,0.072784718,-0.053740032
3565,0.138433433,2.70E-08,0.467,-0.115635454,0.084143601
3566,0.037623841,8.64E-08,0.43,0.027932083,-0.018294446
3567,0.12906029,1.95E-07,0.664,-0.045489063,0.069756245
3568,0.103447938,8.17E-07,0.863,-0.065865058,0.057445491
3569,0.397245286,5.33E-07,2.16,0.83812164,0.255995772
3570,0.083939427,1.82E-09,0.46,-0.1127782,0.028994912
3571,0.092973528,4.25E-07,0.81,-0.189621844,0.040491918
