TAC,A1,A2,A3,A4,DA_ROA
-0.087683458,8.68E-08,0.0475,0.197390886,0.094561495,-0.085968865
0.061353282,2.86E-07,0.0487,0.258879737,0.115561952,0.062070766
-0.14812757,2.15E-06,0.11,0.455110313,-0.267032771,-0.035916541
-0.069376688,2.94E-07,0.0206,0.006024096,0.106859355,-0.088510158
-0.150005948,1.58E-07,-0.0506,0.291200973,-0.029205406,-0.108323062
0.061614888,2.18E-07,0.0344,0.252503481,0.041917451,0.081450942
-0.034752682,7.89E-08,-0.00579,0.254087547,0.109707231,-0.032464178
-0.060979792,1.21E-06,-0.499,0.446812648,-0.063925788,-0.003767446
-0.093338225,6.31E-08,-0.0273,0.206043883,0.037418948,-0.076157418
-0.008358065,4.83E-07,-0.215,0.049720415,0.005029252,0.000922376
-0.118194347,1.25E-07,-0.0874,0.317173873,0.073112317,-0.101478649
0.025046106,1.53E-06,-0.0529,0.571882144,-0.053485468,0.092137533
0.065630719,1.90E-07,-0.0618,0.056214341,0.020509507,0.073563063
-0.093929465,1.02E-06,-0.105,0.307323845,-0.022732535,-0.056296381
-0.091601597,2.95E-08,-0.00449,0.122492073,0.047871541,-0.08414964
-0.233696011,3.99E-07,-0.274,0.095778142,-0.009311587,-0.216697367
-0.132178779,3.77E-08,-0.052,0.547668247,0.119141859,-0.107078207
0.064554776,8.29E-08,-0.081,0.005026593,0.01144896,0.070733474
0.250353496,1.74E-06,-0.417,0.068636649,0.149966318,0.216607599
0.074771721,5.40E-07,-0.0548,0.245946928,0.064755256,0.08612588
-0.162029408,1.38E-08,0.0527,0.636822604,0.096677822,-0.122438554
0.09426486,9.02E-08,0.000765,0.071010777,0.059218244,0.094045312
-0.123367915,4.46E-08,-0.0796,0.070431265,0.109380925,-0.13729323
0.007423099,2.36E-07,0.0399,0.084388341,0.057847418,0.00842521
-0.042665686,1.51E-09,0.111,0.081500263,0.179496436,-0.072731562
-0.022391368,2.06E-07,-0.147,0.559107407,0.112301506,0.004208241
0.025359374,7.35E-08,0.0954,0.292828514,0.005238212,0.059387281
0.095111457,5.91E-08,-0.249,0.058505553,0.120085752,0.076104201
-0.001071633,1.07E-07,0.0455,0.17013656,0.070834459,0.004470303
-0.163526928,1.78E-07,-0.162,0.298085432,-0.018330433,-0.124965145
-0.043958932,1.22E-07,0.0576,0.205005396,0.013624666,-0.020217028
-0.113956831,1.81E-07,0.0366,0.248644242,0.037860134,-0.093221637
0.151488457,8.49E-08,0.0897,0.249644324,0.044314509,0.171338255
0.081841157,4.97E-07,-0.50682,0.095816412,-0.097257589,0.120163723
0.008686598,2.51E-07,0.0248,0.189925966,0.02762822,0.026684756
0.02084327,1.36E-07,-0.0949,0.110154135,0.106642499,0.010627806
0.07124444,5.38E-07,0.0554,0.127244209,0.034184401,0.081158371
-0.020420288,7.49E-07,0.0226,0.0035307,0.107346313,-0.041660408
-0.058053005,7.60E-08,0.0499,0.440192248,0.131636812,-0.045038211
-0.011395833,4.05E-09,-0.0534,0.058073035,0.04413169,-0.008775594
-0.051100838,1.09E-07,0.03,0.136692764,0.107266926,-0.058222134
-0.031960444,1.11E-07,0.00468,0.182326999,0.00927909,-0.009352973
-0.050257616,1.00E-07,-0.0769,0.350583161,0.063127968,-0.027830562
0.009151701,1.73E-07,0.0397,0.076060301,0.127041238,-0.008649379
-0.000772281,3.75E-08,0.00995,0.278068198,0.065955724,0.015452331
0.046323336,8.46E-07,0.252,0.135156801,0.186082911,0.016834849
-0.035264029,2.29E-07,0.034,0.477076527,0.03895026,0.004791763
-0.046074242,1.70E-07,0.0505,0.278476753,0.130268195,-0.047086869
0.072925218,1.17E-07,-0.00457,0.3115094,-0.00787163,0.111193677
-0.120192439,1.18E-07,-0.0275,0.230412955,0.010833881,-0.094072627
-0.055399888,2.45E-07,0.154,0.090338305,0.075193991,-0.057732291
-0.264425446,3.74E-08,-0.121,0.091526782,-0.104150705,-0.220223812
-0.264425446,4.14E-07,-0.0255,0.011208617,-0.267032771,-0.184870677
-0.072355324,1.06E-08,-0.0566,0.301049483,0.024371098,-0.043473225
-0.018431902,2.60E-07,0.0962,0.126089175,0.154222237,-0.039045934
0.001852224,1.79E-07,0.0576,0.103224356,0.038248063,0.010021995
-0.100323167,8.23E-07,0.0346,0.240637925,0.065252147,-0.090055145
0.154464607,3.14E-07,0.292,0.333894291,0.108873527,0.165011127
0.00706831,2.26E-08,-0.022,0.159245329,-0.07721594,0.050743749
0.022970492,1.47E-08,0.0629,0.069461411,0.019056498,0.033971461
0.032276561,2.80E-08,-0.0362,0.342339699,0.118457796,0.039893673
0.073075941,5.76E-08,-0.043,0.004249729,0.028007487,0.075159897
0.078779157,7.11E-08,-0.0572,0.145796474,0.050627695,0.08700066
0.087948612,1.31E-07,-0.0732,0.027630178,-0.019489813,0.104147322
-0.091125223,1.99E-08,0.00416,0.109619593,0.028669739,-0.079607969
-0.043667036,4.08E-08,-0.0737,0.230081025,0.013545011,-0.018308094
0.034801963,2.08E-08,-0.0503,0.064246517,0.01674333,0.045167006
-0.052804066,1.60E-07,-0.207,0.101453172,-0.123744922,-0.003617197
0.006596798,1.86E-08,-0.0851,0.118466322,0.058120473,0.010477735
0.046217678,2.90E-08,-0.0906,0.019569666,0.02925965,0.049085652
0.156909035,5.56E-08,-0.312,0.059131645,0.015915237,0.165128289
0.073661141,6.04E-08,-0.0695,0.013856972,0.014400767,0.079990281
0.161072355,5.69E-08,0.113,0.006731749,0.02534519,0.165143857
-0.081678164,3.06E-08,0.096,0.000487592,0.060140718,-0.087376893
0.08778364,4.56E-08,0.0606,0.02517548,0.052980551,0.085822575
0.084150185,2.95E-08,0.0126,0.002308109,-0.001843297,0.09446038
0.119267033,6.73E-08,-0.0439,0.000487592,0.005244642,0.127009167
-0.232998075,4.74E-08,0.00703,0.000487592,0.008369279,-0.225658319
0.017684258,4.76E-08,0.0936,0.002495748,0.071658452,0.009026675
0.169984571,4.90E-08,-0.0214,0.04175152,0.021787,0.177149809
0.058200934,4.91E-09,-0.0911,0.029041156,0.019192338,0.064647255
-0.082605292,1.09E-07,0.0602,0.301547501,0.029879366,-0.054725711
0.063159555,2.11E-08,-0.0114,0.098695934,0.039907613,0.070642206
0.010039164,1.08E-07,0.301,0.01730949,0.112951609,-0.007089979
-0.0059135,1.79E-08,-0.0173,0.159638058,0.00181587,0.016915701
-0.030899905,2.35E-08,0.0319,0.004858493,0.069295413,-0.039053699
0.161600691,2.82E-07,-0.307,0.01326136,0.015541918,0.16509089
0.036249475,5.74E-08,0.201,0.218357327,0.122208872,0.033622681
-0.024712527,2.56E-08,-0.0153,0.352410303,-0.009116541,0.01771675
-0.085921776,1.64E-09,0.251,0.345426705,0.333376352,-0.132893218
-0.054063426,4.64E-08,-0.0192,0.676474459,0.015414686,0.009870718
-0.024505527,1.61E-08,-0.00385,0.519924547,0.070748666,0.011417764
-0.030659876,2.39E-08,0.193,0.390574205,0.087803072,-0.009160409
-0.047290843,4.14E-08,-0.00658,0.631349354,0.056523342,0.001947572
-0.057171624,2.60E-09,0.138,0.197124753,0.333376352,-0.117781619
-0.151499636,3.39E-09,0.0483,0.435012669,0.007618732,-0.10581694
-0.097331077,2.36E-07,-0.00255,0.053232248,-0.057909675,-0.068664111
-0.057943027,5.24E-08,0.0476,0.727284992,0.039729252,0.004391389
-0.073499999,9.12E-08,0.0179,0.404549218,0.01311042,-0.032464124
-0.197441124,6.28E-08,0.0325,0.164594835,-0.109941408,-0.144419641
-0.115038575,3.88E-09,0.13,0.445956109,0.333376352,-0.154124422
-0.03265699,9.66E-08,-0.0129,0.358366599,0.028750443,-3.28E-07
-0.014010125,4.30E-08,0.0278,0.710474495,0.0865546,0.03436653
-0.173153305,3.07E-09,0.104,0.379953731,0.024049425,-0.136216623
0.001427822,2.11E-07,0.0802,0.150257243,0.002845506,0.023082592
-0.015124684,2.34E-09,0.0167,0.000487592,0.008808775,-0.007659553
-0.018367536,2.45E-08,0.16,0.2167987,0.039936618,0.000507971
0.022014154,6.02E-08,-0.316,0.050877264,0.15914289,-0.008460094
-0.04684425,1.20E-08,0.0693,0.771486277,0.127185219,-0.003531877
-0.08218707,3.30E-07,0.142,0.398029538,0.108975777,-0.067190436
0.115028134,1.75E-07,0.0155,0.43815214,0.223819984,0.102831322
-0.073873842,2.00E-07,0.0142,0.136286969,0.035214752,-0.062410927
-0.101150392,5.36E-07,0.332,0.062126244,0.2679624,-0.156903218
0.015782167,4.45E-08,0.0595,0.29286858,0.070433479,0.032415474
0.012583911,1.14E-07,-0.00152,0.039570833,0.02414673,0.018817116
-0.005437896,1.16E-07,0.0633,0.442180329,0.046704047,0.030178242
0.179772193,5.83E-08,-0.00411,0.080757895,0.063445323,0.179369804
-0.03514502,6.23E-08,0.0255,0.324147067,-0.019743844,0.007782436
0.013916896,9.58E-08,0.00358,0.035720774,0.028869075,0.018671286
-0.107097153,9.08E-08,0.0588,0.187682333,0.092240606,-0.105548523
-0.037693339,6.90E-07,0.12,0.771486277,0.016638289,0.032597098
0.116237098,3.55E-07,0.00779,0.128886779,-0.016993558,0.14023649
-0.022915426,3.60E-06,0.168,0.525999757,-0.19374685,0.070788644
-0.051832064,3.71E-07,0.0927,0.447353862,0.055186508,-0.018807862
-0.101748346,4.80E-08,-0.0149,0.313935258,0.022543093,-0.071125775
-0.14735129,1.17E-06,-0.0109,0.017920625,-0.041753391,-0.129726793
-0.264425446,7.28E-07,-0.49,0.081222451,-0.20700953,-0.199088578
-0.181227042,7.40E-08,0.0815,0.150550743,0.019119286,-0.163313409
-0.107512935,1.87E-07,0.0379,0.356425457,0.020749783,-0.072911805
-0.149721141,1.85E-07,0.236,0.073802307,-0.134890077,-0.097055831
-0.057647211,2.40E-07,-0.0091,0.111439754,0.071000191,-0.058131968
-0.083571171,1.83E-06,0.371,0.288295497,-0.091305206,-0.02933996
-0.052695062,4.36E-07,0.0423,0.509140269,0.005146567,-0.001656429
-0.073860633,7.34E-08,0.0778,0.072422885,-0.024804015,-0.051114141
-0.17527231,3.60E-06,-0.216,0.276955003,-0.267032771,-0.086381673
-0.023769831,1.32E-06,0.437,0.092944815,-0.085306639,0.014367892
-0.165787418,2.37E-06,0.114,0.217629378,-0.18023344,-0.097994404
-0.08796845,2.11E-07,0.136,0.428360938,0.042036903,-0.052189527
-0.089605324,6.16E-07,0.359,0.250796078,0.163812605,-0.10153779
-0.126829145,1.88E-07,0.155,0.321514247,0.121266854,-0.121081958
-0.134396365,2.49E-07,0.329,0.389756803,0.060133016,-0.105589875
-0.083028713,8.20E-07,0.257,0.452629066,0.094817352,-0.060673301
0.005905616,1.29E-06,-0.0374,0.443937953,0.187761462,-0.000950438
0.018052656,6.23E-10,0.00259,0.008243864,0.004300546,0.027294944
0.002790097,2.91E-09,-0.023,0.013473999,0.006441576,0.011735489
0.002213818,1.29E-09,0.00187,0.021038615,0.006916468,0.011865615
-0.058292082,5.26E-08,-0.0181,0.06793924,-0.069513242,-0.024666969
-0.010991071,4.37E-09,-0.00526,0.000642778,0.004548001,-0.002541821
0.069135315,4.84E-08,-0.0714,0.018179453,0.032551558,0.071066201
-0.009902157,6.23E-10,0.00208,0.006986672,0.005007711,-0.000959683
-0.001938254,3.52E-09,-0.000402,0.010771173,0.003290111,0.00775914
0.007807721,1.19E-09,-0.00264,0.014875162,0.004208151,0.017611783
0.030088388,1.38E-09,0.00131,0.006583975,0.005086065,0.038966974
0.006596492,3.00E-09,0.000103,0.002189176,0.003199372,0.015578986
0.041485491,2.28E-08,0.0112,0.026134817,0.045654508,0.041299736
-0.037230703,2.02E-08,0.0181,0.00557421,0.005120252,-0.028407615
0.028042482,5.93E-08,0.0235,0.039050572,0.033144241,0.032231784
-0.070756834,8.50E-09,0.0105,0.022174259,0.006255911,-0.060800832
0.036297847,7.14E-10,-0.0239,0.007691425,-0.009752335,0.049032863
-0.007136515,6.23E-10,0.00388,0.0094357,0.005001069,0.002032429
-0.009195881,6.23E-10,-0.0205,0.006216553,0.004558639,-0.000355347
0.005319992,6.23E-10,-0.025,0.009362386,0.003274188,0.014742864
-0.012376371,6.23E-10,-0.0242,0.009735319,0.004738622,-0.003303531
-0.009292002,6.23E-10,-0.000101,0.010742717,0.004884491,-5.98E-06
0.004901354,6.23E-10,0.00175,0.00843643,0.007512494,0.013303964
-0.0115963,6.23E-10,0.00153,0.005190845,0.004398703,-0.002652061
-0.01877306,6.23E-10,0.0121,0.010358299,0.005912651,-0.009709423
-0.005249616,6.23E-10,-0.0221,0.008542616,0.000462874,0.004866482
-0.018902639,2.86E-09,0.00187,0.020750859,0.004728155,-0.008702376
-0.031316234,6.23E-10,0.0036,0.00557675,0.006698774,-0.022933545
-0.008028447,6.23E-10,-0.00874,0.006920871,0.004604079,0.000941388
-0.001631847,6.23E-10,0.00252,0.007406947,0.00550746,0.007217731
9.92E-07,1.74E-09,0.0073,0.004182257,0.01010007,0.007382815
-0.027420468,1.02E-06,0.0204,0.396236714,0.017088131,0.008234534
-0.062837749,7.65E-09,0.0045,0.254568657,0.020693197,-0.036584948
-0.072337501,6.11E-07,0.00533,0.771486277,0.065443784,-0.015446903
0.034875056,7.01E-10,-0.0246,0.013181572,-0.008823164,0.047835483
-0.057799822,9.74E-08,0.0809,0.306555764,0.036542672,-0.031064029
0.013126364,2.60E-08,-0.141,0.146403378,0.011758982,0.031298611
-0.08046572,1.66E-07,0.0308,0.364744068,0.016009012,-0.043854009
-0.0843474,1.85E-07,-0.0551,0.087566093,-0.115853582,-0.0375161
-0.099344217,4.66E-09,0.128,0.160407038,0.051607062,-0.088591881
-0.071096911,4.12E-08,0.000469,0.257771966,-0.067429142,-0.021386408
0.12591063,6.22E-09,0.000987,0.008771733,0.075001945,0.116441442
-0.033465147,7.69E-07,0.176,0.142995559,0.138206356,-0.049812297
-0.011990955,9.00E-09,0.0391,0.004937488,0.005337078,-0.003093537
0.169421471,3.56E-06,-0.50682,0.346356796,0.026767555,0.184679884
-0.101718783,7.34E-08,0.0663,0.077910962,-0.014106896,-0.081407737
0.054879795,2.42E-07,-0.0571,0.000487592,0.032097219,0.054738707
0.040454003,3.95E-07,0.236,0.139631803,0.055512281,0.047584155
-0.09033048,8.20E-07,-0.243,0.004681107,0.017294751,-0.089710913
-0.111362083,1.70E-07,-0.0701,0.211099817,0.007379937,-0.086496299
-0.042485198,4.18E-07,0.047,0.206293898,0.027987146,-0.023662362
0.022504276,5.53E-07,0.0675,0.140218137,0.006713445,0.040842997
-0.058008324,1.20E-07,0.0196,0.163902215,0.108320884,-0.063162467
-0.022073613,2.32E-07,0.129,0.687512701,0.034831516,0.037962813
-0.064450512,2.79E-08,0.0753,0.251449837,0.074814421,-0.052397558
0.234833197,4.94E-08,-0.327,0.101445548,0.054538436,0.236415682
-0.116678344,5.72E-09,0.0149,0.216536326,0.129499943,-0.122462264
-0.021403821,2.18E-08,0.106,0.138521894,0.05941277,-0.014834047
-0.074841127,4.89E-07,0.0798,0.129125512,-0.006593289,-0.053606837
-0.133177006,1.39E-07,0.108,0.348731306,0.030535079,-0.101169222
-0.009955107,1.16E-07,-0.191,0.072848386,0.140946215,-0.03306915
-0.029492541,4.72E-08,-0.0248,0.070262876,0.037285772,-0.023975074
-0.06244788,1.51E-07,0.143,0.303677988,0.103011627,-0.053350655
-0.069818693,1.97E-08,0.201,0.190584402,0.090785005,-0.066385179
-0.046634569,6.56E-07,-0.18,0.094257329,-0.140189768,0.004532595
-0.046679656,4.42E-08,-0.0584,0.112466599,0.059477232,-0.043596148
0.0084709,3.58E-07,0.117,0.153013638,0.066007724,0.01331456
-0.008484638,8.62E-08,0.147,0.113198336,0.128606364,-0.022408086
0.016272698,3.68E-08,0.105,0.112076739,0.111350738,0.006728065
0.045341821,2.29E-07,0.00165,0.037253254,0.02104496,0.051768459
-0.222863596,1.01E-06,0.0111,0.147337107,0.067924456,-0.222286131
-0.007216568,6.15E-08,-0.0794,0.295087394,0.069368611,0.008877134
-0.005430613,3.87E-07,0.068,0.273215409,0.019661997,0.021666074
0.11132171,4.59E-08,-0.00169,0.019297444,0.032798825,0.113769494
0.091032042,1.30E-07,-0.0201,0.040682948,0.079778154,0.082439142
0.049525399,1.25E-07,0.11,0.376758525,0.239886307,0.028588159
0.02342715,2.73E-07,0.00283,0.113541019,0.053306541,0.02776329
-0.098732942,1.27E-07,-0.226,0.1653008,0.064193576,-0.093782261
0.177268074,3.63E-08,-0.0515,0.004712726,0.061707638,0.170492172
0.052500853,8.29E-09,-0.146,0.058479986,0.231933148,0.004770848
0.097003398,8.31E-08,0.379,0.042733917,0.208571176,0.057385147
0.068127498,5.77E-09,0.659,0.005619123,0.043844218,0.071128246
-0.136539997,5.88E-09,0.181,0.553479698,0.183621008,-0.126297955
-0.077168809,2.79E-07,0.156,0.128494031,0.117003112,-0.087383252
0.034036616,5.62E-07,-0.00963,0.04168879,0.056750074,0.030015814
-0.054543469,2.63E-07,-0.0103,0.091484657,0.004375788,-0.039212311
-0.027450622,4.81E-08,-0.0765,0.303786021,0.134858812,-0.027874696
0.054571493,8.51E-07,0.142,0.238068925,0.084480492,0.060147856
-0.086772422,1.18E-08,0.0561,0.265278588,0.073131347,-0.073142412
-0.086005054,5.24E-09,0.0815,0.23168608,0.067919365,-0.073709629
0.044586098,5.89E-07,0.449,0.003526358,0.116621365,0.024422878
-0.030272399,1.36E-07,0.0802,0.337225291,0.035165983,-0.000667081
0.129549024,3.74E-08,0.435,0.026090828,0.030806077,0.136126677
-0.049759396,6.02E-08,-0.0803,0.618714555,0.001761013,0.012309914
-0.047739466,1.91E-07,0.0181,0.481972349,0.023086265,-0.003017849
-0.068331789,2.08E-07,-0.0376,0.327556205,0.09223969,-0.055765196
-0.020763081,1.22E-07,-0.0596,0.014525835,0.025523234,-0.017494351
-0.247399271,1.05E-06,-0.0121,0.000708936,-0.127552619,-0.208084779
0.002561672,1.56E-07,-0.057,0.094849118,0.041135879,0.008547937
-0.115462228,4.94E-08,0.25,0.006508194,0.109137726,-0.132637594
-0.015411978,7.15E-07,-0.00458,0.075013327,0.002005834,-0.002606213
-0.045436557,1.91E-07,-0.00238,0.264569963,-0.030304025,-0.005572416
0.004449793,6.12E-08,0.258,0.162907624,0.029863131,0.021844135
0.01503153,1.95E-07,-0.0749,0.14235213,0.004015857,0.03469477
0.093374786,1.32E-07,0.115,0.106449169,-0.0483366,0.125330296
-0.150790567,1.92E-06,-0.272,0.416692049,-0.246367483,-0.049094171
0.157395715,5.66E-07,-0.0469,0.134355336,0.104969121,0.148372647
-0.084702629,3.16E-06,0.139,0.13849089,-0.021912036,-0.068615183
-0.051079572,3.11E-07,0.0932,0.195914789,0.08150336,-0.046597538
0.035280014,9.16E-07,0.0181,0.313015761,0.020314823,0.063251877
-0.089854474,1.04E-07,-0.314,0.185114032,0.073859653,-0.086255868
-0.060533605,2.01E-07,0.0696,0.434348901,0.066157009,-0.031037288
-0.003991554,7.61E-07,0.0166,0.00207978,-0.017262023,0.007555871
0.09829454,3.60E-06,0.301,0.519655505,-0.116205194,0.171819755
-0.007875774,2.57E-06,-0.199,0.152969223,0.094230255,-0.021296063
0.060212221,1.87E-07,0.291,0.332769458,0.112944509,0.070071649
-0.264425446,1.10E-06,-0.0297,0.225694924,-0.265981773,-0.169249289
-0.017269926,1.13E-07,-0.0191,0.069299308,0.089165362,-0.025793587
0.016643361,2.00E-07,0.16,0.462100426,0.013134705,0.063209965
-0.024581532,5.66E-07,0.318,0.155798153,0.270650063,-0.073133582
-0.033854633,8.52E-07,0.0284,0.109697719,0.058830949,-0.033399272
0.011820786,1.22E-06,-0.0317,0.58717454,-0.039132253,0.077791422
-0.065879224,1.34E-08,-0.0807,0.421207833,0.018883382,-0.025296548
-0.122107001,3.40E-07,-0.05,0.037788181,0.07097104,-0.1296418
-0.1135908,3.55E-06,-0.50682,0.011652377,-0.052457023,-0.106344004
-0.008130161,1.27E-06,-0.135,0.122178208,0.074231228,-0.013416477
0.135193203,1.08E-06,-0.252,0.168505703,0.018773042,0.148555744
-0.057180563,9.07E-07,0.169,0.411267411,0.070380503,-0.032880906
-0.098321096,3.39E-07,0.11,0.070777341,0.150326314,-0.122915139
-0.013374478,1.63E-07,0.0262,0.200804115,0.117978733,-0.018008229
-0.004637549,4.35E-07,0.119,0.216710294,0.140798121,-0.01436298
0.134390697,2.37E-07,0.028,0.104497369,0.113697991,0.122260561
0.095159093,4.70E-07,-0.50682,0.148919003,0.12618076,0.079017932
-0.092448257,2.23E-07,0.00282,0.280897419,-0.070228193,-0.040683745
-0.177990366,2.21E-07,-0.245,0.598821571,0.060894811,-0.135058642
0.082283727,3.12E-07,-0.0167,0.598634952,-0.065987434,0.160005397
-0.049191094,3.47E-07,0.257,0.121297071,0.156734401,-0.070128325
-0.053359225,5.89E-07,-0.0328,0.617926742,0.027950576,-3.31E-05
-0.069200477,1.71E-07,-0.26,0.253625703,0.053318452,-0.05411195
-0.003321106,4.98E-07,0.0331,0.026562952,0.207198899,-0.047957413
-0.014944977,5.35E-07,-0.0299,0.371903319,0.060452156,0.008663724
-0.079467664,1.22E-07,-0.342,0.233977609,-0.235561731,0.010054976
-0.044664321,4.16E-07,0.0543,0.580940164,0.095259665,-0.011103299
0.264591605,2.01E-07,-0.0883,0.000487592,0.017522398,0.26825756
-0.107173398,1.71E-08,0.113,0.540411366,0.140043251,-0.087031576
-0.080948326,3.39E-06,-0.136,0.131589998,-0.055307217,-0.05938882
0.026165943,2.22E-07,-0.0246,0.128744694,0.010354993,0.0432079
-0.040744578,1.48E-06,-0.0783,0.158618771,-0.113188979,0.006333793
-0.127597219,3.49E-07,0.0154,0.078119414,0.073986111,-0.132021043
-0.009831828,9.24E-07,0.18,0.29919423,0.19610683,-0.028541946
0.071831702,6.34E-08,0.71,0.039020988,0.068164213,0.07141202
-0.009966282,4.71E-08,-0.0739,0.069689746,0.037590672,-0.004913914
0.036963659,3.38E-07,-0.0458,0.081976385,0.07956949,0.031021017
-0.055250447,2.03E-07,-0.0431,0.162781498,0.124013274,-0.065409384
-0.089140751,2.67E-07,0.217,0.390596989,0.231464003,-0.106470956
0.029924251,4.35E-07,-0.179,0.091594831,0.085670809,0.021912761
-0.096726115,2.71E-07,0.156,0.221410353,0.091268063,-0.092034105
-0.016876412,2.83E-07,-0.0152,0.058106574,-0.016189499,0.00089455
0.009921025,4.57E-07,-0.24,0.241506306,0.145578064,-0.001454917
0.065808924,7.40E-08,-0.238,0.059643218,0.076780618,0.058386169
-0.095161229,1.25E-06,-0.256,0.244014094,0.04473677,-0.08281577
-0.097310114,1.88E-06,0.451,0.454955192,-0.061837204,-0.036076247
-0.129515387,5.05E-07,-0.111,0.394873953,-0.066528388,-0.070721136
-0.079514555,2.01E-09,0.369,0.10359026,0.038241767,-0.068496109
0.152987026,9.12E-07,0.379,0.2272479,0.013595865,0.177776947
-0.122824076,5.61E-07,-0.136,0.327563731,-0.025866689,-0.081026197
-0.05948034,3.41E-07,0.181,0.511051828,0.070974625,-0.024392723
-0.027013443,2.45E-07,0.0419,0.742908272,0.000870768,0.046177119
0.036984254,5.03E-07,-0.317,0.097875001,0.056498932,0.036036455
-0.014952603,1.31E-06,-0.345,0.075599788,-0.204825251,0.04803695
-0.116613971,3.05E-08,-0.117,0.299616312,0.027002931,-0.089042963
-0.110174596,3.80E-08,0.0791,0.754551346,0.134723361,-0.070362122
-0.092058292,1.58E-07,0.111,0.496071708,0.144750815,-0.077572584
0.057290213,7.42E-08,0.142,0.010358185,0.0117292,0.065412705
0.082392201,1.25E-06,-0.328,0.034619333,0.064348086,0.070889553
0.035606733,1.84E-07,0.251,0.281363066,0.041419537,0.059688525
-0.022894768,5.21E-07,-0.0615,0.267002982,0.037199783,-0.002388027
0.130070818,7.79E-07,0.151,0.126951574,0.027688757,0.141391786
