,TAC,A1,A2,A3,DA
9315,-0.056478091,7.72E-07,0.0758,0.363085866,-0.029074528
9316,0.028865753,1.93E-06,0.699,0.228903141,0.022540379
9317,-0.005277614,1.91E-07,0.0708,0.273946028,0.01225458
9318,0.045504289,1.84E-07,-0.015,0.292154623,0.068258027
9319,-0.029709918,1.57E-07,0.0869,0.252143979,-0.014902683
9320,-0.114093774,1.44E-07,-0.0648,0.221055315,-0.095587495
9321,0.092562642,1.54E-07,0.00363,0.230059184,0.108977046
9322,0.056808452,1.25E-07,0.116,0.179869686,0.063933427
9323,-0.12635532,1.17E-07,0.00189,0.251133635,-0.108169212
9324,0.015993736,1.26E-07,-0.0733,0.253322313,0.037612397
9325,-0.023118587,1.22E-07,0.222,0.225791271,-0.016511765
9326,0.004574276,1.21E-07,0.0172,0.213541736,0.018836169
9327,-0.020796443,1.14E-07,0.0548,0.186180093,-0.010556099
9328,-0.110635573,1.05E-07,-0.0601,0.159677482,-0.097847395
9329,-0.060432776,2.17E-07,-0.0723,0.133085412,-0.049006788
9330,-0.048298083,2.18E-07,0.112,0.105620066,-0.047126187
9331,-0.056634048,2.16E-07,-0.0653,0.080117532,-0.050138999
9332,-0.028762368,2.29E-07,-0.177,0.067176257,-0.018585243
9333,-0.015805818,1.91E-07,0.123,0.043469689,-0.020640079
9334,-0.052642197,1.49E-07,0.0221,0.028238159,-0.054672201
9335,-0.043415127,2.43E-07,0.0442,0.407036339,-0.012915014
9336,-0.022391119,2.13E-07,-0.0232,0.397274514,0.010010658
9337,-0.017283426,2.05E-07,-0.0487,0.453724871,0.021108372
9338,-0.04322002,1.38E-07,-0.0454,0.352598871,-0.01406872
9339,-0.011539893,1.24E-07,0.0912,0.356723662,0.012093316
9340,-0.009909444,1.03E-07,0.0189,0.332218378,0.01458179
9341,0.076884739,5.65E-07,0.132,0.14579225,0.082085806
9342,0.074427496,5.24E-07,0.319,0.129213583,0.07004427
9343,0.039047211,4.28E-07,-0.195,0.101443623,0.053773745
9344,-0.078930931,4.45E-07,0.287,0.159601379,-0.079606284
9345,-0.054021488,3.65E-07,0.323,0.158587872,-0.056635791
9346,0.055778485,2.80E-07,0.00113,0.128231568,0.063898736
9347,0.07894742,2.60E-07,0.71,0.234183103,0.066028387
9348,-0.110134232,2.16E-07,-0.104,0.191559541,-0.092250808
9349,-0.12249573,2.34E-07,-0.394,0.20490144,-0.091011771
9350,-0.011540325,2.34E-07,-0.0605,0.203862158,0.005634497
9351,0.165459768,2.47E-07,0.252,0.212622797,0.170128982
9352,-0.202627483,2.05E-07,0.147,0.188066669,-0.195792907
9353,-0.086430263,7.46E-07,0.0267,0.213351785,-0.070119514
9354,-0.165336273,9.82E-07,-0.0277,0.305954864,-0.137684414
9355,-0.107119957,1.11E-06,0.477,0.334520948,-0.09799527
9356,-0.049943605,1.23E-06,-0.50682,0.369672194,0.004675509
9357,-0.060119579,1.15E-06,-0.105,0.339218695,-0.025584155
9358,-0.023636184,1.32E-06,0.0314,0.374831698,0.008855057
9359,-0.010454967,9.51E-07,0.136,0.454486473,0.023076415
9360,0.051704698,8.59E-07,0.0307,0.450067867,0.088974922
9361,-0.034467793,7.69E-07,0.169,0.461078903,-0.002488775
9362,-0.00218634,5.19E-07,0.00784,0.433783114,0.033290717
9363,-0.040872274,4.70E-07,0.0331,0.400425608,-0.009577976
9364,0.014247405,4.14E-07,0.155,0.561876197,0.054231057
9365,-0.091329295,9.31E-07,0.216,0.088974616,-0.093229784
9366,-0.014864287,8.32E-07,0.166,0.18090237,-0.006990101
9367,0.026006048,6.57E-07,0.17,0.143603594,0.029758967
9368,-0.076337019,6.20E-07,0.176,0.144442662,-0.072913961
9369,-0.039943563,5.20E-07,-0.0444,0.233441714,-0.01973896
9370,0.054740399,5.29E-07,0.0406,0.233264567,0.071339419
9371,-0.082141687,4.81E-07,0.00585,0.204482759,-0.066763789
9372,-0.032742617,5.06E-07,0.00754,0.202996321,-0.017468491
9373,-0.006713028,5.07E-07,0.228,0.188233384,-0.002122645
9374,-0.014032662,4.16E-07,0.0858,0.177075179,-0.004717252
9375,0.023564412,1.27E-06,0.167,0.40556582,0.05277443
9376,-0.077898347,1.33E-06,-0.168,0.404927659,-0.034258626
9377,-0.144478059,1.50E-06,-0.226,0.390482572,-0.0989439
9378,-0.264425446,1.85E-06,-0.196,0.437277229,-0.214711521
9379,-0.048906296,2.07E-06,-0.0257,0.462428105,-0.003368131
9380,-0.068487952,2.32E-06,-0.148,0.492988901,-0.014094806
9381,0.05377827,3.13E-08,-0.0891,0.088282239,0.061272846
9382,-0.02456369,2.85E-08,-0.0168,0.085127244,-0.020438221
9383,0.122837695,2.74E-08,0.0882,0.090095542,0.122916847
9384,0.044248321,2.59E-08,0.0963,0.120262092,0.046612049
9385,0.048396054,2.10E-08,0.239,0.139823579,0.04636629
9386,0.030495666,1.59E-08,-0.0128,0.120558512,0.037496963
9387,-0.083387702,2.95E-07,0.0406,0.490794308,-0.045209338
9388,-0.009029007,2.80E-07,0.0683,0.645462203,0.041426355
9389,-0.081906163,2.24E-07,0.0926,0.687669567,-0.02902055
9390,-0.032196904,1.71E-07,0.0277,0.771486277,0.030572173
9391,-0.034061842,1.11E-07,0.0361,0.665277098,0.018831886
9392,-0.074038367,1.03E-07,0.0481,0.67413991,-0.020916032
9393,0.076809491,6.43E-07,-0.289,0.530364003,0.133871239
9394,-0.032702525,6.62E-07,-0.0165,0.604441519,0.019292119
9395,0.03314806,6.66E-07,-0.121,0.424905559,0.073926362
9396,0.061123552,6.21E-07,0.163,0.424752439,0.089601046
9397,0.02918983,7.00E-07,0.0176,0.471331217,0.068250261
9398,-0.078864542,6.52E-07,0.109,0.400166728,-0.050111531
9399,0.036534618,9.46E-08,8.89E-06,0.407,0.068331041
9400,-0.062309475,8.23E-08,0.0578,0.357838151,-0.037321225
9401,-0.097247806,8.33E-08,-0.0757,0.336875209,-0.068395944
9402,-0.052888475,8.40E-08,-0.115,0.342201192,-0.021893035
9403,0.026116225,7.92E-08,0.0945,0.321479008,0.046350128
9404,-0.000655407,7.36E-08,0.0808,0.354704098,0.023043948
9405,0.036694158,3.43E-07,0.00655,0.678758224,0.092938511
9406,0.051668306,3.33E-07,-0.0123,0.653760193,0.106495446
9407,-0.002223354,2.97E-07,-0.000449,0.60051545,0.047302311
9408,-0.032092028,2.88E-07,-0.000499,0.622032688,0.019278511
9409,0.076240922,2.91E-07,-0.00131,0.598086772,0.125566615
9410,-0.019308017,2.91E-07,-0.0168,0.540378101,0.025636878
9411,-0.07644074,1.75E-07,0.244,0.400433122,-0.055304118
9412,-0.066328748,1.28E-07,-0.00209,0.283215027,-0.045127034
9413,-0.033719609,1.43E-07,-0.181,0.282734421,-0.004874861
9414,-0.032097316,1.46E-07,0.113,0.256936023,-0.018027991
9415,-0.018159735,1.48E-07,0.36,0.346705805,-0.00676685
9416,-0.009987951,1.19E-07,-0.137,0.362519469,0.023860939
9417,-0.03012137,2.07E-07,0.0119,0.389091355,4.70E-05
9418,-0.074972423,1.96E-07,0.0272,0.399171768,-0.044617516
9419,-0.050794104,1.40E-07,0.0236,0.306849185,-0.028575385
9420,-0.016929744,1.36E-07,0.0564,0.400296867,0.012038637
9421,-0.056432812,1.02E-07,-0.0111,0.455513169,-0.019892638
9422,0.011989652,3.27E-07,0.035,0.143626746,0.020199131
9423,0.014297461,3.19E-07,0.00879,0.139264324,0.023210628
9424,-0.061669948,3.17E-07,-0.143,0.133605394,-0.04678776
9425,-0.007373966,3.33E-07,-0.0866,0.137291912,0.005489803
9426,0.043340983,3.62E-07,0.256,0.135310401,0.041539808
9427,0.02980623,3.19E-07,0.0846,0.212645086,0.041898973
9428,-0.054279127,2.15E-07,0.0223,0.339755621,-0.028832464
9429,-0.003757891,2.03E-07,0.0131,0.357592575,0.023589422
9430,0.029755209,1.89E-07,0.0628,0.316934285,0.051377241
9431,-0.217325352,2.03E-07,-0.0681,0.343775463,-0.187722221
9432,-0.009162943,2.20E-07,0.0579,0.353801348,0.016011941
9433,0.031787318,1.69E-07,0.0873,0.241198636,0.045668014
9434,-0.004058323,3.59E-07,0.275,0.206644355,-0.000450495
9435,0.002226441,3.16E-07,0.0533,0.168076904,0.011747309
9436,-0.074383843,3.33E-07,-0.118,0.163713903,-0.05787363
9437,-0.045680091,3.10E-07,-0.149,0.161437665,-0.028138235
9438,-0.019337806,3.23E-07,0.035,0.125725104,-0.01271153
9439,0.002063077,3.00E-07,0.114,0.136434112,0.006168787
9440,-0.0642713,6.68E-07,0.0153,0.542073689,-0.019057886
9441,-0.021729281,6.42E-07,0.0108,0.51074465,0.020836223
9442,-0.13351874,6.54E-07,-0.0469,0.471244581,-0.091900305
9443,-0.086259588,6.84E-07,-0.051,0.461810135,-0.04517292
9444,-0.040091694,6.77E-07,0.0476,0.421391506,-0.006766095
9445,-0.069612121,6.83E-07,0.0955,0.394497248,-0.04065711
9446,0.017617216,3.22E-07,0.0337,0.127767867,0.024475882
9447,0.025891306,2.97E-07,0.0981,0.128346737,0.029957326
9448,-0.076710677,2.60E-07,0.0512,0.104442002,-0.072882994
9449,-0.062730121,2.37E-07,0.186,0.167663706,-0.059214123
9450,-0.027266356,1.76E-07,-0.0498,0.098952722,-0.019943777
9451,-0.053994467,1.64E-07,0.0235,0.277242635,-0.034265755
9452,0.102307026,1.44E-07,0.0717,0.448993193,0.134911582
9453,-0.061825283,8.95E-08,0.165,0.393600176,-0.038253908
9454,0.03115519,6.65E-08,0.0259,0.408255391,0.0618466
9455,-0.140017225,6.95E-08,-0.0043,0.412843859,-0.107625621
9456,0.061465655,5.40E-08,0.176,0.313524152,0.077430703
9457,-0.007663288,6.58E-08,-0.108,0.604237718,0.045859314
9458,-0.062275717,2.19E-06,-0.0905,0.434303941,-0.015963594
9459,0.065894764,2.41E-06,-0.0918,0.457747581,0.115170206
9460,-0.097436458,2.30E-06,0.0976,0.422033044,-0.0597725
9461,-0.058530251,2.23E-06,-0.00229,0.403271172,-0.01852035
9462,-0.004441334,2.34E-06,-0.0395,0.430036778,0.039935084
9463,-0.034046522,1.67E-06,0.289,0.309125149,-0.016915858
9464,-0.010097525,6.02E-07,0.0585,0.373670134,0.018296396
9465,-0.019707219,5.81E-07,-0.0228,0.344142942,0.009488935
9466,-0.043908389,5.77E-07,-0.00149,0.336106416,-0.016337899
9467,-0.01900649,5.32E-07,0.0897,0.305047869,0.001784317
9468,-0.099491499,4.87E-07,-0.0218,0.306717142,-0.073980248
9469,-0.121020799,5.02E-07,0.0034,0.398544671,-0.088497758
9470,0.010031847,1.01E-07,0.082,0.423052764,0.039759117
9471,-0.130150861,9.60E-08,-0.116,0.383097201,-0.095491684
9472,-0.027258649,1.05E-07,0.0117,0.44926528,0.007771835
9473,-0.015383441,9.59E-08,-0.0126,0.434986337,0.019401176
9474,0.03885446,9.84E-08,0.145,0.598924703,0.081255641
9475,-0.113818731,7.82E-08,0.0974,0.548372805,-0.073885477
9476,0.033363421,7.43E-08,0.0588,0.145649406,0.039735599
9477,0.123714323,6.72E-08,0.268,0.159631057,0.122361585
9478,0.002028699,3.46E-08,0.0614,0.088083519,0.0031028
9479,-0.040940716,3.27E-08,-0.0809,0.092442781,-0.033426345
9480,-0.030710974,3.47E-08,0.205,0.09319043,-0.035312367
9481,0.11110518,2.83E-08,0.121,0.197882924,0.11920809
9482,0.044722559,9.41E-07,0.0122,0.196815294,0.060975691
9483,-0.008400208,8.61E-07,0.147,0.189209238,0.001122913
9484,0.009508574,7.72E-07,0.0268,0.170399363,0.022163324
9485,-0.017940853,7.40E-07,0.0033,0.161218637,-0.005212428
9486,-0.004570877,6.75E-07,0.033,0.146929321,0.005383826
9487,0.001384364,6.09E-07,0.0279,0.132818104,0.010065757
9488,-0.143208644,2.38E-07,-0.093,0.605012644,-0.089578699
9489,-0.013425691,2.72E-07,0.098,0.684147136,0.039111581
9490,-0.038491764,2.57E-07,0.0203,0.600580552,0.009997401
9491,-0.153022679,2.62E-07,-0.112,0.508949223,-0.106879378
9492,-0.203991815,3.06E-07,0.0274,0.483758085,-0.16582127
9493,-0.08999392,3.57E-07,-0.0234,0.620259426,-0.037528373
9494,-0.062135756,9.75E-07,0.153,0.468590388,-0.028002033
9495,-0.039055427,9.83E-07,0.0321,0.62779401,0.014175286
9496,-0.098919998,7.99E-07,0.179,0.718326143,-0.044767915
9497,-0.031688382,6.35E-07,-0.198,0.683340679,0.034831596
9498,-0.065578299,5.25E-07,0.444,0.570018898,-0.036764048
9499,-0.049606601,4.56E-07,0.446,0.527559443,-0.02486238
9500,0.002948102,4.92E-07,-0.0215,0.494173046,0.044848693
9501,-0.059492103,3.84E-07,0.00592,0.424373941,-0.025287982
9502,-0.026009861,3.99E-07,0.0341,0.487029981,0.01252901
9503,-0.045092077,4.01E-07,-0.0547,0.474527967,-0.003852227
9504,-0.085740233,4.19E-07,0.041,0.35748853,-0.058735556
9505,0.191269087,4.43E-07,0.0121,0.386169168,0.222103845
9506,-0.059234743,1.67E-07,-0.0175,0.448743595,-0.022757166
9507,-0.044981438,1.65E-07,0.0807,0.575917332,-0.001586549
9508,0.01167329,1.47E-07,-0.0977,0.507567179,0.05662901
9509,-0.091212124,1.41E-07,0.0172,0.468463047,-0.054594726
9510,-0.029045984,1.40E-07,0.0317,0.489350368,0.00877507
9511,0.003940151,1.29E-07,0.295,0.766068219,0.05467316
9512,-0.112062229,1.72E-06,0.0707,0.602278651,-0.059794873
9513,-0.01508155,1.78E-06,0.0783,0.597376267,0.036668325
9514,-0.074382113,1.77E-06,0.0219,0.593175723,-0.020623963
9515,-0.024468067,1.81E-06,-0.105,0.57137108,0.032953328
9516,-0.047571608,1.87E-06,-0.0081,0.573616731,0.00615079
9517,-0.041409007,1.96E-06,0.0928,0.581049562,0.009026343
9518,-0.064920367,9.77E-07,0.0379,0.746094277,-0.001622418
9519,-0.000297289,8.32E-07,0.0401,0.634186803,0.05255247
9520,-0.108801399,8.26E-07,0.0242,0.599294599,-0.058345468
9521,-0.046386855,8.26E-07,-0.116,0.57270186,0.007721527
9522,0.021335806,8.26E-07,0.0199,0.540575486,0.066845463
9523,-0.029260543,8.04E-07,0.12,0.501852719,0.008508714
9524,0.071313579,5.98E-07,-0.253,0.284346899,0.105168195
9525,-0.065254468,5.96E-07,-0.0714,0.303194278,-0.037505402
9526,-0.069119336,6.00E-07,0.171,0.513252031,-0.033333449
9527,-0.124615901,5.42E-07,-0.46,0.539311873,-0.059880489
9528,-0.041491236,5.33E-07,0.319,0.491961305,-0.014138027
9529,-0.067519647,5.42E-07,0.124,0.509522019,-0.030284854
9530,-0.057924148,1.28E-07,-0.0896,0.10037165,-0.048971336
9531,0.012742862,1.25E-07,-0.0409,0.013959845,0.012058002
9532,-0.046353307,1.17E-07,-0.155,0.008263616,-0.042701403
9533,-0.040511864,1.30E-07,-0.178,0.004471817,-0.036161926
9534,-0.004054379,1.41E-07,0.00159,0.002230162,-0.007512491
9535,-0.005845718,1.41E-07,-0.0237,0.000487592,-0.0083777
9536,-0.066690903,6.47E-07,-0.0039,0.378617208,-0.035025934
9537,-0.072583684,6.80E-07,0.15,0.390530876,-0.046311123
9538,-0.092434283,7.10E-07,-0.142,0.33775656,-0.058205525
9539,0.000135548,7.47E-07,0.0845,0.344812242,0.025470407
9540,-0.059077231,6.78E-07,0.203,0.353092551,-0.038342737
9541,-0.125017399,5.48E-07,-0.0165,0.292776923,-0.100708715
9542,-0.012609005,6.38E-07,0.000762,0.012384877,-0.013181551
9543,-0.003959614,7.80E-07,0.0395,0.016840875,-0.005232972
9544,-0.002627883,8.19E-07,-0.00822,0.021490247,-0.001305564
9545,0.040637557,7.91E-07,-0.0401,0.019984095,0.043076174
9546,-0.018469745,8.13E-07,-0.02,0.018539426,-0.016926916
9547,-0.010394785,8.55E-07,0.0365,0.021006887,-0.010880405
9548,-0.009615082,4.36E-07,0.0779,0.07514442,-0.008790167
9549,-0.030450036,4.14E-07,0.0957,0.071959636,-0.030747992
9550,0.004453359,3.80E-07,-0.0369,0.114770843,0.013414749
9551,-0.098381793,3.72E-07,-0.255,0.13821333,-0.078105918
9552,0.100456109,3.19E-07,0.0937,0.104838733,0.102740663
9553,-0.023117682,3.03E-07,0.135,0.094285365,-0.0235794
9554,-0.029949333,1.12E-06,0.101,0.194261631,-0.01698619
9555,-0.097894817,1.08E-06,0.0605,0.197715444,-0.083078339
9556,-0.059794992,1.06E-06,0.0524,0.200784605,-0.044426203
9557,-0.031474704,1.07E-06,-0.045,0.198345724,-0.012127963
9558,-0.040796463,1.06E-06,0.0359,0.186279272,-0.02602162
9559,-0.0097026,9.72E-07,-0.0244,0.166096065,0.005549418
9560,-0.060892027,2.56E-07,0.182,0.431358582,-0.034087201
9561,-0.165505398,2.07E-07,0.71,0.39774883,-0.16434389
9562,0.052865841,9.72E-08,0.136,0.241907446,0.064448553
9563,-0.07054225,9.23E-08,-0.127,0.342997601,-0.03893275
9564,0.002440008,8.36E-08,-0.00147,0.395851501,0.033281784
9565,-0.008927349,6.58E-08,-0.0759,0.320284422,0.018414061
9566,-0.035005953,4.41E-07,0.0161,0.040159504,-0.034583498
9567,-0.037906813,3.65E-07,0.0401,0.046456427,-0.038255632
9568,-0.030039869,3.04E-07,0.0182,0.052250869,-0.029190395
9569,0.003826716,2.68E-07,-0.19,0.069088533,0.014882029
9570,-0.074526811,2.79E-07,0.0696,0.067785344,-0.074609294
9571,-0.002768749,2.93E-07,-0.0268,0.037404339,-0.001343768
9572,-0.054202668,4.10E-07,0.489,0.336776581,-0.048142317
9573,-0.019716993,3.96E-07,-0.138,0.550433245,0.031687895
9574,0.019975177,2.00E-06,0.0528,0.580139978,0.072159945
9575,0.026143511,1.79E-06,0.231,0.51787668,0.06449005
9576,-0.003120718,1.64E-06,-0.0731,0.464465945,0.042935882
9577,-0.052136315,1.65E-06,-0.000178,0.464203872,-0.009210638
9578,-0.073454897,1.65E-06,0.274,0.515661358,-0.037700968
9579,-0.07607397,1.44E-06,0.00621,0.447707476,-0.035675604
9580,0.019872819,3.10E-07,-0.125,0.359197239,0.053671311
9581,0.016625704,2.49E-07,0.267,0.252942539,0.02418882
9582,-0.039136617,2.39E-07,0.0591,0.212670547,-0.026269805
9583,-0.157600302,2.21E-07,-0.482,0.180667267,-0.124532635
9584,0.07099776,2.75E-07,0.238,0.220659969,0.077078535
9585,-0.012319567,1.99E-07,0.518,0.16361849,-0.023461905
9586,-0.031603649,4.09E-07,-0.128,0.174560878,-0.013419707
9587,0.031379648,4.35E-07,0.00636,0.202885687,0.046412819
9588,-0.124626091,4.55E-07,-0.0308,0.237113116,-0.10493894
9589,-0.15377926,3.74E-07,-0.0785,0.195973314,-0.135973688
9590,-0.203775276,4.27E-07,-0.115,0.206859458,-0.183253328
9591,-0.171583862,5.06E-07,0.0903,0.178031818,-0.162021582
9592,0.017951823,2.00E-07,0.122,0.771486277,0.076813366
9593,-0.024458822,1.15E-07,-0.0272,0.634051602,0.028420117
9594,-0.018810969,1.21E-07,-0.0487,0.771486277,0.047014702
9595,-0.02358058,1.16E-07,0.0685,0.771486277,0.037230431
9596,-0.008835833,1.14E-07,0.225,0.760572087,0.044339806
9597,-0.071975256,1.19E-07,-0.189,0.771486277,-0.000174899
9598,0.020413752,4.17E-07,-0.0432,0.004365681,0.020143016
9599,-0.016332074,3.90E-07,0.0623,0.003826118,-0.021257404
9600,-0.103324364,4.06E-07,-0.0604,0.002589964,-0.103062171
9601,0.018310593,3.84E-07,-0.116,0.001782124,0.020787099
9602,-0.003011682,3.34E-07,-0.111,0.001105042,-0.001004508
9603,-0.076887296,3.11E-07,0.0239,0.00154272,-0.080684359
9604,0.009641185,4.39E-07,-0.00768,0.116642884,0.017752071
9605,-0.002121679,4.71E-07,0.0169,0.117522287,0.005145952
9606,-0.037072957,5.07E-07,-0.0152,0.123298395,-0.027789198
9607,-0.048679711,5.59E-07,-0.0597,0.122939273,-0.037326201
9608,-0.092982825,6.17E-07,-0.0226,0.4306625,-0.056090205
9609,-0.060153887,5.52E-07,-0.0106,0.379348446,-0.028515606
9610,-0.01234185,9.89E-08,0.512,0.451507323,0.001533302
9611,-0.052423038,8.49E-08,0.71,0.380152683,-0.053279629
9612,-0.098888163,8.18E-08,0.71,0.356999177,-0.101780296
9613,-0.100327957,6.85E-08,0.71,0.333812767,-0.105298694
9614,-0.106260096,5.62E-08,0.71,0.285240008,-0.115524053
9615,-0.072060779,4.34E-08,0.643,0.318165039,-0.075641399
9616,-0.03040642,9.02E-07,-0.222,0.084142284,-0.014170688
9617,0.030063394,8.32E-07,0.535,0.509106709,0.050884352
9618,-0.10259656,4.69E-07,0.116,0.264908163,-0.086683903
9619,-0.106776797,5.16E-07,-0.50682,0.277296685,-0.063043555
9620,-0.000826377,6.34E-07,-0.0612,0.325964611,0.02862973
9621,-0.00164364,6.10E-07,0.0417,0.304848344,0.021485516
9622,-0.190861408,5.47E-07,0.298,0.771486277,-0.138134023
9623,-0.135464309,4.42E-07,0.322,0.771486277,-0.084173346
9624,-0.116907812,3.19E-07,0.184,0.771486277,-0.060219909
9625,-0.137925636,1.42E-07,0.022,0.402497011,-0.107272652
9626,-0.117900121,1.38E-07,-0.149,0.427733656,-0.077768639
9627,-0.1193891,1.22E-07,0.123,0.38386177,-0.09474832
9628,0.013443953,2.12E-07,-0.0449,0.605119883,0.064929089
9629,-0.059163205,2.17E-07,0.0283,0.616350581,-0.00979617
9630,-0.06381683,2.18E-07,0.0688,0.664168162,-0.011995195
9631,0.006675311,1.95E-07,0.0244,0.669548981,0.06076913
9632,-0.060325349,1.83E-07,0.0415,0.634917139,-0.010030856
9633,0.026472293,1.62E-07,0.0663,0.573885006,0.070290973
9634,0.019780616,6.03E-08,0.0475,0.286879586,0.038920312
9635,-0.00477575,5.99E-08,0.0872,0.302968293,0.014075708
9636,-0.084988116,5.37E-08,0.141,0.332790344,-0.065848713
9637,-0.038228571,4.51E-08,0.00814,0.317092823,-0.014830542
9638,-0.016345748,3.58E-08,0.157,0.266908416,-0.003715989
9639,-0.027810331,3.40E-08,0.0176,0.292183835,-0.007036119
9640,0.10612035,2.67E-07,0.0258,0.196354032,0.119089902
9641,-0.046465762,2.55E-07,-0.16,0.252280153,-0.020734329
9642,0.031176705,2.65E-07,0.107,0.404084152,0.058831241
9643,-0.001822084,2.28E-07,-0.115,0.415449436,0.036142433
9644,0.085644118,2.22E-07,0.0515,0.617244262,0.134118627
9645,-0.175783937,1.67E-07,0.0842,0.6006806,-0.130365818
9646,-0.207520377,4.35E-07,0.0895,0.381299076,-0.180441032
9647,-0.002461646,4.77E-07,-0.0118,0.410239863,0.031632654
9648,0.030897643,5.00E-07,-0.0763,0.418554795,0.068556802
9649,-0.078301075,4.25E-07,-0.148,0.367557708,-0.042335135
9650,0.022650117,4.16E-07,0.106,0.369617041,0.047932231
9651,0.073246308,3.58E-07,0.187,0.334848633,0.091804449
9652,0.046742394,7.57E-07,-0.0311,0.006926128,0.047521972
9653,0.112604859,7.73E-07,-0.0868,0.003610025,0.115532758
9654,-0.02159368,8.23E-07,0.0193,0.00197639,-0.023135208
9655,-0.043572368,8.53E-07,-0.0311,0.004640437,-0.042615093
9656,0.075626077,8.61E-07,-0.0867,0.003433512,0.078880226
9657,-0.013946142,9.54E-07,0.0191,0.22305464,0.004354272
9658,0.035771715,9.84E-08,0.0399,0.043934307,0.034156291
9659,0.059765315,8.60E-08,0.13,0.041768242,0.054070524
9660,0.008945551,7.43E-08,-0.00183,0.038372399,0.008528234
9661,-0.018741148,6.95E-08,-0.0353,0.048090819,-0.016901476
9662,0.015450098,6.27E-08,-0.0185,0.038703423,0.015726387
9663,0.009720695,6.40E-08,-0.0265,0.040178721,0.010472426
9664,0.073421175,7.87E-07,0.00908,0.375297688,0.10479588
9665,-0.244207521,6.76E-07,-0.416,0.346026274,-0.197709112
9666,-0.146375166,7.48E-07,0.176,0.348899078,-0.124579743
9667,-0.012850189,7.72E-07,0.0148,0.336602095,0.014840526
9668,-0.142683444,7.54E-07,0.215,0.321583254,-0.12491477
9669,0.236008081,5.06E-07,0.71,0.166227399,0.218119855
9670,-0.147526816,1.25E-06,0.71,0.003492113,-0.176704277
9671,0.00205572,1.03E-06,0.71,0.007193802,-0.027673729
9672,0.035768438,9.80E-07,0.136,0.004509258,0.030091779
9673,0.042381022,8.84E-07,-0.457,0.003954144,0.06155693
9674,0.020196973,9.67E-07,-0.50682,0.009316647,0.042296152
9675,0.145745401,1.09E-06,-0.50682,0.006491572,0.168086026
9676,0.272046036,2.60E-07,0.0723,0.184033424,0.281931447
9677,0.047542103,2.22E-07,0.0686,0.247456822,0.062977873
9678,-0.002316399,1.69E-07,-0.0147,0.209233644,0.013120632
9679,0.04901958,1.60E-07,-0.0241,0.215229818,0.065343314
9680,-0.098809492,1.47E-07,0.124,0.209193516,-0.089377786
9681,-0.039392509,1.46E-07,0.135,0.196509515,-0.031542227
9682,0.005447477,8.14E-07,0.0117,0.216499562,0.022939731
9683,-0.029640214,6.55E-07,0.014,0.164356043,-0.017429599
