KEY,Code,Industry,YEAR,IndustryY,RPA,TMP,POST,MA,FOREIGN,LOSS,DIV,ANALYST,LEV,MB,LNAT,CAPINT,RDINT,ADVINT,DIV,Asset,Asset_1,Debt,Equity,S,S_1,RD,ADV,MV,NI_Ctd
52762022,5276,M9900,2022,2022M9900,0,0,0,0,1,0,1,0,0.344781262,1.036966135,13.60832524,1.13591735,0.004829807,0.014577995,,834499,812869,280262,554237,923352,788242,3926,11850,574725,29330
52782017,5278,M3600,2017,2017M3600,1,0,0,0,1,1,0,0,0.497535295,4.588599724,12.52261546,1.77436925,0.129622006,0.692117679,,270856,274475,136561,134295,487020,331557,35578,189969,616226,-8851
52782018,5278,M3600,2018,2018M3600,1,0,0,0,1,0,0,0,0.492833831,5.882130316,12.50934259,3.064100481,0.153265942,0.515528547,,517937,270856,133487,384450,829930,487020,41513,139634,2261385,191527
52782019,5278,M3600,2019,2019M3600,1,0,0,1,1,0,1,0,0.455644219,5.810537565,13.15760889,2.002033066,0.085029646,0.328192425,,587822,517937,235995,351827,1036927,829930,44040,169983,2044304,220566
52782020,5278,M3600,2020,2020M3600,1,0,0,0,1,0,1,0,0.541077061,4.756033281,13.28417946,1.750347894,0.076546982,0.338405163,,750616,587822,318057,432559,1028893,1036927,44996,198922,2057265,189100
52782021,5278,M3600,2021,2021M3600,1,1,1,0,1,0,1,0,0.626488111,7.651659023,13.52864948,2.198656837,0.061001897,0.596101069,,907407,750616,470252,437155,1650347,1028893,45789,447443,3344961,251610
52782022,5278,M3600,2022,2022M3600,1,0,1,1,1,0,1,0,0.750166133,9.610304419,13.71834636,2.02214001,0.055653086,0.554951637,,1127524,907407,680706,446818,1834904,1650347,50500,503567,4294057,246330
52842017,5284,M9900,2017,2017M9900,0,0,0,0,1,0,1,4.219507705,0.314574574,1.680971721,14.47203369,0.660672266,0.008633991,0.022688928,,2089543,1928077,606524,1483019,1273827,1182932,16647,43746,2492913,204447
52842018,5284,M9900,2018,2018M9900,0,0,0,1,1,0,1,3.761200116,0.430770747,1.293668755,14.55245594,0.582699184,0.009149369,0.021177836,,2516905,2089543,900114,1616791,1217575,1273827,19118,44252,2091592,146469
52842019,5284,M9900,2019,2019M9900,0,0,0,0,1,0,1,3.218875825,0.564885445,1.113506257,14.73854053,0.571170147,0.008217632,0.01760575,,3319676,2516905,1421763,1897913,1437581,1217575,20683,44312,2113338,90678
52842020,5284,M9900,2020,2020M9900,0,0,0,1,1,0,1,0,0.420903727,0.828323541,15.01537775,0.379387025,0.005963534,0.009303016,,3244879,3319676,1397264,1847615,1259442,1437581,19797,30883,1530423,117284
52842021,5284,M9900,2021,2021M9900,0,0,0,0,1,0,1,1.098612289,0.391899051,1.175462148,14.99258862,0.416342797,0.006265565,0.009733183,,2928387,3244879,1271665,1656722,1350982,1259442,20331,31583,1947414,124736
52842022,5284,M9900,2022,2022M9900,0,0,0,0,1,0,1,3.496507561,0.509946943,1.552319045,14.88996232,0.610982428,0.007272604,0.012575524,,3577391,2928387,1493322,2084069,1789193,1350982,21297,36826,3235140,243180
52852017,5285,M2324,2017,2017M2324,0,0,0,1,1,0,1,3.135494216,0.809785948,3.874726716,14.74663985,1.462303335,0.022699461,0.03028053,,4100680,2537373,2054729,2045951,3710409,2185384,57597,76833,7927501,324396
52852018,5285,M2324,2018,2018M2324,0,0,0,0,1,0,1,2.564949357,0.642391994,2.613789307,15.22666337,1.22156057,0.015860296,0.025109494,,4874371,4100680,2634244,2240127,5009229,3710409,65038,102966,5855220,380818
52852019,5285,M2324,2019,2019M2324,0,0,0,0,1,0,1,0,0.536477424,2.502305454,15.39950163,0.914609495,0.013143439,0.021446049,,5055290,4874371,2614990,2440300,4458146,5009229,64066,104536,6106376,218215
52852020,5285,M2324,2020,2020M2324,0,0,0,0,1,0,1,1.098612289,0.600260717,3.033205602,15.43594578,0.859929302,0.009884299,0.019208196,,5385782,5055290,3034492,2351290,4347192,4458146,49968,97103,7131946,129038
52852021,5285,M2324,2021,2021M2324,0,0,0,0,1,0,1,3.526360525,0.469606642,3.581586629,15.49927308,1.175668269,0.021844553,0.019507288,,5606137,5385782,2529199,3076938,6331893,4347192,117650,105062,11020320,468655
52852022,5285,M2324,2022,2022M2324,0,0,0,0,1,0,1,4.356708827,0.430939879,1.971440657,15.53937245,1.119202046,0.019331315,0.01997329,,5531806,5606137,2415908,3115898,6274400,6331893,108374,111973,6142808,416726
52872017,5287,M3600,2017,2017M3600,0,0,0,0,1,0,1,4.624972813,0.364557312,5.518708562,14.80001679,0.512310152,0.024092001,0.070864827,,2819756,2676490,975734,1844022,1371193,1428690,64482,189669,10176620,504725
52872018,5287,M3600,2018,2018M3600,0,0,0,0,1,0,1,4.691347882,0.343413047,5.918249725,14.85216091,0.524422681,0.019456293,0.062584138,,2691430,2819756,968341,1723089,1478744,1371193,54862,176472,10197671,605804
52872019,5287,M3600,2019,2019M3600,0,0,0,0,1,0,1,4.718498871,0.362807875,5.781315567,14.80558321,0.545446473,0.01696273,0.065736059,,2747572,2691430,976472,1771100,1468031,1478744,45654,176924,10239288,600852
52872020,5287,M3600,2020,2020M3600,0,0,0,0,1,0,1,4.382026635,0.388181274,4.994685723,14.82622817,0.560412976,0.01884755,0.072637223,,2897661,2747572,1066556,1831105,1539775,1468031,51785,199576,9145794,622171
52872021,5287,M3600,2021,2021M3600,0,0,0,0,1,0,1,3.526360525,0.446568802,5.776086811,14.87941442,0.581360622,0.023088277,0.071387923,,3275054,2897661,1294005,1981049,1684586,1539775,66902,206858,11442711,604536
52872022,5287,M3600,2022,2022M3600,0,0,0,0,1,0,1,3.091042453,0.41827921,5.126191511,15.00184492,0.597968766,0.021137667,0.084612345,,3252581,3275054,1369887,1882694,1958380,1684586,69227,277110,9651050,651303
52882017,5288,M1500,2017,2017M1500,0,0,0,0,1,0,1,4.912654886,0.23539264,2.179600434,15.00596703,1.235233301,0.015566588,0.01441594,,3343545,3288582,774108,2569437,4062166,4164779,51192,47408,5600346,459718
52882018,5288,M1500,2018,2018M1500,0,0,0,0,1,0,1,4.727387819,0.397700644,2.554042552,15.02254218,1.380031673,0.013748282,0.018963107,,4216335,3343545,1329730,2886605,4614198,4062166,45968,63404,7372512,549798
52882019,5288,M1500,2019,2019M1500,0,0,0,0,1,0,1,4.852030264,0.395588349,2.615175351,15.25447683,1.241673634,0.012663605,0.015787645,,4738768,4216335,1667933,3070835,5235312,4614198,53394,66566,8030772,625397
52882020,5288,M1500,2020,2020M1500,0,0,0,0,1,0,1,4.615120517,0.466131703,2.304313308,15.37128774,0.983147307,0.012867268,0.012888582,,5279781,4738768,2208890,3070891,4658907,5235312,60975,61076,7076295,553202
52882021,5288,M1500,2021,2021M1500,0,0,0,0,1,0,1,4.553876892,0.62261162,2.98617858,15.47939518,1.084031326,0.017098815,0.019138104,,6626852,5279781,3287253,3339599,5723448,4658907,90278,101045,9972639,623422
52882022,5288,M1500,2022,2022M1500,0,0,0,0,1,0,1,4.248495242,0.492351723,2.431485488,15.70664044,1.212846462,0.012694263,0.017706748,,7708676,6626852,3262742,4445934,8037354,5723448,84123,117340,10810224,935998
52892017,5289,M2325,2017,2017M2325,0,0,0,0,1,0,1,3.784189634,0.298943734,2.681484962,15.25748794,1.547441151,0.02948369,0.090800061,,4639310,4229050,1264248,3375062,6544206,4645526,124688,383998,9050178,730861
52892018,5289,M2325,2018,2018M2325,0,0,0,0,1,0,1,4.574710979,0.270213674,2.015795419,15.35007621,1.695564642,0.025406364,0.081160561,,5170057,4639310,1253605,3916452,7866250,6544206,117868,376529,7894766,850450
52892019,5289,M2325,2019,2019M2325,0,0,0,0,1,0,1,3.828641396,0.222904506,3.068532954,15.45839427,1.42390403,0.028632373,0.07978326,,5647449,5170057,1152429,4495020,7361665,7866250,148031,412484,13793117,1029199
52892020,5289,M2325,2020,2020M2325,0,0,0,0,1,0,1,4.406719247,0.239543376,2.774843728,15.5467145,1.266415155,0.02760928,0.070793379,,6217870,5647449,1352809,4865061,7152015,7361665,155922,399802,13499784,940533
52892021,5289,M2325,2021,2021M2325,0,0,0,1,1,0,1,4.060443011,0.353485679,2.795067548,15.64293796,1.639734829,0.031221142,0.074601592,,8231438,6217870,2197928,6033510,10195658,7152015,194129,463863,16864068,1581881
52892022,5289,M2325,2022,2022M2325,0,0,0,0,1,0,1,3.218875825,0.26552408,2.255175796,15.92347128,1.251692475,0.040333171,0.073109826,,9305082,8231438,2185645,7119437,10303229,10195658,332000,601799,16055582,1881288
52912017,5291,M2328,2017,2017M2328,0,0,0,0,1,1,0,0,0.559361615,0.805351568,14.00410242,0.79175569,0.017589363,0.044481048,,1300357,1207548,675456,624901,956083,1035369,21240,53713,503265,-25356
52912018,5291,M2328,2018,2018M2328,0,0,0,0,1,0,0,0,0.445367695,0.800230287,14.0781494,0.794384927,0.014648285,0.038197203,,1247867,1300357,579137,668730,1032984,956083,19048,49670,535138,39035
52912019,5291,M2328,2019,2019M2328,0,0,0,0,1,0,1,1.945910149,0.393334386,1.550929675,14.03694625,0.960791495,0.014493532,0.043706581,,1279868,1247867,490829,789039,1198940,1032984,18086,54540,1223744,69121
52912020,5291,M2328,2020,2020M2328,0,0,0,0,1,0,1,2.564949357,0.486475168,1.115206655,14.06226751,0.936195764,0.014010039,0.040444796,,1430928,1279868,622624,808304,1198207,1198940,17931,51764,901426,70571
52912021,5291,M2328,2021,2021M2328,0,0,0,0,1,0,1,0,0.470394038,1.522129696,14.17383374,1.088472656,0.019170077,0.041659678,,1620334,1430928,673100,947234,1557526,1198207,27431,59612,1441813,162733
52912022,5291,M2328,2022,2022M2328,0,0,0,0,1,0,1,0,0.294454724,1.212956748,14.29814286,0.954068112,0.016499067,0.045033308,,1548356,1620334,477115,1071241,1545909,1557526,26734,72969,1299369,177124
52922021,5292,M3500,2021,2021M3500,0,0,0,0,1,0,1,0,0.750402735,2.624548824,14.06285411,1.150287478,0.04368122,0.00820853,,1623692,1280619,960980,662712,1473080,1114301,55939,10512,1739320,145339
52922022,5292,M3500,2022,2022M3500,0,0,0,0,1,0,1,0,0.832252053,2.199774516,14.30021313,1.241450965,0.040942494,0.007548845,,2278216,1623692,1351321,926895,2015734,1473080,66478,12257,2038960,241969
52992017,5299,M2324,2017,2017M2324,0,0,0,0,1,0,1,0,0.414243901,4.497329579,13.3876035,1.561472191,0.137534669,0.052553262,,827624,651872,270034,557590,1017880,612738,89655,34258,2507666,120716
52992018,5299,M2324,2018,2018M2324,0,0,0,0,1,0,1,4.49980967,0.531091413,3.81168916,13.62631422,1.771974955,0.141087015,0.0483565,,1412223,827624,439544,972679,1466529,1017880,116767,40021,3707550,257309
52992019,5299,M2324,2019,2019M2324,0,0,0,0,1,0,1,4.17438727,0.262775072,3.909184445,14.16067562,1.167105337,0.086606011,0.027587711,,1447983,1412223,371097,1076886,1648213,1466529,122307,38960,4209746,280584
52992020,5299,M2324,2020,2020M2324,0,0,0,0,1,0,1,3.218875825,0.378518947,3.582002184,14.18568211,1.34944402,0.085106662,0.029109458,,1775349,1447983,548089,1227260,1953972,1648213,123233,42150,4396048,326434
52992021,5299,M2324,2021,2021M2324,0,0,0,0,1,0,1,2.397895273,0.506516184,4.237762391,14.38950758,1.552837217,0.116985449,0.038424558,,2544642,1775349,899243,1645399,2756828,1953972,207690,68217,6972810,627912
52992022,5299,M2324,2022,2022M2324,0,0,0,0,1,0,1,2.302585093,0.366938453,2.192452075,14.74950053,0.917433965,0.070189834,0.022488036,,2742489,2544642,933727,1808762,2334541,2756828,178608,57224,3965624,569739
53012017,5301,M2700,2017,2017M2700,0,0,0,1,1,1,0,0,0.249146337,4.001654205,14.43525982,0.33560062,0,0.169017177,,1893928,1858462,463029,1430899,623701,1487537,0,314112,5725963,-295706
53012018,5301,M2700,2018,2018M2700,0,0,0,0,1,1,0,0,0.273456541,2.102635245,14.45416354,0.707009453,0,0.261157763,,1915614,1893928,517907,1397707,1339025,623701,0,494614,2938868,-30940
53012019,5301,M2700,2019,2019M2700,0,0,0,0,1,1,0,0,0.337320567,1.964164737,14.46554876,0.82978147,0,0.457588011,,1605036,1915614,646176,958860,1589541,1339025,0,876562,1883359,-437227
53012020,5301,M2700,2020,2020M2700,0,0,0,1,1,1,0,0,0.406509262,1.414382739,14.28865674,0.082710917,0,0.042928009,,1410148,1605036,652462,757686,132754,1589541,0,68901,1071658,-335251
53012021,5301,M2700,2021,2021M2700,0,0,0,0,1,1,0,0,0.128457439,1.621328387,14.15920522,0.05062731,0,0.031385358,,729915,1410148,181144,548771,71392,132754,0,44258,889738,-221803
53012022,5301,M2700,2022,2022M2700,0,0,0,0,1,1,0,0,0.259286355,2.114608372,13.50068337,0.074449765,0,0.021435373,,901910,729915,189257,712653,54342,71392,0,15646,1506982,-68111
53022017,5302,M2324,2017,2017M2324,0,0,0,0,1,1,0,0,0.141823583,0.610699149,14.5650324,0.051755492,0.029813024,0.003804842,,1940620,2115988,300097,1640523,109514,187093,63084,8051,1001866,-24497
53022018,5302,M2324,2018,2018M2324,0,0,0,0,1,1,0,0,0.138144511,0.558539274,14.47851807,0.042157661,0.029716276,0.003278334,,1858309,1940620,268086,1590223,81812,109514,57668,6362,888202,-51974
53022019,5302,M2324,2019,2019M2324,0,0,0,0,1,1,0,0,0.173237067,0.638706201,14.43517749,0.030578876,0.029096345,0.003061924,,1847296,1858309,321928,1525368,56825,81812,54070,5690,974262,-66105
53022020,5302,M2324,2020,2020M2324,0,0,0,0,1,1,0,0,0.191444685,0.870911853,14.42923351,0.015165951,0.024567259,0.001874091,,1819111,1847296,353655,1465456,28016,56825,45383,3462,1276283,-61435
53022021,5302,M2324,2021,2021M2324,0,0,0,0,1,1,0,0,0.210975031,1.491044319,14.41385848,0.017237541,0.021492916,0.001637613,,1804952,1819111,383787,1421165,31357,28016,39098,2979,2119020,-44936
53022022,5302,M2324,2022,2022M2324,0,0,0,0,1,1,0,0,0.229883122,0.969209394,14.40604456,0.006224542,0.02184324,0.001445468,,1787457,1804952,414928,1372529,11235,31357,39426,2609,1330268,-53159
53062017,5306,M3700,2017,2017M3700,0,0,0,1,1,0,1,4.430816799,0.616800625,3.257627599,15.96317834,0.589688915,0.002831336,0.042912435,,10071572,8564860,5282811,4788761,5050603,4012789,24250,367539,15600000,1042941
53062018,5306,M3700,2018,2018M3700,0,0,0,1,1,0,1,4.532599493,0.507847236,2.422554187,16.12522736,0.502089644,0.004318392,0.040378702,,10185914,10071572,5114820,5071094,5056832,5050603,43493,406677,12285000,947666
53062019,5306,M3700,2019,2019M3700,0,0,0,1,1,0,1,4.744932128,0.459722024,2.554142923,16.13651634,0.514400082,0.003348153,0.038265687,,9961172,10185914,4682689,5278483,5239635,5056832,34104,389771,13482000,1007490
53062020,5306,M3700,2020,2020M3700,0,0,0,0,1,0,1,4.49980967,0.427387761,3.404342778,16.11420529,0.615437922,0.004900528,0.037034297,,10660281,9961172,4257283,6402998,6130483,5239635,48815,368905,21798000,1514646
53062021,5306,M3700,2021,2021M3700,0,0,0,0,1,0,1,5.062595033,0.459089118,3.803812831,16.18203534,0.727089933,0.003927101,0.042170652,,11436139,10660281,4894019,6542120,7750983,6130483,41864,449551,24885000,2007957
53062022,5306,M3700,2022,2022M3700,0,0,0,0,1,0,1,4.744932128,0.430273364,2.344834187,16.25228899,0.622262723,0.005517072,0.043075727,,12443586,11436139,4920666,7522920,7116283,7750983,63094,492620,17640000,1922122
53092017,5309,M2328,2017,2017M2328,0,0,0,0,1,1,0,0,0.218304843,1.09239492,14.88279419,0.522720605,0.038434433,0.019708881,,2316604,2907471,634715,1681889,1519795,2144531,111747,57303,1837287,-263041
53092018,5309,M2328,2018,2018M2328,0,0,0,0,1,1,0,0,0.168548876,0.642532209,14.65561288,0.629645809,0.055664671,0.038577159,,1872519,2316604,390461,1482058,1458640,1519795,128953,89368,952270,-202537
53092019,5309,M2328,2019,2019M2328,0,0,0,0,1,1,0,0,0.326953692,2.428267488,14.44279514,0.556621321,0.08301331,0.05468783,,1723348,1872519,612227,1111121,1042284,1458640,155444,102404,2698099,-357779
53092020,5309,M2328,2020,2020M2328,0,0,0,0,1,1,0,1.945910149,0.64571346,5.965316347,14.35977947,0.769833487,0.093206363,0.03570724,,2179401,1723348,1112789,1066612,1326691,1042284,160627,61536,6362678,-100083
53092021,5309,M2328,2021,2021M2328,0,0,0,0,1,0,0,0,0.778100038,5.1521764,14.59456063,1.126308559,0.086908742,0.031874354,,2901912,2179401,1695792,1206120,2454678,1326691,189409,69467,6214143,95347
53092022,5309,M2328,2022,2022M2328,0,0,0,0,1,0,0,2.197224577,0.560523544,3.312285905,14.88088039,1.173142053,0.069480398,0.033740513,,3569361,2901912,1626590,1942771,3404355,2454678,201626,97912,6435013,338499
53102017,5310,M2330,2017,2017M2330,0,0,0,0,0,0,0,0,0.433514286,2.703422119,13.79380264,0.396449353,0.009308899,0.034334295,,1002151,978526,424205,577946,387936,355902,9109,33597,1562432,2625
53102018,5310,M2330,2018,2018M2330,0,0,0,0,0,1,0,0,0.195029492,7.122059403,13.81765925,0.401426532,0.009644255,0.087942835,,578492,1002151,195449,383043,402290,387936,9665,88132,2728055,-135262
53102019,5310,M2330,2019,2019M2330,0,0,0,0,0,1,0,0,0.430201282,4.816089613,13.26818,0.565565297,0.009623296,0.192917102,,459998,578492,248868,211130,327175,402290,5567,111601,1016821,-171913
53102020,5310,M2330,2020,2020M2330,0,0,0,0,0,1,0,0,0.337038422,7.90331518,13.03897742,0.228024904,0.003884799,0.092026487,,239135,459998,155037,84098,104891,327175,1787,42332,664653,-127032
53102021,5310,M2330,2021,2021M2330,0,0,0,0,0,1,0,0,0.298191398,5.119283948,12.38478353,0.097580864,0,0.019277814,,272299,239135,71308,200991,23335,104891,0,4610,1028930,-33107
53102022,5310,M2330,2022,2022M2330,0,0,0,0,1,1,0,0,0.246677366,4.739623329,12.51465601,0.043621166,0,0.021002648,,237239,272299,67170,170069,11878,23335,0,5719,806063,-30992
53122017,5312,M1722,2017,2017M1722,0,0,0,0,1,0,1,0,0.45029275,1.731147204,15.26308344,0.670569839,0,0.332085365,,4239439,4252780,1914996,2324443,2851786,2690905,0,1412286,4023953,301384
53122018,5312,M1722,2018,2018M1722,0,0,0,0,1,0,1,0,0.48370716,1.460900381,15.25994151,0.723272112,0,0.356504009,,4435082,4239439,2050647,2384435,3066268,2851786,0,1511377,3483422,250159
53122019,5312,M1722,2019,2019M1722,0,0,0,0,1,0,1,0,0.631676258,1.598835377,15.30505666,0.725197415,0,0.362945939,,5337121,4435082,2801536,2535585,3216310,3066268,0,1609695,4053983,376912
53122020,5312,M1722,2020,2020M1722,0,0,0,0,1,0,1,0,0.573610941,1.368699245,15.49019693,0.573724673,0,0.299405429,,5667924,5337121,3061431,2606493,3062038,3216310,0,1597963,3567505,305212
53122021,5312,M1722,2021,2021M1722,0,0,0,0,1,0,1,0,0.543433539,1.351302806,15.55033347,0.514001599,0,0.279862962,,5729077,5667924,3080140,2648937,2913322,3062038,0,1586242,3579516,285652
53122022,5312,M1722,2022,2022M1722,0,0,0,0,1,0,1,0,0.654471916,1.340342183,15.56106499,0.575638275,0,0.30196557,,6348425,5729077,3749520,2598905,3297876,2913322,0,1729984,3483422,170181
53142017,5314,M2324,2017,2017M2324,0,0,0,0,1,1,0,0,0.217007987,0.942714841,12.81817787,0.474714121,0.238886087,0.05721652,,372181,368862,80046,292135,175104,169822,88116,21105,275400,-13970
53142018,5314,M2324,2018,2018M2324,0,0,0,0,1,0,0,0,0.04431446,0.854352211,12.82713557,0.233703494,0.038107802,0.006561324,,281255,372181,16493,264762,86980,175104,14183,2442,226200,12774
53142019,5314,M2324,2019,2019M2324,0,0,0,1,0,1,0,0,0.081484774,1.762867755,12.54701701,0.184597607,0.010374927,0.005866562,,226450,281255,22918,203532,51919,86980,2918,1650,358800,-24213
53142020,5314,M2324,2020,2020M2324,0,0,0,0,1,1,0,0,0.089180835,2.118759352,12.33027945,0.087387944,0.002751159,0.004265842,,196619,226450,20195,176424,19789,51919,623,966,373800,-30355
53142021,5314,M2324,2021,2021M2324,0,0,0,0,1,1,0,0,0.112623907,2.235262607,12.18902312,0.071147753,0.000167837,0.000747639,,186420,196619,22144,164276,13989,19789,33,147,367200,-30008
53142022,5314,M2324,2022,2022M2324,0,0,0,0,1,1,0,0,0.331316382,2.016642033,12.13575747,0.098873511,0,0.004409398,,184225,186420,61764,122461,18432,13989,0,822,246960,-2671
53152017,5315,M2326,2017,2017M2326,0,0,0,0,1,0,1,0,0.341198648,1.533672096,14.55628723,0.867535389,0.015603338,0.024169942,,1960411,2097564,715686,1244725,1819711,2617053,32729,50698,1909000,105870
53152018,5315,M2326,2018,2018M2326,0,0,0,0,1,0,1,0,0.26587639,1.339974831,14.4886647,0.928588444,0.018978673,0.027894661,,1858576,1960411,521227,1337349,1820415,1819711,37206,54685,1792014,210717
53152019,5315,M2326,2019,2019M2326,0,0,0,0,1,0,1,0,0.255375083,1.386726899,14.43532116,1.008949325,0.019228162,0.02954251,,1793738,1858576,474634,1319104,1875209,1820415,35737,54907,1829237,92016
53152020,5315,M2326,2020,2020M2326,0,0,0,0,1,0,1,0,0.337741632,1.313466354,14.39981227,0.998792466,0.019808913,0.02211081,,1929675,1793738,605820,1323855,1791572,1875209,35532,39661,1738839,92720
53152021,5315,M2326,2021,2021M2326,0,0,0,0,1,0,1,0,0.268782567,1.275391695,14.47286215,1.072570251,0.020506562,0.019588273,,2098845,1929675,518663,1580182,2069712,1791572,39571,37799,2015351,183130
53152022,5315,M2326,2022,2022M2326,0,0,0,0,1,0,1,0,0.209483788,1.202578265,14.55689775,0.928453983,0.019522642,0.017581098,,2035941,2098845,439674,1596267,1948681,2069712,40975,36900,1919636,253089
53212017,5321,M3600,2017,2017M3600,0,0,0,1,1,1,1,0,0.52304275,1.921859555,13.63046209,0.952168545,0.029132534,0.021371399,,735141,831064,434682,300459,791313,955329,24211,17761,577440,-67512
