KEY,Code,Industry,YEAR,RPA,TMP,POST,Asset,Asset_1,Debt,Equity,CA,CL,SLTD,PPE,Cash,S,S_1,S_2,OPCOST,EXP,RD,ADV,RE,EBIT,OCF,NI_Ctd,CYCLE,CYCLE_1,MV,COGS,INV,INV_1,INST_1,BIG4
13042020,1304,M1300,2020,1,1,1,77324516,71425786,28600873,48723643,28539554,12703826,17967276,23169313,9637007,50201273,55656741,60892513,39721391,3593290,362961,2020552,9497146,7344685,10815721,5682637,66.83,71.55,26866044,39721391,4296228,4919506,0.4701,1
13042021,1304,M1300,2021,1,0,1,84825213,77324516,29180252,55644961,35367040,15549577,16279888,24471011,10365353,71755542,50201273,55656741,54001841,4870783,429830,3163322,13599427,12919539,8933169,10079451,59.68,66.83,37505473,54001841,7599843,4296228,0.4781,1
13042022,1304,M1300,2022,1,0,1,77741569,84825213,26816684,50924885,31614950,10775857,15049390,25520104,11498415,66437122,71755542,50201273,55496976,5204155,436993,3406260,12625207,912410,9749787,-61189,73.66,59.68,26271662,55496976,7199654,7599843,0.5808,1
13052017,1305,M1300,2017,0,0,0,12673221,13308987,4472373,8200848,5993631,1785947,1050000,5729861,663145,14701741,14157389,13842155,11924810,1126143,48417,803107,2857342,1629171,1611489,1341471,64.69,64.7,15940768,11924810,1856456,1722932,0.7105,1
13052018,1305,M1300,2018,0,0,0,13224095,12673221,4412991,8811104,6314227,2107698,1000000,6009889,934680,15192621,14701741,14157389,12490058,1129640,53288,798642,3256098,1664501,1827636,1348653,65.71,64.69,11148698,12490058,1717275,1856456,0.8408,1
13052019,1305,M1300,2019,0,0,0,12331233,13224095,3618667,8712566,4876866,1695099,500000,6157575,653347,15117855,15192621,14701741,13148375,1195581,59967,851284,2937187,866211,2016552,693815,57.13,65.71,10962203,13148375,1469212,1717275,0.8126,1
13052020,1305,M1300,2020,0,0,0,13893625,12331233,3589867,10303758,5874585,2220603,50000,6570237,777101,13733148,15117855,15192621,10373858,1215162,68776,874540,4063848,2172725,2088324,1791710,61.57,57.13,14083546,10373858,1207129,1469212,0.6234,1
13052021,1305,M1300,2021,0,0,0,16975315,13893625,5140046,11835269,7888292,2992501,1082575,7666434,1220291,20221524,13733148,15117855,15181144,1723223,77173,1353416,5260198,3312328,2206421,2631418,65.7,61.57,20162435,15181144,3102691,1207129,0.6155,1
13052022,1305,M1300,2022,0,0,0,16683779,16975315,6642551,10041228,6755051,3108612,3422048,8447505,1276545,17637479,20221524,13733148,16959318,1662631,72479,1259086,3554548,-490373,816378,-337717,74.04,65.7,15339720,16959318,2562490,3102691,0.6788,1
13072017,1307,M1300,2017,0,0,0,14400134,15224237,6019169,8380965,7673657,3342236,2910000,6234963,3705337,9855355,11045717,11276599,6951630,1664746,432381,645168,4482278,1181331,1170600,901060,95.55,83.6,13486030,6951630,1781899,1401502,0.5062,1
13072018,1307,M1300,2018,0,0,0,14522208,14400134,6305595,8216613,7786422,3712278,3618818,6282971,3083864,9492260,9855355,11045717,7564352,1547231,413079,623131,4130784,418848,113278,302933,115.29,95.55,9468068,7564352,2054511,1781899,0.5058,1
13072019,1307,M1300,2019,0,0,0,15136071,14522208,6871986,8264085,8337017,3846140,4110363,6203791,3761456,10271411,9492260,9855355,7904038,1716283,448154,642166,4356483,683499,1345560,430420,118.73,115.29,9408396,7904038,2054915,2054511,0.5086,1
13072020,1307,M1300,2020,0,0,0,15340889,15136071,7467763,7873126,8959289,3765507,4680972,5861061,5203876,8441756,10271411,9492260,6578085,1365320,309365,509481,4266335,391874,1737222,218012,123.9,118.73,9010578,6578085,1598611,2054915,0.4979,1
13072021,1307,M1300,2021,0,0,0,14740117,15340889,7089057,7651060,8373259,3520982,4566914,5270711,3689330,8384007,8441756,10271411,6909767,1233241,294495,432270,4179012,194501,-485106,115933,130.48,123.9,8294505,6909767,2468764,1598611,0.4884,1
13072022,1307,M1300,2022,0,0,0,15400050,14740117,6917752,8482298,9081731,3869277,4388000,4886692,4830365,10763499,8384007,8441756,9029397,1440771,301375,525236,4458227,651761,1579109,470114,116.34,130.48,8155269,9029397,2103091,2468764,0.4853,1
13082017,1308,M1300,2017,0,0,0,14876001,14670029,5059531,9816470,5136436,2338563,4099834,3630950,2112375,6404467,5893335,5187387,5707391,226186,6226,107656,4254352,697515,963684,565354,73.6,72.59,9999600,5707391,761705,673642,0.5383,1
13082018,1308,M1300,2018,0,0,0,15597743,14876001,5993307,9604436,4606590,2603655,5049914,3502692,1134203,6375134,6404467,5893335,6090668,212484,5032,101522,4101347,357005,-108441,286826,73.11,73.6,7262404,6090668,779278,761705,0.5218,1
13082019,1308,M1300,2019,0,0,0,16923091,15597743,6693271,10229820,4940438,2469828,5699944,3277233,938616,6791157,6375134,6404467,5755709,237041,5126,111574,4785613,1041004,498621,821021,63.97,73.11,8759236,5755709,386670,779278,0.5219,1
13082020,1308,M1300,2020,0,0,0,16883503,16923091,4773958,12109545,2964269,1479196,3750000,3257676,605644,5703546,6791157,6375134,4574394,206849,5423,89753,5253769,1327948,2878346,1103587,56.66,63.97,12515172,4574394,312124,386670,0.5049,1
13082021,1308,M1300,2021,0,0,0,18978546,16883503,3516497,15462049,4098928,1942077,1869746,3376590,763936,9565813,5703546,6791157,5968145,278413,6154,151241,7610746,3760949,2746534,3101127,50.74,56.66,21760681,5968145,584086,312124,0.5072,1
13082022,1308,M1300,2022,0,0,0,16390069,18978546,2173111,14216958,3784733,1550109,570636,3363478,1481970,9815332,9565813,5703546,6582460,285964,6468,151638,7299597,1828082,3622699,1447369,60.59,50.74,16743553,6582460,540844,584086,0.5564,1
13092017,1309,M1300,2017,0,0,0,8811435,8476820,4905885,3905550,5313224,3132553,2261491,2418756,504846,19821042,16419055,17028115,18387338,757758,21291,523996,505981,726786,420367,502079,47.18,58.03,4980295,18387338,1263858,1404896,0.4904,1
13092018,1309,M1300,2018,0,0,0,8727546,8811435,4735589,3991957,5391600,3316710,3024800,2373653,602671,21683702,19821042,16419055,20639959,766125,23077,543956,731393,386601,-503392,207973,49.75,47.18,3263404,20639959,1159524,1263858,0.497,1
13092019,1309,M1300,2019,0,0,0,8004741,8727546,3704978,4299763,4801480,2278694,2197082,2174859,1312018,17672204,21683702,19821042,16426138,731401,25048,523389,997971,609295,1602732,397977,56.7,49.75,3809926,16426138,746284,1159524,0.5504,1
13092020,1309,M1300,2020,0,0,0,9245870,8004741,2890064,6355806,5942120,2170177,450000,2076043,2458506,15498381,17672204,21683702,12375109,701809,20523,514070,2716694,2502992,3046274,1919818,46.8,56.7,13407797,12375109,740852,746284,0.5281,1
13092021,1309,M1300,2021,0,0,0,10744659,9245870,3082846,7661813,7290336,2343160,650000,2007587,2598283,20771165,15498381,17672204,17385209,1138584,18546,953213,3524977,2412607,736221,1849932,38.21,46.8,13082496,17385209,1185759,740852,0.5187,1
13092022,1309,M1300,2022,0,0,0,9240876,10744659,2034662,7206214,6006957,1357962,450000,1960833,2662088,18083799,20771165,15498381,16323674,1534668,15312,1332808,3020683,551209,1102890,412078,46.64,38.21,8905926,16323674,951018,1185759,0.559,1
13102017,1310,M1300,2017,0,0,0,10924691,11787754,3352429,7572262,4133728,2343499,1367864,4185851,1030344,14750826,14073472,13122071,13061610,406553,29727,46885,1843580,1274961,389715,984593,5.26,-5.59,11982626,13061610,675527,557623,0.4036,0
13102018,1310,M1300,2018,0,0,0,10510046,10924691,2792632,7717414,4129843,2393363,568951,4133895,2122960,15382654,14750826,14073472,13405660,441995,36390,60180,2546063,1566181,2810129,1186794,13.13,5.26,11877053,13405660,709853,675527,0.4245,0
13102019,1310,M1300,2019,0,0,0,9304342,10510046,2075082,7229260,3220542,1809054,347303,3982140,1477082,12219389,15382654,14750826,10827452,321257,20820,58522,2282185,1043098,947800,881756,6.62,13.13,11032462,10827452,433637,709853,0.3045,1
13102020,1310,M1300,2020,0,0,0,9012370,9304342,1548644,7463726,2505587,1231295,186278,3949185,793022,8113225,12219389,15382654,7808122,214775,6415,63676,1773645,373878,20385,289723,14.61,6.62,9950331,7808122,431290,433637,0.5812,1
13102021,1310,M1300,2021,0,0,0,9299190,9012370,1928064,7371126,2697122,1614174,430294,3853008,253124,11714016,8113225,12219389,11581104,218590,2311,64989,1779957,-3314,-365095,105239,19.81,14.61,9184921,11581104,826641,431290,0.3877,1
13102022,1310,M1300,2022,0,0,0,8912648,9299190,2190402,6722246,2792781,1890625,876283,3650870,765147,12853960,11714016,8113225,13180825,210322,2327,70935,1337081,-371011,-8880,-332128,20.26,19.81,7126232,13180825,568790,826641,0.4567,1
13122017,1312,M1300,2017,0,0,0,27999915,25005048,4515851,23484064,9474318,3131118,39403,7778233,2122753,23350965,19918739,20024959,19556980,1310168,42252,283842,10538796,4184513,4010789,3447650,47.9,46.23,28513199,19556980,2023166,1650507,0.7207,0
13122018,1312,M1300,2018,0,0,0,29859901,27999915,4238927,25620974,10852015,2877053,5768,7427473,2729454,24741138,23350965,19918739,20685790,1316510,38935,302890,12608192,4058783,4576355,3150741,50.63,47.9,19809647,20685790,1980783,2023166,0.7223,0
13122019,1312,M1300,2019,0,0,0,31486407,29859901,4254330,27232077,11627999,2519453,20953,6807341,3403383,20468229,24741138,23350965,17829140,1268878,32968,304316,14695878,2746867,3056778,2176211,53.02,50.63,16863132,17829140,1673157,1980783,0.8064,0
13122020,1312,M1300,2020,0,0,0,36322368,31486407,5202031,31120337,13038671,2909607,840977,6380992,5235661,16575784,20468229,24741138,13468788,1350118,29827,311596,18797890,5117062,2834529,4320555,54.38,53.02,21532225,13468788,1203284,1673157,0.7437,0
13122021,1312,M1300,2021,0,0,0,48912979,36322368,9682439,39230540,16548501,4831291,3656043,8669893,7038195,22547353,16575784,20468229,17904677,1729872,38702,425493,26282842,7366611,4449142,6076588,45.39,54.38,26019994,17904677,2301478,1203284,0.5729,0
13122022,1312,M1300,2022,0,0,0,60371545,48912979,24263704,36107841,17409343,4735298,17963602,18822036,6279477,18176626,22547353,16575784,17305359,1658353,34136,365829,23976823,60395,2154072,-454388,54.24,45.39,17089787,17305359,1614917,2301478,0.6175,0
13132017,1313,M1300,2017,1,0,0,45009979,36398317,23746073,21263906,20601738,15075247,18195337,15459853,6471303,50600125,42392012,43647964,46739774,1865439,0,929059,6038556,3304054,1274891,2342413,55.15,48.81,22551672,46739774,7601388,5266704,0.609,1
13132018,1313,M1300,2018,1,0,0,45769849,45009979,25995786,19774063,20662769,10529011,19986690,17072617,4892316,61258498,50600125,42392012,57855885,2324327,0,1317746,5190730,1387310,634253,753610,54.78,55.15,15009484,57855885,8482626,7601388,0.6464,1
13132019,1313,M1300,2019,1,1,1,45156997,45769849,24585281,20571716,18684583,10641914,18244775,16362557,5324973,62714942,61258498,50600125,60653888,2415242,0,1510550,4401136,226154,4387768,-140376,48.04,54.78,14789052,60653888,6656824,8482626,0.684,1
13132020,1313,M1300,2020,1,1,1,44200637,45156997,19245936,24954701,16739193,5920830,14223530,15725460,3623866,51866839,62714942,61258498,47232128,2361501,0,1342444,6555946,2957324,3448194,2134320,54.64,48.04,25581062,47232128,5874979,6656824,0.6653,1
13132021,1313,M1300,2021,1,0,1,53771844,44200637,23875107,29896737,22296269,8647824,17814721,15711926,4344203,81942428,51866839,62714942,76803852,2690687,0,1609480,7837286,3002564,-53139,2147462,43.75,54.64,29113711,76803852,8633424,5874979,0.6338,1
13132022,1313,M1300,2022,1,1,1,50562422,53771844,24456220,26106202,19881526,14197218,19726680,16135794,4244635,72819643,81942428,51866839,72475633,2716636,0,1655065,5382851,-1434447,673203,-1236224,54.11,43.75,18431631,72475633,8892941,8633424,0.6994,1
13142017,1314,M1300,2017,0,0,0,81628960,76455265,19080501,62548459,18839149,4241699,3819047,16935430,10111495,33335970,25376683,26155995,27964951,1787545,236348,627746,35229878,6486137,3502857,6087322,31.43,30.58,41442805,27964951,2281084,1581018,0.2278,1
13142018,1314,M1300,2018,0,0,0,89704954,81628960,22514200,67190754,21622587,7488055,5937391,19501534,13469938,38503121,33335970,25376683,33326959,2101077,335436,794518,40374642,4756466,6277245,4280995,33.23,31.43,29563434,33326959,2243840,2281084,0.2892,1
13142019,1314,M1300,2019,0,0,0,96468490,89704954,29274626,67193864,23986973,8741513,16462238,20275279,9116253,29624094,38503121,33335970,27996514,2036600,401655,748690,39406739,2003931,-8403512,1733635,83.98,33.23,27781530,27996514,9702458,2243840,0.3204,1
13142020,1314,M1300,2020,0,0,0,104909990,96468490,34041959,70868031,27089168,8748394,22175595,23226955,7479899,17583092,29624094,38503121,17544864,1851106,442279,603857,39200786,325481,-4140048,674660,241.22,83.98,38268503,17544864,12665959,9702458,0.2935,1
13142021,1314,M1300,2021,0,0,0,135241310,104909990,54926788,80314522,57355445,20737381,39523362,25119743,7650122,35163380,17583092,29624094,30178509,2581978,461963,901185,42517493,4201787,-29660642,3484655,341.85,241.22,49770778,30178509,42131583,12665959,0.2362,1
13142022,1314,M1300,2022,0,0,0,141122929,135241310,61604680,79518249,64599053,25366575,47248294,27190100,6824456,25027795,35163380,17583092,26261243,2612392,411946,1218873,40937972,1179011,-9213169,205397,644.19,341.85,37394318,26261243,47941867,42131583,0.2026,1
13152017,1315,M1300,2017,0,0,0,9538157,9566746,2203442,7334715,4490361,1266499,794884,1666429,898690,2654707,2887924,2725584,2211050,401973,0,125323,3706189,174943,171326,168251,132.73,131.08,5068800,2211050,668072,724501,0.5981,0
13152018,1315,M1300,2018,0,0,0,9872838,9538157,2149826,7723012,4364516,1282388,845687,1693142,636813,2543342,2654707,2887924,2161263,390973,0,120932,3762799,252103,57123,229871,136.52,132.73,5247000,2161263,639514,668072,0.6367,0
13152019,1315,M1300,2019,0,0,0,9925313,9872838,1532086,8393227,6762847,1272212,350463,1481666,650253,2440599,2543342,2654707,2034682,364219,0,118471,4196822,741655,291393,698140,145.1,136.52,9375300,2034682,628815,639514,0.6388,0
13152020,1315,M1300,2020,0,0,0,13066420,9925313,862326,12204094,9702083,652663,216396,1496595,3987427,2233540,2440599,2543342,1851340,344167,0,108251,8350263,5936778,188802,5430211,153.59,145.1,10006920,1851340,606977,628815,0.6344,0
13152021,1315,M1300,2021,0,0,0,12754724,13066420,1184442,11570282,9031955,971450,255760,1757705,1509695,2378900,2233540,2440599,2012513,359137,0,113369,7538998,282621,214373,6432,152.79,153.59,8532424,2012513,756419,606977,0.6599,0
13152022,1315,M1300,2022,0,0,0,11534541,12754724,895797,10638744,7953048,680377,185541,1970028,2019589,2669360,2378900,2233540,2164045,334882,0,108441,7760947,789087,526284,711224,151.08,152.79,6966660,2164045,749392,756419,0.6773,0
13162017,1316,M2500,2017,0,0,0,4598344,4190676,1899353,2698991,3706739,1878695,783403,298638,900488,2159740,574627,828079,1525764,272984,17292,70787,199216,398458,429362,326064,493.4,1663.85,3137711,1525764,2261827,2348865,0.1525,1
13162018,1316,M2500,2018,0,0,0,5805332,4598344,2831508,2973824,4894321,2036546,2114751,318184,1383899,1522292,2159740,574627,1075800,330619,15249,67972,240930,267181,-730814,231677,767.18,493.4,2166892,1075800,2904334,2261827,0.1913,1
13162019,1316,M2500,2019,0,0,0,7057814,5805332,4556636,2501178,6426681,4524909,3682849,264010,316308,722740,1522292,2159740,599304,238422,20075,53728,-114515,-49164,-2484463,-83751,2353.33,767.18,2677817,599304,5234540,2904334,0.2602,1
13162020,1316,M2500,2020,0,0,0,7095303,7057814,4485695,2609608,6220616,4473484,3891721,251698,253510,1236441,722740,1522292,977518,290867,17693,99554,-83170,-35091,-60538,-102623,1889.53,2353.33,2271527,977518,5176695,5234540,0.3367,1
13162021,1316,M2500,2021,0,0,0,10599150,7095303,5201062,5398088,7941429,4229506,4098634,1564553,820350,1035758,1236441,722740,835924,299091,17553,65748,-187352,44425,-447086,-28259,2358.96,1889.53,4953209,835924,5865907,5176695,0.3361,1
13162022,1316,M2500,2022,0,0,0,11806141,10599150,6484097,5322044,9144120,5470042,4933964,1663007,763148,2331605,1035758,1236441,1744172,417465,15428,148338,126438,144010,-577558,56086,1280.44,2358.96,2595648,1744172,6951018,5865907,0.2958,1
13192017,1319,M2200,2017,0,0,0,37673888,36465486,16337920,21335968,9864022,8238435,9411064,19758993,1236257,24452883,24181282,22456256,18527509,3426237,607135,1738853,10374788,3131539,5343566,2395481,63.35,64.12,34069075,18527509,2953030,2708489,0.5489,1
13192018,1319,M2200,2018,0,0,0,37258233,37673888,15384906,21873327,9020908,7471408,9524842,20448987,1135966,23006584,24452883,24181282,17744695,3412255,637201,1643698,11087074,2592914,4702741,1931948,69.15,63.35,21795927,17744695,2814423,2953030,0.5205,1
13192019,1319,M2200,2019,0,0,0,37105350,37258233,14366513,22738837,8834332,7617634,8671273,20386583,1179700,21613680,23006584,24452883,16210902,3238343,604673,1635335,12048352,2535589,5227191,1855321,74.8,69.15,27592402,16210902,2583607,2814423,0.4782,1
13192020,1319,M2200,2020,0,0,0,35553199,37105350,13193807,22359392,8152972,6381522,7849678,19457694,1537440,17322986,21613680,23006584,13880338,2903020,509401,1444928,11809717,1036548,5136621,742587,83.91,74.8,23067603,13880338,2663891,2583607,0.4322,1
13192021,1319,M2200,2021,0,0,0,34453458,35553199,12185605,22267853,8643178,6907667,6769663,18883827,1453510,18380295,17322986,21613680,14893150,2944010,509617,1472172,12045829,884045,3886318,637164,76.89,83.91,19577889,14893150,3046506,2663891,0.4604,1
13192022,1319,M2200,2022,0,0,0,33540172,34453458,9274685,24265487,9986988,6889873,3459519,18192011,2344300,21282606,18380295,17322986,16254532,3093555,503003,1537551,13780368,2692496,5591773,2036720,75.01,76.89,25492659,16254532,3057404,3046506,0.4322,1
13212017,1321,M1300,2017,0,0,0,10878968,10918710,6098478,4780490,1535650,955457,4038204,4082282,332844,4467046,4362800,4596042,4215125,334370,7332,183417,2570264,28117,34411,-81431,60.23,55.63,6657780,4215125,527220,688416,0.3013,1
13212018,1321,M1300,2018,0,0,0,11646935,10878968,6299836,5347099,1825538,1096126,3990993,3822843,382434,4777348,4467046,4362800,4590598,342080,5345,198237,2688839,-21503,217307,-71794,55.16,60.23,5907928,4590598,520864,527220,0.3064,1
13212019,1321,M1300,2019,0,0,0,11575506,11646935,6248040,5327466,1857147,1068829,3851379,3595365,460375,4656690,4777348,4467046,4446989,322560,7704,195161,2805902,163067,364954,117676,48.52,55.16,9077759,4446989,511897,520864,0.3111,1
13212020,1321,M1300,2020,0,0,0,12175162,11575506,5571045,6604117,2006284,1004885,3236098,3522618,413217,4980018,4656690,4777348,4379893,367431,8654,224452,3507899,421521,435515,374097,45.54,48.52,8157485,4379893,510217,511897,0.3116,1
13212021,1321,M1300,2021,0,0,0,12980183,12175162,6353586,6626597,2656901,1474042,3349965,3450776,414256,6490333,4980018,4656690,6005716,517018,11496,371412,3603417,367608,370861,319368,40.52,45.54,7964341,6005716,968087,510217,0.2979,1
13212022,1321,M1300,2022,0,0,0,11769962,12980183,5856102,5913860,1984152,1080139,3714537,3378266,471820,6506136,6490333,4980018,6135998,561388,15451,395760,3412027,10351,56338,-42657,39.72,40.52,7487163,6135998,532006,968087,0.3058,1
13232017,1323,M1300,2017,0,0,0,3902668,3808137,1806343,2096325,2173174,554455,898600,1388730,628217,3241637,3132610,3124337,2475325,361429,40968,199428,903190,417885,350111,313835,130.81,114.14,3523176,2475325,527706,474037,0.175,1
13232018,1323,M1300,2018,0,0,0,4239473,3902668,1957692,2281781,2422988,636673,990400,1356145,806643,3759197,3241637,3132610,2864593,421573,44908,229920,1085870,516709,478399,361844,129.8,130.81,3212845,2864593,631118,527706,0.1904,1
13232019,1323,M1300,2019,0,0,0,5126573,4239473,2757468,2369105,2812275,689506,1751833,1756012,1370705,3639735,3759197,3241637,2770336,418385,48668,222358,1214318,476580,740712,353283,135.34,129.8,3103316,2770336,540284,631118,0.1864,1
13232020,1323,M1300,2020,0,0,0,5473347,5126573,2892010,2581337,2884014,726565,1895611,2378585,1405976,3406532,3639735,3759197,2545751,398898,58817,212365,1366916,491940,661637,353094,139.65,135.34,3025733,2545751,569228,540284,0.1907,1
13232021,1323,M1300,2021,0,0,0,5728613,5473347,3001749,2726864,2893434,849922,1978500,2324605,1097968,3797590,3406532,3639735,2883420,473460,56314,273484,1493179,453764,371803,342977,139.48,139.65,3190026,2883420,685160,569228,0.2635,1
13232022,1323,M1300,2022,0,0,0,5617303,5728613,2708925,2908378,2735483,665054,1891400,2372023,1241321,3752381,3797590,3406532,2948299,491078,56094,289517,1556508,372603,704270,291110,141.85,139.48,3002915,2948299,607955,685160,0.3362,1
13242017,1324,M1300,2017,0,0,0,1390332,1345581,364834,1025498,951080,306000,0,377135,337694,1227153,1236115,1274030,1040344,203519,24078,67302,282902,86585,120847,60286,62.68,63.66,939013,1040344,173263,179305,0.1966,1
13242018,1324,M1300,2018,0,0,0,1306824,1390332,304461,1002363,832255,270523,0,387959,229133,1137469,1227153,1236115,959230,176667,22090,66932,266942,8358,-9085,1195,67.84,62.68,833843,959230,206570,173263,0.232,1
13242019,1324,M1300,2019,0,0,0,1223456,1306824,249988,973468,779706,220253,0,402294,199853,1136341,1137469,1227153,951114,175395,23867,68304,248291,10404,10806,3194,77.88,67.84,724918,951114,202996,206570,0.2473,1
13242020,1324,M1300,2020,0,0,0,1242489,1223456,270194,972295,822252,239757,0,377637,291146,1055758,1136341,1137469,872444,167215,22681,61653,242587,22790,126564,16364,84.76,77.88,788771,872444,169678,202996,0.2475,1
13242021,1324,M1300,2021,0,0,0,1245313,1242489,296273,949040,857274,268769,0,347047,225429,1076840,1055758,1136341,911734,154997,16462,58810,221278,8928,-30940,635,87.99,84.76,878916,911734,255370,169678,0.2605,1
13242022,1324,M1300,2022,0,0,0,1176409,1245313,222817,953592,796347,209437,0,340111,262709,983017,1076840,1055758,829229,152883,14639,54754,222457,12834,81157,4803,107.74,87.99,818819,829229,199532,255370,0.2675,1
13252017,1325,M1300,2017,0,0,0,1897674,1978889,129251,1768423,1035490,64021,0,789059,75086,865210,990428,1109886,747063,52697,9248,16954,854833,52890,136963,39677,120.02,109.76,1658715,747063,144115,150609,0.3164,1
13252018,1325,M1300,2018,0,0,0,1909141,1897674,123596,1785545,1034739,59231,0,808776,162843,914449,865210,990428,812852,52782,10459,14952,885600,73357,88054,59922,110.34,120.02,1407137,812852,146226,144115,0.3152,1
13252019,1325,M1300,2019,0,0,0,1874451,1909141,110734,1763717,887376,47176,0,922087,176524,772775,914449,865210,689096,50105,10267,15050,879191,43994,100846,34691,126.61,110.34,1441249,689096,130896,146226,0.3525,1
13252020,1325,M1300,2020,0,0,0,4635081,1874451,805199,3829882,3286330,729410,0,1207304,501763,4056858,772775,914449,1350793,181338,14607,29146,2828586,2531448,2424552,2014576,59.37,126.61,7717931,1350793,193630,130896,0.3521,1
13252021,1325,M1300,2021,0,0,0,3217382,4635081,168736,3048646,1903915,105648,0,1213631,406558,1191043,4056858,772775,751250,69688,9873,19257,2083590,389533,-4927,277492,146.06,59.37,3880286,751250,170113,193630,0.3561,1
13252022,1325,M1300,2022,0,0,0,3005348,3217382,126340,2879008,1746399,68530,15829,1168563,1013789,553968,1191043,4056858,510294,48696,9369,13051,1929434,20525,77926,13526,156.98,146.06,2315379,510294,124110,170113,0.4156,1
13262017,1326,M1300,2017,0,0,0,572326493,544436590,153825417,418501076,253842403,82425994,100861251,125345618,29684599,358421471,319204627,329349307,305225269,14282138,0,8665339,181832657,69029587,71240159,60035946,57.65,61.94,603702158,305225269,38837031,42215280,0.7958,1
13262018,1326,M1300,2018,0,0,0,591500932,572326493,158178433,433322499,255009546,106235616,105596039,129098640,31209809,407859765,358421471,319204627,354287425,15222276,0,9192245,193718209,66015944,60591316,55441018,55.83,57.65,615424530,354287425,42405175,38837031,0.8308,1
13262019,1326,M1300,2019,0,0,0,550549017,591500932,141258054,409290963,226182634,87132669,99667558,124671052,15099252,315384595,407859765,358421471,283366077,15529774,0,9463556,186526961,38940368,59012528,33244103,70.1,55.83,512853775,283366077,41269264,42405175,0.8404,1
13262020,1326,M1300,2020,0,0,0,531820428,550549017,136367899,395452529,215865015,73452939,94082249,127268960,17127127,253294668,315384595,407859765,223762600,14208448,0,8870730,184043516,26061574,46212769,21554193,75.36,70.1,496442454,223762600,33047807,41269264,0.838,1
13262021,1326,M1300,2021,0,0,0,598345271,531820428,154364317,443980954,246631027,84917037,103078695,130897801,23062097,365812098,253294668,315384595,312373726,19005642,0,12840956,208492621,51207949,38729208,42707431,58.73,75.36,473583829,312373726,47200475,33047807,0.7995,1
13262022,1326,M1300,2022,0,0,0,555546296,598345271,182182164,373364132,226085090,116950946,139746630,142861143,34374411,379896563,365812098,253294668,367154202,18028435,0,12003638,188090723,11387227,32732255,9203861,59.67,58.73,413213613,367154202,48437390,47200475,0.7995,1
13332017,1333,M2328,2017,0,0,0,597455,886959,296885,300570,326423,291606,57553,83275,35944,418555,565286,850745,367648,151375,14431,53300,-409558,-100378,-36425,-121527,137.64,165.44,293589,367648,93405,93743,0.1889,#N/A
13332018,1333,M2328,2018,0,0,0,412251,597455,228820,183431,275208,227261,24000,37470,39564,393447,418555,565286,329666,193760,7025,39165,-517710,-119186,-140303,-119277,98.77,137.64,147540,329666,66967,93405,0.188,#N/A
13362017,1336,M2328,2017,0,0,0,2421612,2437407,821921,1599691,1179120,752559,314115,1021577,311299,2284494,1791432,1826645,1897645,194302,0,26342,19846,154487,152761,101081,69.02,82.49,1580667,1897645,242509,202522,0.2461,1
13362018,1336,M2328,2018,0,0,0,2507874,2421612,845148,1662726,1116771,824574,362747,1127533,297518,2788241,2284494,1791432,2358101,262357,0,49920,123609,164186,255668,106721,58.88,69.02,1270695,2358101,185786,242509,0.2313,1
13362019,1336,M2328,2019,0,0,0,2352788,2507874,679308,1673480,987411,633017,254997,1126016,338415,2352721,2788241,2284494,1994263,244665,0,44526,149582,143752,384794,73426,60.36,58.88,1307022,1994263,176990,185786,0.2778,1
13362020,1336,M2328,2020,0,0,0,2453395,2352788,822485,1630910,1216682,575424,332594,1014265,623074,1906581,2352721,2788241,1613821,223160,0,35093,283358,305948,218747,192727,57.59,60.36,1888901,1613821,155787,176990,0.3215,1
13362021,1336,M2328,2021,0,0,0,2266610,2453395,717546,1549064,1165624,512580,280218,922407,537308,2085430,1906581,2352721,1740378,204375,0,34274,244711,140907,89254,77058,53.75,57.59,1649897,1740378,188201,155787,0.3667,1
13362022,1336,M2328,2022,0,0,0,2773483,2266610,1049948,1723535,1503475,663872,298773,918561,679818,2669152,2085430,1906581,2199441,223539,0,36679,371914,272444,286548,157807,55.1,53.75,1938923,2199441,197551,188201,0.3778,1
13372017,1337,M1300,2017,0,0,0,10823343,11090173,888790,9934553,4357056,823770,182718,5253895,2012837,4588271,5779198,4984228,3896906,476404,57652,87099,4547267,271133,730062,182353,73.89,79.15,3360589,3896906,322985,288134,0.4677,1
13372018,1337,M1300,2018,0,0,0,8435471,10823343,572389,7863082,3629074,508791,169860,3668175,1740758,1464797,4588271,5779198,2241085,1044074,39477,68692,2651101,-1869544,336127,-1888426,142.53,73.89,1753580,2241085,223658,322985,0.3327,1
13372019,1337,M1300,2019,0,0,0,7586668,8435471,590413,6996255,3212035,529092,163780,3310861,1329823,1258400,1464797,4588271,1527022,394339,52425,56352,2009075,-632909,-340717,-642026,77.95,142.53,1648688,1527022,264440,223658,0.3166,1
13372020,1337,M1300,2020,0,0,0,6532866,7586668,737876,5794990,3193602,675559,347956,2415261,1297562,1008157,1258400,1464797,1486319,871088,39245,50111,696273,-1304687,-215473,-1312802,108.83,77.95,2479756,1486319,269982,264440,0.3134,1
13372021,1337,M1300,2021,0,0,0,5507928,6532866,207851,5300077,3064449,145918,0,1741206,1513235,1107098,1008157,1258400,1301822,334922,37939,65575,235352,-452052,-315388,-460921,73.98,108.83,1963364,1301822,126641,269982,0.2845,0
