Mkey,Key,YEAR,Trade,Industry,RPA,POST_RPA,POST,BIG4,SEO,INST,SG,CYCLE,CL,ZSCORE,INSTt,MS,LGTA,BM.x,LEV,OCF,MTB,Age,ESG,RD,ADV,NOA,Code,YICounts,Year.y,Equity,Asset,PPE,NI_Ctd,NI_Ctd_1,NI,NI_1,EBITDA,EBITDA_1,OCF.y,S,AR,Asset_1,S_1,AR_1,S_2,EXP,PROD,DA,DA1,DA2,ABCFO,ABPROD,ABEXP,AC,A1,A21,A2,A3,A4,A6,ROA,Median_ROA,ADJROA,CFO,R1,R2,R3,R4,R5
44332018,14632018,2018,TSE,M1400,0,0,0,1,0,0.23,-0.768608981,255.53,0.063725206,6.437257051,0.243,0.001708333,14.8105389,1.086873707,0.100451383,0.223461541,0.9200701,3.688879454,52.16,0.013978129,0.019517369,0.644009884,1463,49,2018,2433100,2704801,424927,308044,684403,300076,667847,373131,751344,604419,972877,87472,3078563,1720639,73267,2117108,0.040072267,0.143284383,-0.074826226,-0.07927534,-0.141252912,0.184838742,-0.120643062,-0.022359799,-0.096270565,0.000000325,-0.242893194,-0.24750736,0.13802771,0.10006097,0.196331535,0.10006097,0.020052247,0.080008723,0.196331535,0.000000325,0.316016596,-0.242893194,-0.128783786,0.55890979
44332019,14632019,2019,TSE,M1400,0,0,0,1,0,0.243,-0.756806001,127.14,0.052710648,6.542680994,0.2021,0.000974265,14.75579746,1.218725784,0.097846852,0.105808688,0.820529124,3.688879454,54.29,0.026694909,0.024946911,0.698535308,1463,49,2019,2310158,2560716,423721,121338,308044,116317,300076,176394,373131,270946,553776,79609,2704801,972877,87472,1720639,0.038674195,0.170343031,-0.095498462,-0.097424299,-0.116300019,0.104412032,-0.055454887,-0.009496491,-0.055312017,0.00000037,-0.154947074,-0.152040021,0.156655148,0.044860232,0.100172249,0.044860232,0.014462158,0.030398074,0.100172249,0.00000037,0.204738167,-0.154947074,-0.276457307,0.359685241
44332020,14632020,2020,TSE,M1400,0,0,0,1,0,0.2021,-0.253996182,143.39,0.103127278,4.611182075,0.2308,0.000921461,14.78410527,0.905948343,0.146684812,0.055836598,1.103815695,3.688879454,54.5,0.020599671,0.036693094,0.725303001,1463,50,2020,2247837,2634240,429667,61102,121338,78162,116317,107400,176394,147087,441609,65666,2560716,553776,79609,972877,0.029830719,0.148496749,-0.023356705,-0.024718615,-0.030195613,0.04718884,-0.014987626,-0.003067886,-0.033578499,0.000000391,-0.043802983,-0.038358022,0.167791743,0.023861295,0.057439794,0.023861295,0.004215592,0.019645703,0.057439794,0.000000391,0.172455282,-0.043802983,-0.163665553,0.216258265
44332021,14632021,2021,TSE,M1400,0,0,1,1,0,0.2308,0.032755539,193.96,0.124001936,4.155731335,0.2841,0.000790247,14.82408252,1.002405842,0.167584655,-0.021348931,0.997599932,3.688879454,59.73,0.021589525,0.02963221,0.781569637,1463,51,2021,2282219,2741683,431459,82450,61102,81085,78162,139498,107400,-58532,456564,86310,2634240,441609,65666,553776,0.027371462,0.184360195,0.028611413,0.01848087,0.002390475,-0.005867771,0.023139692,-0.007999267,0.053519042,0.00000038,0.005677159,-0.002159636,0.163788797,0.03129935,-0.022219691,0.03129935,0.027212733,0.004086617,-0.022219691,0.00000038,0.17331906,0.005677159,-0.042580403,0.167641901
44332022,14632022,2022,TSE,M1400,0,0,1,1,0,0.2841,0.079381851,238.78,0.133195261,3.853600615,0.3204,0.000785575,14.85405184,0.940260884,0.178232717,0.050055697,1.063534618,3.688879454,56.6,0.018780801,0.024011357,0.754863345,1463,51,2022,2321569,2825093,460491,68879,82450,91737,81085,133303,139498,141412,495932,84600,2741683,456564,86310,441609,0.0262565,0.200167561,0.001224963,-0.001485334,-0.004062937,0.037951731,0.036953421,-0.017239226,-0.026455648,0.000000365,0.014359063,0.014982768,0.167959243,0.02512289,0.051578538,0.02512289,0.022029319,0.003093571,0.051578538,0.000000365,0.180885974,0.014359063,0.005454679,0.166526911
20492017,15032017,2017,TSE,M1500,0,0,0,1,0,0.764,0.036156776,113.95,0.300628407,2.292564771,0.7742,0.051768892,17.42785356,1.234811932,0.395635997,0.039363296,0.809839923,4.219507705,60.34,0.021873941,0.052060325,0.682788425,1503,78,2017,22393358,37052766,6195102,1384424,1306185,1343611,1341908,2484250,2367596,1458519,22214287,6404505,36288452,21411090,6674104,19975087,0.078984549,0.50455244,0.002907225,-0.003347433,0.002816096,-0.023659299,0.021146147,-0.024778399,-0.002041834,2.76E-08,0.02213368,0.029563014,0.170718277,0.038150539,0.040192373,0.038150539,0.042525004,-0.004374465,0.040192373,2.76E-08,0.612158573,0.02213368,0.0395719,0.590024893
20492018,15032018,2018,TSE,M1500,0,0,0,1,0,0.7742,0.110853206,107.09,0.321026999,2.223644804,0.7773,0.054656427,17.50472373,1.113484871,0.410675727,0.085475495,0.898081353,4.219507705,65.76,0.024793242,0.045801596,0.646013175,1503,85,2018,23580839,40013351,6376135,1470540,1384424,1394418,1343611,2837885,2484250,3420161,24983824,6141872,37052766,22214287,6404505,21411090,0.080127594,0.550798259,-0.049015854,-0.046208724,-0.045069359,0.034570474,0.001107482,-0.019833317,-0.052617421,0.000000027,0.074745756,0.081833837,0.172082565,0.039687725,0.092305147,0.039687725,0.051432405,-0.01174468,0.092305147,0.000000027,0.674276895,0.074745756,0.021677113,0.599531139
20492019,15032019,2019,TSE,M1500,0,0,0,1,0,0.7773,0.040514543,79.79,0.304664837,2.368614535,0.7772,0.064854515,17.52318731,1.154613551,0.394626875,0.03459486,0.866090649,4.219507705,64.6,0.022356775,0.04495304,0.632240274,1503,88,2019,24674405,40759003,6739312,1738935,1470540,1733184,1394418,2983363,2837885,1410052,26038773,6003239,40013351,24983824,6141872,22214287,0.075401233,0.528237413,0.049110262,0.058089252,0.060154338,-0.044558314,0.042716876,-0.018845986,0.008219332,0.000000025,0.026364925,0.029829594,0.168426583,0.04345887,0.035239538,0.04345887,0.038424098,0.005034772,0.035239538,0.000000025,0.65075212,0.026364925,0.069215323,0.624387195
20492020,15032020,2020,TSE,M1500,0,0,0,1,0,0.7772,-0.013812878,63.08,0.300953575,2.441940559,0.7862,0.064703542,17.55460312,0.998816124,0.38895712,0.049877049,1.001185279,4.219507705,67.1,0.021323273,0.041233136,0.629727327,1503,89,2020,25700345,42059806,6734618,1596946,1738935,1586041,1733184,2954311,2983363,2097819,25684003,6479730,40759003,26038773,6003239,24983824,0.068305277,0.50664809,0.039997977,0.04068462,0.044202165,-0.039172373,0.032758516,-0.022840336,-0.012288647,2.45E-08,-0.008704089,-0.020394537,0.165230195,0.039180203,0.05146885,0.039180203,0.037820004,0.001360199,0.05146885,2.45E-08,0.630143063,-0.008704089,0.025882601,0.638847152
20492021,15032021,2021,TSE,M1500,0,0,1,1,0,0.7862,0.072438453,64.64,0.323733314,2.407622744,0.7892,0.058478903,17.62650344,0.875039479,0.40175817,0.050871518,1.142805581,4.219507705,68.37,0.020473199,0.042109534,0.62001344,1503,91,2021,27037713,45195290,6957533,1909450,1596946,1816887,1586041,3243704,2954311,2299153,27689810,6888117,42059806,25684003,6479730,26038773,0.071078668,0.588779558,-0.036071141,-0.049845664,-0.040379188,-0.004261572,0.048507653,-0.020294827,-0.009265449,2.38E-08,0.047689402,0.037979728,0.165419997,0.04539845,0.054663899,0.04539845,0.048838419,-0.003439969,0.054663899,2.38E-08,0.65834374,0.047689402,-0.008434894,0.610654338
20492022,15032022,2022,TSE,M1500,0,0,1,1,0,0.7892,0.099746058,75.1,0.36323846,2.388403762,0.7949,0.064787915,17.71509249,0.37293649,0.419041367,0.020724153,2.681421708,4.219507705,68.8,0.018659118,0.03925586,0.634962559,1503,94,2022,28688783,49381800,7080724,2122149,1909450,2143791,1816887,3523192,3243704,1023396,30757777,7661888,45195290,27689810,6888117,25684003,0.066068278,0.617840023,-0.005454186,0.005813014,-0.004988294,-0.036108897,0.065027585,-0.018778834,0.024311228,2.21E-08,0.06788245,0.050761838,0.156669511,0.046955092,0.022643864,0.046955092,0.061611579,-0.014656487,0.022643864,2.21E-08,0.680552708,0.06788245,0.044380886,0.612670258
15602017,15582017,2017,TSE,M1500,0,0,0,1,0,0.2999,-0.007539358,65,0.292258977,4.345875094,0.3344,0.013968947,15.72346514,0.846679179,0.343322961,0.142401499,1.181084908,3.871201011,61.04,0.01959062,0.023303745,0.383180957,1558,78,2017,4425537,6739290,1280479,538289,858672,615945,859713,955485,1352918,959685,5994144,1311147,6243768,6039336,1409769,6017442,0.100609119,0.706068835,-0.053308494,-0.061631376,-0.073361203,0.058355184,-0.042000628,-0.027784857,-0.067490656,0.00000016,-0.007237937,0.008557333,0.20508113,0.086212204,0.15370286,0.086212204,0.042525004,0.0436872,0.15370286,0.00000016,0.960020295,-0.007237937,0.003506536,0.967258233
15602018,15582018,2018,TSE,M1500,0,0,0,1,0,0.3344,0.101322886,64.01,0.230830292,5.293121073,0.2678,0.014591697,15.73414039,0.763149018,0.288408086,0.208793974,1.310360069,3.871201011,61.85,0.017123931,0.02310957,0.341867764,1558,85,2018,4847093,6811619,1431041,940861,538289,924002,615945,1535166,955485,1422225,6669964,1044659,6739290,5994144,1311147,6039336,0.095862175,0.772408073,-0.069287334,-0.065844418,-0.07024505,0.11981953,-0.035803039,-0.022867705,-0.071426515,0.000000148,0.100280593,0.139823038,0.212342992,0.139608327,0.211034842,0.139608327,0.051432405,0.088175922,0.211034842,0.000000148,0.98971316,0.100280593,-0.006705751,0.889432566
15602019,15582019,2019,TSE,M1500,0,0,0,1,0,0.2678,-0.12365607,51.72,0.20109583,5.516121159,0.2992,0.014784607,15.67835861,0.737933705,0.254278834,0.119440247,1.355135283,3.871201011,70.02,0.017691024,0.02544025,0.409023171,1558,88,2019,4803979,6442058,1696637,688006,940861,683134,924002,1186463,1535166,769441,5935948,1002937,6811619,6669964,1044659,5994144,0.093699457,0.646953389,0.038518136,0.03826916,0.022987665,-0.00322365,-0.016940205,-0.023693046,-0.011955308,0.000000147,-0.107759403,-0.101634281,0.249079844,0.101004768,0.112960076,0.101004768,0.038424098,0.062580671,0.112960076,0.000000147,0.871444513,-0.107759403,0.099215766,0.979203916
15602020,15582020,2020,TSE,M1500,0,0,1,1,0,0.2992,0.147846362,60.61,0.290777897,4.161226002,0.2121,0.0175484,15.89265985,0.607151016,0.366740323,0.096376666,1.64703669,3.871201011,71.13,0.015520214,0.030277416,0.508113091,1558,89,2020,5054478,7981683,1860734,845641,688006,843550,683134,1450564,1186463,769248,6965819,1215169,6442058,5935948,1002937,6669964,0.119533696,0.891484833,0.038472956,0.045723213,0.02706133,-0.009082134,0.02212612,0.009509055,0.011858478,0.000000155,0.159866769,0.126922018,0.288841547,0.131268765,0.119410288,0.131268765,0.037820004,0.093448762,0.119410288,0.000000155,1.081303366,0.159866769,-0.113941228,0.921436597
15602021,15582021,2021,TSE,M1500,0,0,1,1,0,0.2121,0.097683892,67.47,0.322434364,4.044559676,0.2399,0.016303946,15.89070233,0.67315932,0.375347505,0.071331499,1.485532429,3.871201011,64.97,0.014807125,0.035925317,0.466327841,1558,91,2021,4976028,7966074,1922444,528343,845641,529640,843550,1010212,1450564,568232,7719932,1003194,7981683,6965819,1215169,5935948,0.110056238,0.802442543,-0.021711413,-0.025517943,-0.025925474,0.00785957,-0.012624033,0.000482522,-0.004997568,0.000000125,0.09448045,0.121038132,0.240856972,0.066194435,0.071192003,0.066194435,0.048838419,0.017356017,0.071192003,0.000000125,0.967206039,0.09448045,0.129029304,0.872725589
15602022,15582022,2022,TSE,M1500,0,0,1,1,1,0.2399,-0.072474193,80.32,0.266010534,2.601713217,0.1921,0.015162321,16.34561211,1.166229347,0.34485508,0.095187801,0.857464274,3.871201011,66.57,0.025721825,0.037940081,0.926805224,1558,94,2022,8225201,12554781,3525829,625195,528343,563479,529640,1290415,1010212,1195062,7198245,2028943,7966074,7719932,1003194,6965819,0.135057872,0.722355454,-0.051873278,-0.060962175,-0.047008863,0.063289597,0.00070258,0.02366109,-0.071536744,0.000000126,-0.065488596,-0.19425328,0.442605605,0.078482198,0.150018943,0.078482198,0.061611579,0.016870619,0.150018943,0.000000126,0.90361262,-0.065488596,0.094665578,0.969101216
82342017,15692017,2017,OTC,M2325,0,0,0,1,0,0.1635,0.20757859,185.66,0.45733773,1.801767628,0.1988,0.000581314,15.57810517,1.144318713,0.586734398,0.094107838,0.873882415,3.688879454,49.99,0.021803587,0.023723085,0.816012444,1569,99,2017,2408321,5827538,2309635,277849,181684,277248,174691,895179,662115,548417,3591565,1286002,4604806,2846033,1141405,2345847,0.079475444,0.662217692,-0.033857529,-0.053739755,-0.053053371,0.068588559,0.079493629,-0.0893078,-0.058757741,0.000000217,0.16190302,0.130501698,0.501570533,0.060338915,0.119096657,0.060338915,0.045585707,0.014753208,0.119096657,0.000000217,0.779960111,0.16190302,0.1086226,0.618057091
82342018,15692018,2018,OTC,M2325,0,0,0,1,1,0.1988,-0.007118543,152.02,0.426627219,1.124946268,0.2469,0.000532596,15.6585805,1.591199908,0.568090397,0.026313123,0.628456547,3.688879454,46.75,0.023737732,0.048542993,0.77434982,1569,102,2018,2727897,6315898,2710012,44971,277849,48048,277248,724124,895179,166191,3566179,1314221,5827538,3591565,1286002,2846033,0.081007451,0.534562452,-0.001926231,-0.008980591,-0.004383668,0.00432594,0.080931829,-0.085682443,-0.020801237,0.000000172,-0.004356214,-0.009198567,0.465035492,0.007716981,0.028518218,0.007716981,0.039509849,-0.031792868,0.028518218,0.000000172,0.611952938,-0.004356214,0.127932585,0.616309151
82342019,15692019,2019,OTC,M2325,0,0,0,1,0,0.2469,0.196062346,182.3,0.418897973,1.488480534,0.1662,0.000656942,15.72462245,1.146867115,0.595246783,0.101443673,0.8719406,3.688879454,50.39,0.030778265,0.045350989,0.722398303,1569,105,2019,2730908,6747094,2857946,113985,44971,127674,48048,873413,724124,684450,4435890,1392568,6315898,3566179,1314221,3591565,0.098920534,0.591600118,-0.070527168,-0.070094368,-0.069565948,0.037284389,0.088990122,-0.059246639,-0.090322073,0.000000158,0.137701875,0.125297147,0.452500341,0.018047315,0.108369388,0.018047315,0.034423708,-0.016376393,0.108369388,0.000000158,0.702337182,0.137701875,-0.004019381,0.564635306
82342020,15692020,2020,OTC,M2325,0,0,1,1,0,0.1662,0.102308597,167.8,0.417328332,1.840926441,0.1624,0.000695916,15.77148277,1.293623628,0.54138901,0.06968401,0.773022368,3.688879454,48.26,0.03031524,0.017117271,0.753569463,1569,105,2020,3242742,7070790,2932583,402120,113985,404443,127674,1162405,873413,492721,4941442,1931157,6747094,4435890,1392568,3566179,0.073656748,0.547680379,0.02266612,0.022790911,0.02361434,-0.020808027,0.033356455,-0.072020255,-0.013428151,0.000000148,0.074928851,-0.004896478,0.434643863,0.059598992,0.073027143,0.059598992,0.045367814,0.014231178,0.073027143,0.000000148,0.732380785,0.074928851,0.128901569,0.657451934
82342021,15692021,2021,OTC,M2325,0,0,1,1,0,0.1624,-0.035750637,166.89,0.475209888,1.632750947,0.1471,0.000625063,15.80520503,1.328040689,0.541520181,0.142386904,0.752988977,3.688879454,49.56,0.044553835,0.017836961,0.68268878,1569,106,2021,3353000,7313299,2744122,327808,402120,333160,404443,1044325,1162405,1041318,4770880,1918820,7070790,4941442,1931157,4435890,0.086091936,0.561553094,-0.105913906,-0.107440535,-0.10703037,0.126250237,0.00922424,-0.049253608,-0.100909516,0.000000141,-0.024122057,-0.022377273,0.388092703,0.046360873,0.14727039,0.046360873,0.051596876,-0.005236002,0.14727039,0.000000141,0.674730829,-0.024122057,0.071498659,0.698852886
82342022,15692022,2022,OTC,M2325,0,0,1,1,0,0.1471,0.046619501,179.2,0.410416416,1.839935897,0.1548,0.000632038,15.79233462,1.374958348,0.490473182,0.156570071,0.727294759,3.688879454,45.1,0.046676253,0.017192654,0.637622911,1569,106,2022,3678670,7219777,2690423,407394,327808,481032,333160,1133450,1044325,1130401,5004172,1430460,7313299,4770880,1918820,4941442,0.082545921,0.519947017,-0.090507756,-0.093444397,-0.090555907,0.09169922,0.012211717,-0.043306463,-0.09886195,0.000000137,0.031899694,0.098676671,0.367880898,0.055705913,0.154567863,0.055705913,0.052327264,0.003378649,0.154567863,0.000000137,0.684256448,0.031899694,-0.02332217,0.652356754
15322017,15902017,2017,TSE,M1500,0,0,0,1,1,0.8266,0.22571136,228.35,0.379605233,6.085320599,0.8532,0.031968649,17.17954563,0.21570988,0.447787923,0.040528317,4.635856271,2.63905733,52.13,0.027738857,0.121253354,1.044600833,1590,78,2017,15962017,28905592,14786841,3299781,2028050,3295915,1509021,5359381,3756344,1171495,13717905,5432061,22962912,10621618,3766368,8797169,0.130037689,0.365523502,0.131491563,0.147404993,0.122358178,0.008908716,-0.122694393,0.034361947,0.092683628,4.35E-08,0.134838604,0.0623002,0.643944505,0.143700459,0.051016831,0.143700459,0.042525004,0.101175455,0.051016831,4.35E-08,0.597393963,0.134838604,0.079451988,0.462555359
15322018,15902018,2018,TSE,M1500,0,0,0,1,0,0.8532,0.120688995,246.89,0.39774126,3.090922635,0.8736,0.034129318,17.37212898,0.280987929,0.511792053,0.113116752,3.558871741,2.63905733,48.2,0.029085922,0.121355117,0.98317329,1590,85,2018,17108999,35044491,18507500,2839207,3299781,3012328,3295915,5126110,5359381,3964119,15600743,4995234,28905592,13717905,5432061,10621618,0.116695275,0.283311755,-0.008755274,-0.010969488,-0.012541121,0.094442096,-0.149258763,0.024262647,-0.03891676,3.46E-08,0.0651375,0.080249697,0.640274034,0.098223451,0.137140211,0.098223451,0.051432405,0.046791046,0.137140211,3.46E-08,0.539713665,0.0651375,0.107117232,0.474576165
15322019,15902019,2019,TSE,M1500,0,0,1,1,0,0.8736,0.018593867,263.33,0.411357628,3.549757056,0.8556,0.0395928,17.50326918,0.198255439,0.544737415,0.128848511,5.043997809,2.63905733,56.09,0.032322015,0.125985472,0.89008007,1590,88,2019,18190104,39955192,20260061,2726051,2839207,2771444,3012328,5394305,5126110,5148167,15896317,4999997,35044491,15600743,4995234,13717905,0.096953127,0.215181239,-0.041591736,-0.03765347,-0.043961799,0.092312504,-0.108127575,0.0139221,-0.069115457,2.85E-08,0.00843425,0.008298337,0.578123991,0.077788289,0.146903746,0.077788289,0.038424098,0.039364191,0.146903746,2.85E-08,0.453603877,0.00843425,0.053727075,0.445169627
15322020,15902020,2020,TSE,M1500,0,0,1,1,0,0.8556,0.16786284,237.32,0.355749312,6.931793652,0.8717,0.048124579,17.53953949,0.115770005,0.457142277,0.107283967,8.637815987,2.63905733,59.9,0.024972359,0.108257598,0.829381298,1590,89,2020,22491128,41430981,22202832,4844203,2726051,4798914,2771444,8151126,5394305,4444880,19103001,7064425,39955192,15896317,4999997,15600743,0.087321217,0.253573053,0.049601441,0.051023486,0.027421179,0.042645805,-0.107085104,0.010826,0.009994271,0.000000025,0.080257004,0.028588425,0.555693288,0.121240889,0.111246618,0.121240889,0.037820004,0.083420886,0.111246618,0.000000025,0.478110604,0.080257004,0.007397637,0.397853601
15322021,15902021,2021,TSE,M1500,0,0,1,1,1,0.8717,0.247910237,209.33,0.193366189,11.72470009,0.8853,0.053642766,17.67999439,0.182851151,0.262737796,0.132551723,5.468929206,2.63905733,59.45,0.023429703,0.089574228,0.937516758,1590,91,2021,35151671,47678656,24466511,6441397,4844203,6427807,4798914,10303274,8151126,6319888,25399895,7482725,41430981,19103001,7064425,15896317,0.099457915,0.355537128,0.028540131,0.030234407,-0.009390825,0.095311943,-0.134977875,0.016945501,0.002932805,2.41E-08,0.151985153,0.141888844,0.590536608,0.155472954,0.152540149,0.155472954,0.048838419,0.106634535,0.152540149,2.41E-08,0.613065257,0.151985153,0.077398216,0.461080103
15322022,15902022,2022,TSE,M1500,0,0,1,1,0,0.8853,0.025811462,197.18,0.273510584,8.859617991,0.8862,0.054919676,17.81553614,0.192492213,0.286933827,0.095722699,5.195015343,2.63905733,56.78,0.028222128,0.096423624,0.92010899,1590,94,2022,38933090,54599547,28829175,6012658,6441397,5914170,6427807,10131404,10303274,5226416,26072874,9049809,47678656,25399895,7482725,19103001,0.091239988,0.338273902,0.042758413,0.041803226,0.064200431,0.058486835,-0.08807547,0.0115683,0.01649044,0.000000021,0.01411489,-0.018752731,0.604655781,0.126107959,0.109617519,0.126107959,0.061611579,0.06449638,0.109617519,0.000000021,0.546845826,0.01411489,0.132069453,0.532730935
17182017,17222017,2017,TSE,M1721,0,0,0,1,0,0.6811,-0.049912917,89.71,0.029696093,1.982796698,0.6816,0.042820186,18.13508837,1.55331283,0.346800389,0.035460967,0.643785322,4.343805422,61.22,0.007056102,0.023105013,0.614854045,1722,36,2017,49092452,75156891,13744278,1619126,-72797,1549688,261633,2651681,848080,2665136,11658986,1495034,76215213,12240920,1672205,17487077,0.018018542,0.119336857,0.007789745,0.006966298,0.00355238,-0.006614536,-0.002631453,-0.00047043,-0.013724425,1.31E-08,-0.007635405,-0.00531079,0.180335099,0.021244131,0.034968557,0.021244131,0.040334477,-0.019090345,0.034968557,1.31E-08,0.152974525,-0.007635405,-0.068833462,0.16060993
