Code,Key,Equity,Asset,PPE,NI_Ctd,OCF,S,AR,Asset_1,S_1,AR_1,S_2,EXP,PROD
2024,20242022,1189562,2213989,1040192,47219,-252631,1168598,192095,2007149,1526451,236288,1184430,73222,1032615
2025,20252022,1466922,1516431,392032,780657,169210,1231007,0,1953507,2470941,0,803775,34649,1340478
2027,20272022,73897195,146446086,20720236,14398864,4093811,114148570,8105550,109071165,96886248,7271851,59234909,12506616,83110993
2028,20282022,4350702,8317702,3320329,750398,1209525,13123335,1429836,8586451,13571013,856074,8690155,199983,11998884
2029,20292022,9779037,10627728,2304869,495538,1423828,12796257,710192,11762692,14356130,911839,9381644,677803,11588841
2030,20302022,5225355,12224121,4582139,741216,2652888,16247991,1217486,14429160,15238772,1645629,10560947,1024397,14068198
2031,20312022,10075360,24439251,4168757,417568,1337778,17155532,4738184,25921883,14103042,4392006,9852311,424125,15966628
2032,20322022,1704167,1923936,540486,38216,256562,3361067,666406,2237882,3489139,722930,3266944,91065,3252957
2033,20332022,1027908,1311020,473652,-12698,12742,810803,195181,1312377,844784,233645,757773,66637,759243
2034,20342022,10416263,19663782,6043505,518282,1558552,16840315,929547,19078744,17777919,1408090,12717152,1228906,14663502
2035,20352022,5712668,17377300,3333291,-224948,1558958,14021337,7413,20145714,16813060,105573,10828679,292151,14015425
2038,20382022,3947369,9399529,4367792,184099,45670,11044978,1046580,8982319,10225130,1129820,7600525,207819,10735906
2049,20492022,34964667,52139666,27678842,4311735,6077540,29314648,3356979,51031819,27265162,4269707,21266659,5142901,18599298
2059,20592022,15638337,19236213,2955395,4056145,3938303,7798631,1824673,15432868,6341989,1732802,4801405,713304,3332655
2061,20612022,498201,1153098,167648,-72981,-76303,927289,394073,1173569,959217,380361,754410,56791,871155
2062,20622022,7295637,12263278,5990925,737129,2454083,8236787,2109795,14259948,9637943,3743692,7237623,660799,6873711
2063,20632022,971270,1870827,486694,233347,313820,1450487,300704,1972749,1442108,325586,1061740,131377,1051656
2064,20642022,1197045,2734288,1023569,78992,445514,2155633,397696,3375046,2696166,615887,1677738,128052,1974662
2065,20652022,1572407,3015500,685479,370177,516899,2591122,435721,2926232,2859385,485097,2253521,197130,1999382
2066,20662022,1792702,3214691,377060,296152,382799,2851164,418153,2972083,2284775,339370,1990511,551577,1984304
2067,20672022,468457,1984397,993763,-45585,7373,1238171,319428,1836733,985465,245348,720946,216464,1094635
2069,20692022,4134279,8960634,4480831,191610,2138703,14042665,791447,11145755,14260416,1251949,7433603,797604,12871784
2070,20702022,879782,1244292,344883,83017,237749,603571,94298,1468028,596520,130435,468353,207729,331644
2073,20732022,412035,786197,490639,49084,146279,602657,117849,890575,642028,149468,450515,72335,463792
2101,21012022,10311177,37316230,7863473,-1023582,-2961909,7412234,1205736,37323082,8077591,1901891,9695119,1483676,6337724
2102,21022022,3980352,10018290,5267036,-1356210,-63696,1615632,227693,11571629,1561241,352359,5704663,697759,1646698
2103,21032022,20731263,36573533,9986972,2122241,2237174,33841197,3985578,32829763,32533238,4668658,24024443,3110621,28327924
2104,21042022,35558457,58405816,19316463,662982,761455,23368285,5175045,57513321,24616736,4642572,17105502,1533339,20095459
2105,21052022,84386815,145883619,75517186,4992260,14524653,98622877,13048576,149721997,101536961,12017212,96209056,13608989,77639710
2106,21062022,19382396,46600149,16334327,338151,1462156,38617881,3911877,46336074,34896128,3961914,30260185,5439594,32947434
2107,21072022,11862585,13759205,793418,711684,-21411,1937243,155685,13115402,2794884,145049,3282255,254339,1312034
2108,21082022,15318965,17395906,2784917,1376368,313748,11668543,811211,20751570,23517740,1821878,14402725,1599070,8586830
2109,21092022,4779386,8066890,3352587,444345,888266,5414345,746367,8323929,5540899,928510,4882864,504764,4338315
2114,21142022,3002822,3568547,1265940,391971,824232,1845955,159097,3690143,1937193,250455,1596510,245096,1004048
2115,21152022,3037303,4865994,2220150,226861,700501,3040416,686970,5166635,3397556,770180,2602257,330572,2375840
2201,22012022,72511852,360431614,38905387,-1188037,-29978623,77079263,226437181,323862779,78047772,190504558,82597514,17350124,49622977
2204,22042022,36046948,48489639,6209320,-7604445,1764839,29553870,2660434,54735114,31125399,2087658,30874600,2930998,24680105
2206,22062022,20242488,57077274,13800765,3439941,2033829,50850618,2738032,46531218,41617351,2463561,40774917,6301466,41132408
2207,22072022,69572063,406561137,60555510,-15745958,-37193386,243671880,237928633,349612784,245265460,190535009,230381473,16129099,238726492
2208,22082022,9813627,46638124,13049687,-3548488,-7818793,21994050,1331521,43721511,19113429,2047312,25296629,661575,25090814
2211,22112022,24752924,31790545,3389378,3089161,2105361,11439152,1230994,34486987,13608597,1818423,9349649,562879,8486393
2221,22212022,1133422,1773316,432186,286221,182705,1744717,398171,1764457,1692159,371589,1032778,160558,1238141
2227,22272022,19221490,24510866,1231620,2410581,-2038852,23607191,381694,24653475,24668384,311147,29660638,2823873,20666547
2228,22282022,4163786,6112627,1827663,452590,196583,4373785,1124292,5423292,3678578,817733,3423476,685649,3237540
2230,22302022,591126,1004695,163248,107973,63093,504377,135060,1033039,564794,130762,478484,89004,420537
2231,22312022,5167092,9723069,2100958,468130,1155283,3957949,1662964,9566181,4080435,1756557,3340199,1191354,2313881
2233,22332022,3448009,4982881,1525264,613553,784353,3350323,681002,4926826,3232810,568661,2538399,558830,2246687
2235,22352022,1356249,2143708,618671,164712,300211,723010,209925,2134419,704875,252948,707256,88905,536091
2236,22362022,1137208,2031700,236599,71580,-15432,1419910,459061,2156741,1368325,377184,1181611,281178,1025664
2239,22392022,15252945,36348684,11608061,196784,996748,22780433,6249649,32154311,20277213,5437526,21644152,2385432,20379205
2241,22412022,1465385,2984628,1736129,-224841,-12254,731236,322263,2979596,1138098,426531,847271,268289,739889
2243,22432022,490972,3369065,557413,-28642,46216,1698196,568990,4090103,1499918,579456,757591,122090,1561309
2247,22472022,12231170,22568562,5020424,1475028,5251164,44064153,359003,19719168,42122158,418463,39561996,3538105,38717925
2250,22502022,1645422,3524111,806806,118343,201445,3618633,914688,3756541,4276873,942999,3623549,486758,3011565
2301,23012022,81987127,199781737,19078678,14187403,25035963,173456216,38737255,183543419,164827947,41716376,157133623,18189572,140193784
2302,23022022,1849040,2154019,497837,176100,328956,877633,158460,2147840,745850,181951,759358,173109,533784
2303,23032022,335450939,533052092,170982066,88018251,145860529,278705264,36975087,464426771,213011018,35190447,176820914,26811799,152940887
2305,23052022,2230410,2944126,425608,18814,58731,554909,42844,2855213,626223,59521,582434,259823,402426
2308,23082022,225367185,425873806,86266587,36990738,46529108,384443308,87227262,365112310,314670796,70884841,282605493,69333739,273670745
2312,23122022,28211933,125464519,25748605,952492,-3726926,181414449,41359032,108251533,139778507,26989039,128219874,7881988,170704835
2313,23132022,38716888,79822528,35740711,8000977,13674478,76419408,16657923,71992900,63053656,15516691,60516929,5326858,60970511
2314,23142022,2077604,6541050,657372,-486411,-379309,4482301,912423,6552350,3929852,1146638,3949997,1048047,3852993
2316,23162022,8042235,13112946,2621850,510587,840167,5132715,1040381,13805409,5349713,1599107,4784973,428709,4951564
2317,23172022,1650531039,4133974280,362404684,151071549,109708366,6626996750,1098690171,3908878394,5994173882,1161218506,5358023065,226297316,6226911592
2321,23212022,475019,1892946,92095,32592,82101,1010890,194226,2042193,1070339,219206,1075547,239471,750759
2323,23232022,16863675,23364022,4332671,-1082975,-442348,7692376,1381045,24154059,8712988,1685735,9401027,1995106,6227115
2324,23242022,127409843,453484433,28808211,8541527,58638610,1073245915,191220721,537095340,1235682015,290165854,1048929251,31145182,1032881736
2327,23272022,121549317,277185549,59871278,22769875,33010393,121086925,22263118,242902683,122179335,22300327,67672108,17030993,75068171
2328,23282022,14769367,25404503,2686495,1566399,1271228,26257340,7764293,24322424,24226194,6228597,20547713,1458504,22977604
2329,23292022,9750776,16946784,5220775,1448653,2767955,15531669,3022641,17018489,15948138,3351353,13851909,1089678,13008745
2330,23302022,2960488867,4964778878,2693836970,1016900515,1610599188,2263891292,231339845,3725503455,1587415037,198301433,1339254811,226707552,915536486
2331,23312022,11547576,23410398,2238154,873428,5313100,31363909,3798826,24131865,31937860,7879227,25995735,2899961,28128935
2332,23322022,9561456,15421541,978816,260382,193180,17077888,3465035,14503864,15524901,3455815,15179443,3762322,12763058
2337,23372022,52610359,83892707,37982047,8969775,11656115,43487454,4748912,76708148,50572991,6652410,39800947,9868658,24249635
2338,23382022,4434207,17892906,5883661,445632,1412769,7741118,1504719,16154395,6077362,1280623,4666756,850349,5642493
2340,23402022,8509394,10554807,2661914,360464,1510285,4529777,807999,12345359,6143243,1290782,5590046,831308,3315399
2342,23422022,2688615,4183661,461699,554288,542989,2151511,341242,3911574,1951967,344445,1845652,259566,1533642
2344,23442022,102733716,184164993,93806639,14986552,15696152,94529790,9970136,152740284,99569924,12154855,60683171,26516502,51478707
2345,23452022,20428161,46060809,1804418,8165812,9723362,77205223,13139348,35021369,59598681,10316305,54462872,6885654,60686961
2347,23472022,74931034,221496317,9757191,16330326,-15088370,424550420,79169090,201683706,408811612,85461693,334200976,8705683,406707201
2348,23482022,6730822,26734837,46053,899951,-1263938,5092277,1252135,21588284,6356334,1413334,3747452,682014,2811583
2349,23492022,10632579,19670562,8200472,-68147,727640,7739061,1665846,19244734,7477106,1443441,6578209,1594016,6419858
2351,23512022,6986063,12925999,5190999,999649,1996499,11724279,2124712,13044590,11152550,2542619,8450611,909093,9645688
2352,23522022,67937431,193385531,36506711,11079069,-1190960,239837296,40149926,187210595,225961031,33007097,191701702,28708711,205276228
2353,23532022,70434195,189039719,4298887,5603292,5934436,275423744,51363858,214788311,319005456,64040766,277112477,22954863,245679257
2354,23542022,103177476,151104768,4229790,4198165,9069776,90469506,19804200,174397614,104082031,25352723,104789599,4032523,83584939
2355,23552022,15853490,22581694,6721425,496238,2104192,17614328,3876656,23216943,18219280,4234168,15313285,1234450,16107201
2356,23562022,58806254,234215605,31210871,6062009,22118684,541750850,89507203,247615422,519732048,103795621,508294198,19334066,515747708
2357,23572022,226888831,471164714,19495414,16831468,-15721365,537191932,91311372,504152814,535238735,93242572,412780439,61162349,463051081
2358,23582022,2001832,3967432,834143,-3535,-93549,2112854,637172,3999464,2522900,637732,1920858,164272,1910839
2359,23592022,5328557,8450963,436016,475943,1075571,5249928,846147,7885982,3899210,799876,3527149,818986,4166414
2360,23602022,21872681,33828820,7018188,5221558,5296701,22067242,4763236,29546117,17584023,4525739,15532543,6317899,10710148
2362,23622022,41790352,94167059,4028326,824526,3193250,22196860,2572937,91294127,26991842,3426401,20238946,3020427,17257626
2363,23632022,15394584,15504394,742521,463903,-432445,182202,16234,23375023,252153,18235,160171,468480,177562
2364,23642022,325742,1156327,272693,77509,104491,934137,90610,1126899,867893,70952,863359,277511,635281
2365,23652022,2972116,3488211,644673,53796,265201,1020675,61366,3582493,1365913,120332,1653269,277578,731981
2367,23672022,10724363,23394743,12545734,413326,1072106,17423501,4347216,23062089,13501569,4112230,14386972,1875819,15240742
2368,23682022,14324018,30040598,6294437,4567875,4443749,32785064,10736416,24980285,26607474,9123292,23398323,2705292,24056976
2369,23692022,5949233,8755254,4284385,200653,1117798,6006806,974383,9424780,7733302,1749973,5457586,482588,5486038
2371,23712022,64897072,133566389,28659563,7229559,652926,34538960,7512998,111466347,29604806,4126486,31641355,7018088,27247387
2373,23732022,8884013,18263923,2763328,1421627,799664,12576325,1410173,18251094,13577257,1462731,12950974,4352802,7031430
2374,23742022,6593882,8794351,3099452,173175,306268,5285957,792727,8965197,3575369,813800,3442017,1196612,4112724
2375,23752022,8830522,18930732,2472432,613661,1323512,5868312,1852722,18848418,7715536,2454473,6444644,724460,4845194
2376,23762022,35944920,63571849,4946900,6534849,5815129,107263644,14130571,69178190,121905357,10828146,84602841,10770864,90647566
2377,23772022,48398589,86852903,5522073,9962520,15639296,180411242,19006320,101870764,201810152,29683307,146502789,15032194,154683162
2379,23792022,46762950,113700527,7556636,16204144,19058169,111789791,12012685,101231913,105504286,15989005,77759470,38910838,57154955
2380,23802022,1188088,2946576,467785,-36600,-311424,2832440,787649,2585408,2828116,387396,1835372,797496,2093944
2382,23822022,176523457,816133646,63225378,29722669,11415071,1280429312,283991816,717569604,1129453350,265119161,1090858851,39725427,1209514300
2383,23832022,22074564,43382487,14679878,5076240,7498208,38672549,11683135,36565061,38500026,13273676,27200786,3484815,28962487
2385,23852022,42340280,87064489,15723981,9015777,16367729,115748378,25302924,83726387,107474079,29029438,95082227,10157917,95172451
2387,23872022,10122400,21856532,5129386,1563714,4057560,24571786,7711549,21910025,24058229,8050657,21179505,1728341,21232076
2388,23882022,14556708,24382347,1989134,222422,494526,9296632,445645,21900950,7001135,657345,6502715,3312790,5980510
2390,23902022,2668847,3217819,242110,-865683,17343,591125,74204,4327516,591470,87490,531099,165567,467243
2392,23922022,36258087,98298011,20923246,2094699,-265341,94102594,18479553,83126271,86800735,16729661,89552100,8562506,82008395
2393,23932022,18731352,26114178,7073869,1315739,4315424,19888289,4768788,30525437,25022009,7034757,21637035,4131651,14286502
2395,23952022,44284014,66384938,11039395,10742559,9731274,68744701,11108787,57828237,58622050,10291943,51119408,13580926,42631598
2397,23972022,5824790,13144320,2793096,597000,622021,16189529,2884097,12393941,13312180,2786394,8349522,2550682,12907654
2399,23992022,2247427,2809746,132065,12851,-80758,2236385,115030,3295819,2774796,136678,2104572,267088,1967765
2401,24012022,11734928,15020747,1930269,670457,-315730,6705708,887148,16377399,7960831,1285944,6414140,3008673,3404941
2402,24022022,6071407,9849412,2413723,357407,190088,7654149,3231689,9065970,6478555,2383737,5502842,678069,6611844
2404,24042022,10610348,33472547,1405613,4101845,6617478,48200310,8394937,23749502,25606141,2897867,35836642,1288360,41481586
2405,24052022,3711961,4466756,1016289,56029,-283034,1734850,151870,4598597,1842202,204049,1744376,691428,1036258
2406,24062022,10011237,15329270,4917637,-531290,120820,6731111,1518309,14772567,8347818,1540165,9554735,1114385,6060376
2408,24082022,180958050,202235750,84897394,14619031,21081738,56952275,4359244,191420863,85604158,11568536,61005514,10339625,35610181
2409,24092022,191410648,386840674,178833837,-20973180,26970958,246792674,19875751,424811046,370685141,61572968,270955381,25537904,245225166
2412,24122022,393778428,523203488,291527910,38000039,75950848,216739234,24747534,513070360,210477948,23988635,207608998,33289983,136717375
2413,24132022,2036807,5544649,1099984,262060,294310,4834189,864870,4923288,4040354,712934,3801959,581324,3995500
2414,24142022,4156907,10007769,1389585,553065,-515811,25070558,4784914,8388187,23900560,3625661,21557473,1396146,22981781
2415,24152022,2777974,8183482,776420,38606,1841993,2345734,236895,9278792,2447290,301966,1964549,285453,1776225
2417,24172022,4248916,6338839,1667799,197709,605923,3973899,414959,6306290,4714618,500764,7051145,1906332,1994024
2419,24192022,6059877,12238095,2059077,607936,832960,12318229,2525693,10985960,9681546,1797144,10278461,1913970,9607062
2420,24202022,3697015,5586999,1247284,677032,519412,2642175,390375,5695775,2662857,433245,2475359,416727,1527174
2421,24212022,5202477,12191969,2273414,1089095,2158129,14063308,3414152,11517320,13561804,3459295,12781281,2049074,10892350
2423,24232022,2633811,3990463,904415,403724,158896,2885585,813268,3493572,2609162,706879,2306140,996629,1440023
2424,24242022,294379,552544,211315,-170922,-89075,79428,17189,464316,13108,1723,17978,90956,153966
2425,24252022,2307051,3206322,20490,363465,585909,6198674,992840,3401340,6518064,1382341,4672310,308774,5575814
2426,24262022,3995581,5430018,1838843,-184423,630112,2419509,679853,6314687,3163375,1104493,2428616,349598,2032905
2427,24272022,2436088,5589055,1156623,192008,-152361,3788642,499531,4580622,3490591,359203,3021959,1005139,2541174
2428,24282022,8943447,13757816,3219260,1389978,1868099,7463135,2247891,12669885,7500455,2211805,5920258,1233199,4829759
2429,24292022,293952,766959,369964,-52931,-6162,520739,57741,828007,976588,100599,900394,98767,462928
2430,24302022,4727655,14966387,3266036,593134,1990070,22291231,137455,15851167,22710150,124282,19542720,2712297,18845482
2431,24312022,1446558,1881895,102985,10417,26146,1000634,176431,2071282,1566696,296542,2298426,154201,946175
2433,24332022,4641305,7765879,2532608,583796,1501679,3193629,369630,7984920,3883788,361926,4050378,557918,2162017
