Code,Key,Industry,YICounts,Year,Equity,Asset,PPE,NI_Ctd,OCF,S,AR,Asset_1,S_1,AR_1,S_2,EXP,PROD,BM
6202,62022019,M2324,150,2019,4079423,5373668,358515,922313,899149,4584105,790061,5555500,4862807,847393,4614917,1266731,2348390,0.350507892
6203,62032019,M2328,196,2019,1730710,2615588,195663,295505,600604,2241902,392993,2292935,2265865,351217,1734896,327276,1532809,0.458808656
6204,62042019,M2328,196,2019,764794,951993,177401,32179,66311,509026,69088,1095868,602553,84374,617574,97341,381143,1.885256214
6205,62052019,M2328,196,2019,1763159,2257313,367718,112323,107519,1176905,351274,2229503,1508724,375772,1755808,258916,831026,0.832537339
6206,62062019,M2325,105,2019,4698363,5749792,1141842,722285,844653,5330472,858194,5806721,6569769,811631,6565317,959279,3461216,0.592912915
6207,62072019,M2328,196,2019,1575259,3646852,721704,114914,413062,1078330,391632,3694922,2211070,825591,2287415,238864,795228,0.940508021
6208,62082019,M2328,196,2019,2054685,3113639,1042818,262690,563382,2371982,381377,2960272,2238188,471562,1690999,477667,1608228,0.780874788
6209,62092019,M2326,109,2019,3218586,4383284,1634565,-110169,169274,3391609,708026,4717262,3518289,682739,3655354,404756,3194166,0.66562423
6210,62102019,M2328,196,2019,864764,1169506,337431,152503,168688,878067,263290,1010294,735675,171625,846107,134356,546217,0.708403808
6212,62122019,M2500,82,2019,2137815,6554468,0,20677,-2602708,688559,230,3188608,3785785,16530,1611904,71707,557140,0.464516192
6213,62132019,M2328,196,2019,8925531,23480348,3622555,2463300,2020610,23791315,10599239,18695304,22401722,8806881,21214333,1676043,19011743,0.242800223
6214,62142019,M2330,35,2019,13482133,21586554,1929649,1811303,1395034,22051023,3774194,19979463,19515989,3703444,16874279,4942275,16501731,0.773513717
6215,62152019,M2331,77,2019,1189067,2139052,263699,48494,193443,1542260,434115,2082895,1486906,523454,1616022,329739,1160313,1.16013305
6216,62162019,M2327,85,2019,1519837,1708363,220390,151577,170614,921333,142700,1694571,986143,154908,981496,275739,464279,0.812396911
6217,62172019,M2328,196,2019,1531102,2525177,384694,76367,56723,2320412,860439,2090295,1773756,617699,1892314,633180,1581184,0.910979845
6218,62182019,M2327,85,2019,1064199,1513118,294719,94103,86416,1259724,153259,1867849,1270669,233707,1267907,366089,790294,0.962809046
6219,62192019,M2500,82,2019,1857916,7818397,22280,200479,810380,1622810,36655,8281667,2380741,476500,1718835,294278,1206543,0.616409622
6220,62202019,M2328,196,2019,2385038,8650620,1284443,173772,581176,11572582,1994094,8049497,11792427,2275605,11817773,2289299,8934296,1.159117815
6221,62212019,M2330,35,2019,916484,2596136,343323,175401,546913,3379370,463990,2507898,2949547,544419,2210069,512279,2626272,0.759610544
6222,62222019,M2326,109,2019,210909,381023,49580,14764,-15169,571610,127883,398392,402115,149363,48244,52024,499996,0.335134465
6223,62232019,M2324,150,2019,4379845,8178901,2933943,427984,672005,5515200,1330166,8190198,5386356,1046182,4448454,1751653,3286299,0.690136516
6224,62242019,M2328,196,2019,2161992,2971380,776198,368067,501815,1655491,524499,2637576,1668641,402749,1530374,408886,840145,0.463457801
6225,62252019,M2326,109,2019,8248,17267,849,-8722,-12947,12330,649,20097,7917,334,2146,15534,10218,0.003519619
6226,62262019,M2326,109,2019,1347672,2178162,468452,144794,-124608,1023540,287025,2449020,1440373,299561,1077537,333177,711448,1.497289957
6227,62272019,M2329,34,2019,1629774,4350042,8840,128099,1233153,8625083,2286463,5215234,8557980,2795406,6234358,462166,7975336,1.186306868
6228,62282019,M2325,105,2019,196395,401512,253233,-30045,-21968,64559,5542,421505,75976,5685,115569,47583,44247,0.505131173
6229,62292019,M2324,150,2019,469120,818731,24764,21178,20749,1560850,145633,852634,1596433,146827,1741784,230083,1311613,1.094220114
6230,62302019,M2325,105,2019,4059058,7266975,1498159,701534,1049997,8586172,2831554,6899486,7662175,2496708,7067221,884899,6727977,0.185271743
6231,62312019,M2330,35,2019,694739,1094619,18628,88336,209279,959482,73903,939062,849218,90809,786648,697106,148539,0.231809348
6233,62332019,M2324,150,2019,913226,1036244,100251,3330,6832,365148,59490,941277,356122,58260,421810,189487,187327,0.884837262
6234,62342019,M2326,109,2019,2449360,3516939,808696,185546,214365,1550893,327343,3284125,915683,285456,818575,66724,1274326,1.14627446
6235,62352019,M2325,105,2019,1727329,3871137,1439244,-504037,-124895,2187850,662779,4667844,3816875,1410007,3107680,594695,2031771,0.865652454
6236,62362019,M9900,88,2019,83399,95900,1089,-19488,-10652,94243,6383,184366,97361,3166,171193,118288,21176,0.349894623
6237,62372019,M2324,150,2019,1468323,1596007,260099,-47936,-28925,402544,50188,1675348,482529,73539,367776,322608,187621,0.673220046
6239,62392019,M2324,150,2019,54897963,107145981,58779789,6879292,17955080,66525144,13771460,103595501,68039379,11846133,59632083,3964655,53848249,0.830885108
6240,62402019,M9900,88,2019,330659,1066181,2378,-49124,-4720,28784,17032,902807,38678,15720,177627,35754,22797,0.987274611
6241,62412019,M2327,85,2019,156040,233963,5716,446,13000,210412,10711,205938,136509,11793,126254,51108,158099,0.50609592
6242,62422019,M1722,113,2019,483435,626438,384132,72016,92558,483297,4904,609850,495567,4664,495942,244742,150249,0.835623613
6243,62432019,M2324,150,2019,501590,866708,8854,-65253,-252533,559933,180725,953924,516391,170876,496929,182987,438581,0.382062721
6244,62442019,M2326,109,2019,3106797,9609347,2858925,-1346955,-701425,5297076,1031140,15751587,14187115,2743654,23188614,909736,5430997,0.537226599
6245,62452019,M2327,85,2019,3473240,6088366,1311084,560917,650326,7724798,1234609,6001160,7460780,1413950,6434499,1544614,5508718,0.61100772
6246,62462019,M2326,109,2019,306839,816527,115039,-65091,59300,825486,336992,893661,1045602,411109,1028630,129730,742278,1.175056897
6248,62482019,M2000,45,2019,416631,1235463,32459,88641,-122339,3012489,670806,973869,2432772,548462,1660395,98102,2818301,0.687353375
6257,62572019,M2324,150,2019,13523182,24743361,10643730,1563561,3515090,10046619,3074729,19470749,9541489,2414903,6831740,967458,7007157,1.021383212
6259,62592019,M2328,196,2019,206978,266347,4826,72759,39188,195657,79788,216104,245875,76427,286954,91988,152742,0.137401279
6261,62612019,M2324,150,2019,5962449,7181903,1860944,422254,1289489,3232841,978459,7659910,3490642,1156226,3670383,541253,2404836,0.91071842
6263,62632019,M2327,85,2019,1345074,1651876,7562,312852,350766,1348032,79493,1587799,1367538,99955,1361090,185250,797942,0.412751048
6264,62642019,M2500,82,2019,961665,2362138,981721,-66554,151835,187399,20107,2487405,340646,158070,427606,73739,145809,1.429917302
6265,62652019,M2329,34,2019,1324724,1437899,102591,30695,353027,874215,253255,1501564,1863886,446834,4235768,14608,827512,1.862148568
6266,62662019,M2328,196,2019,1572056,2387849,533580,173799,275555,3061456,336964,2602543,3163915,412917,2361881,183050,2644303,1.174280837
6269,62692019,M2328,196,2019,21927802,34453687,7323353,3153203,-142164,26033230,7067598,27624702,26770491,6818722,25846403,2147892,20088225,0.648026406
6270,62702019,M2329,34,2019,1350401,1816191,77429,69807,-40072,3149776,670315,1614024,3075781,472571,2703463,230678,2854202,1.33601815
6271,62712019,M2324,150,2019,10176726,12422791,5584092,741956,1881504,7430654,1337301,12463341,7413512,1267822,7745602,687867,5830910,0.453560294
6274,62742019,M2328,196,2019,10099800,18014157,3084342,1752442,2022257,17527071,6389311,15613891,17787226,6120545,16103211,1980808,13389446,0.3139583
6275,62752019,M2328,196,2019,944129,2444577,640924,50466,229298,2986079,717173,2314730,2569289,678072,2419842,463344,2451926,0.938842687
6276,62762019,M2325,105,2019,326194,657320,19461,26568,71311,1283763,191416,583211,1055144,158936,764517,229716,1018142,0.382003755
6277,62772019,M2325,105,2019,4330145,6655965,2000424,726620,710423,5032719,628419,7045064,5173010,729042,4947321,2262127,1994258,0.543148789
6278,62782019,M2326,109,2019,12742412,33166414,6881715,2029578,4858299,37906373,12506026,29687036,30634088,12256965,26330034,2138804,33176648,0.409538563
6279,62792019,M2328,196,2019,4314055,6818110,3021828,463873,989798,3791279,1640112,6779390,4079781,1600201,4076623,638989,2560780,0.636253596
6281,62812019,M2329,34,2019,2445084,7626920,377226,440581,1637254,17525668,136386,4509123,16343295,160201,16372659,2716685,14248983,0.433375543
6282,62822019,M2328,196,2019,9872543,22398175,4216009,1643040,957196,20583559,5014147,19472929,18732663,5437890,17801690,2878432,17617915,1.114276199
6283,62832019,M2331,77,2019,2142318,2535634,376520,26668,58138,1228691,343118,2382136,1100299,273051,691300,219145,982362,0.527045507
6284,62842019,M2328,196,2019,4714500,6488226,1757768,195102,577745,4230464,1502169,6844948,3998276,1502177,3757860,744799,3248276,1.197285837
6285,62852019,M2327,85,2019,16165398,34436727,7050586,1461173,4602222,62239582,12698316,33164152,56049676,12830323,56889794,5494632,55149651,0.757541638
6287,62872019,M2324,150,2019,230959,1398450,366865,-306411,-85319,1070416,310872,1564890,1468291,418418,1294123,80025,1255440,0.03957417
6288,62882019,M2200,30,2019,2333641,4915293,1221857,206267,588715,4301775,811210,4249647,3387837,673308,2635786,585797,3460591,0.645988428
6290,62902019,M2328,196,2019,4384952,6735570,739913,902532,1275328,7021303,2066108,6155264,7259167,2220893,6307551,656684,5478512,0.641109084
6291,62912019,M2324,150,2019,117421,155577,1129,-36782,-10475,153021,20007,146532,143940,20777,193678,66855,122496,0.162881121
6292,62922019,M2328,196,2019,982884,1646069,143947,200562,213890,1009425,184487,1578578,1328676,248740,1402644,255208,654451,0.797434098
6294,62942019,M3200,24,2019,573033,1349024,29288,208383,311897,864104,10277,1140101,815435,12431,783112,157820,447225,0.294898839
6404,64042019,M2330,35,2019,96629,188941,951,-150264,-130971,186006,40809,319003,210214,19996,310336,153969,172692,0.269362043
6405,64052019,M2326,109,2019,1841785,2513086,885702,403,95756,597237,209244,2675133,779945,237211,859694,115061,484961,2.174875951
6409,64092019,M2331,77,2019,4879915,10340272,2167695,2131032,2997450,12936382,2278336,8285771,11407894,2198286,9862230,1227899,9151380,0.078727217
6411,64112019,M2324,150,2019,2645261,3504928,502479,480283,709963,2761782,677583,3198751,2905379,601562,2736655,579704,1594131,0.470232368
6412,64122019,M2328,196,2019,8317412,21773024,3129044,1717890,3582738,34415370,8516576,21875718,31292361,7990518,27874928,3434219,28780982,0.385307413
6414,64142019,M2325,105,2019,27890268,88982411,4848647,3007733,5223524,81506216,17277982,75030577,68962459,16596327,34904064,15375298,62753571,1.481814459
6415,64152019,M2324,150,2019,15204785,16671808,1122619,2325882,2803216,10777781,940390,13877445,9414159,581860,8599237,2799118,5662486,0.353665936
6416,64162019,M2327,85,2019,2749393,4170288,84960,327400,220731,4431795,1068529,3813251,4247762,1113627,4036345,486218,3517394,0.297488634
6417,64172019,M2327,85,2019,779708,1264817,464435,78037,136553,1011245,155897,1185532,872627,132668,889974,171472,745572,0.450572142
6418,64182019,M2328,196,2019,492106,739257,89548,6276,76993,907231,198304,681702,869599,238466,976266,138208,761478,1.063001639
6419,64192019,M2326,109,2019,265114,403638,43168,-51619,9805,212656,13886,387415,225139,13971,263077,194580,83968,0.742582549
6425,64252019,M1500,88,2019,1059189,2012485,477082,-140018,-93796,1434701,525259,2437688,1953244,755081,1763597,460117,1120058,1.146427998
6426,64262019,M2327,85,2019,1318808,1613102,339247,93678,170708,617017,157225,956877,459909,117412,551889,198068,293890,0.267364724
6431,64312019,M1722,113,2019,351914,555404,10363,-27547,-91645,425251,265410,446662,100091,49065,106562,55558,413289,0.310017762
6432,64322019,M2328,196,2019,523688,998031,113583,52111,143855,919638,318443,909099,940921,307293,846125,213334,648507,0.970329508
6435,64352019,M2324,150,2019,878611,1455386,54394,202297,104,2152380,426351,1429547,2512849,519768,1918748,195924,1756964,0.384070586
6438,64382019,M2331,77,2019,1660835,3588995,720995,67813,499856,2967728,1176233,3836559,3753387,1630784,3281439,698926,2211761,0.569420488
6441,64412019,M2325,105,2019,669727,1398118,617852,2514,-24214,634671,165537,883555,1071150,176224,1409023,138000,496958,0.297583977
6442,64422019,M2327,85,2019,1954925,2989082,637785,-19278,189221,2424158,467741,3243282,2805106,649552,2899950,367130,2076513,0.885145778
6443,64432019,M2326,109,2019,3229696,7851182,6009318,-200415,426607,4440874,172119,8300215,3830638,321239,6635957,315661,4221641,1.245795776
6446,64462019,M1722,113,2019,2255076,2959410,399836,-842994,-945021,305692,199362,2805043,26236,23372,4035,1093212,61703,0.088780462
6449,64492019,M2328,196,2019,1964987,3654113,1176196,139071,393299,2002841,890955,3740649,2042820,577122,1941720,254072,1540718,0.903068304
6451,64512019,M2324,150,2019,5667780,11448836,2255451,629285,1932816,5744804,1102816,10736027,4465710,1313694,3148644,763201,4358305,0.539560915
6456,64562019,M2326,109,2019,25743284,75695604,18082677,3385400,9991138,119723967,27895250,91486359,128443831,44667136,130816160,7903952,109112920,0.802374681
6457,64572019,M2324,150,2019,497836,618238,35897,55169,123591,662749,121250,595240,594893,127763,613901,197699,396934,0.336226895
6461,64612019,M1722,113,2019,1569034,2605657,2203565,-311424,-189094,16684,3590,2512406,17234,4008,16608,153683,162708,0.715218082
6462,64622019,M2324,150,2019,2811676,5528067,62589,852703,1473527,7358441,343355,4308536,5909333,614327,4731908,2034655,4221134,0.274083752
6464,64642019,M9900,88,2019,6553831,19904817,2081682,697294,968434,3086340,306889,8910408,2931656,179758,2943179,570827,1687610,0.540425256
6465,64652019,M2327,85,2019,340239,661493,216296,1213,-11432,262633,8984,702938,197836,5263,244646,127511,157498,0.209638407
6469,64692019,M1722,113,2019,1222477,4678080,569754,133995,224888,6601612,344232,2305788,4900729,349966,3623734,1453249,5005992,0.774805574
6470,64702019,M2327,85,2019,664868,1482291,55260,110484,263053,2066399,706058,1212551,1693266,641853,1594120,250506,1660500,0.583029992
6472,64722019,M1722,113,2019,1653751,3382624,1738321,305031,231770,1529216,338330,2231986,1372428,220037,357823,298188,886182,0.572232358
6477,64772019,M2326,109,2019,1885298,4472709,259748,208704,83819,1565568,395062,4082415,1795198,430427,1272930,90784,1203556,0.94103373
6482,64822019,M3200,24,2019,286991,373184,68144,-19439,11349,149600,30354,398800,227067,60577,343956,151117,13064,0.570225582
6485,64852019,M2324,150,2019,962327,1352086,88138,55925,143367,1073764,255123,1326209,1127799,284754,715375,450021,533580,1.055484483
6486,64862019,M2327,85,2019,1088875,2696651,250712,240544,480609,1960244,407566,2263045,1727270,571849,1795556,527871,1153798,0.513926118
6488,64882019,M2324,150,2019,45073250,96585753,34697367,13635656,17388898,58094331,8139967,89822121,59063510,9226323,46212601,4949500,35247610,0.295385054
6491,64912019,M1722,113,2019,4053705,5309705,3029925,475492,772247,3355133,253311,4147404,3132671,192424,2182174,900916,1862103,0.355865983
6492,64922019,M1722,113,2019,828613,859747,1511,-391426,-384827,300,33,1245887,733,145,0,393838,262,0.081855103
6494,64942019,M2324,150,2019,656687,852760,60715,82663,220187,1044641,108092,836796,970184,140084,1007710,287912,657551,0.810579387
6496,64962019,M1722,113,2019,1254816,1498877,137113,71012,-169737,1540064,421408,1644124,1689124,327552,1715539,266806,1186479,0.905039456
6499,64992019,M1722,113,2019,2248726,2516902,202716,-282720,-241989,453763,72408,1947373,673529,46295,164767,443538,267519,0.805189792
6504,65042019,M9900,88,2019,3105565,9537085,4366569,526005,965933,6546829,1342759,8119490,6786338,1438325,6433820,516814,5309526,0.186625267
6505,65052019,M9700,12,2019,334002005,398031793,102230648,36748173,43892046,646022809,47548209,405769455,767550218,54091220,624107892,10933355,598303798,0.420461608
6506,65062019,M1400,49,2019,1282966,2474671,977213,111277,192205,2072967,407269,1991610,2177211,439634,2151773,210099,1734396,1.137863295
6508,65082019,M3300,4,2019,2221208,3028011,727329,226314,457486,2077267,368045,2937889,2168932,565525,2072751,284964,1498615,1.031052801
6509,65092019,M1721,38,2019,2757276,5791290,2522049,214001,472409,3747684,1091553,5215728,3459556,838270,3185747,627470,2830841,0.820467038
6510,65102019,M2324,150,2019,6443911,7753511,3893005,625164,507144,3386538,908155,7195930,3279030,538865,3109675,928528,1587361,0.264035105
6512,65122019,M2331,77,2019,450626,509953,90286,-6395,-4872,286477,61347,559876,388175,67507,421764,75544,226918,1.342147431
6514,65142019,M2327,85,2019,679931,951144,281947,146416,94581,721533,179555,747624,532752,146630,449999,101451,533529,0.433136523
6516,65162019,M2330,35,2019,985835,1081521,38652,2692,27807,255075,87071,492153,331954,64786,290519,134557,126953,0.40316009
6523,65232019,M1722,113,2019,1883765,2052534,16335,191797,223552,1014212,182484,1912163,962998,169055,936922,468463,310332,0.840370575
6525,65252019,M2324,150,2019,3612458,4709771,1353778,664986,1036258,3463053,633594,4654590,3412024,714240,3094368,289549,2378558,0.546424971
6527,65272019,M1722,113,2019,701524,900478,26042,91076,97629,661107,79564,631486,606308,48971,493764,127056,419977,0.666924567
