代號,名稱,年/月,Year,Key,Equity,TA,NI,BVE,NB,LNAT,NIS,Industry,Price3m,RPA,LN_RPA_Count,RPA_Count,Finance,KY,Price
4991,環宇-KY,19-Dec,2019,49912019,3527108,3902999,263582,38.83,0.074730346,15,2.9,M2324,44.22,0,0,0,0,1,52.53
4991,環宇-KY,18-Dec,2018,49912018,3012785,3402284,315267,36.67,0.104643046,15,3.84,M2324,60.2,0,0,0,0,1,53.88
4991,環宇-KY,17-Dec,2017,49912017,2537569,2981355,336300,31.55,0.132528416,15,4.18,M2324,76.25,0,0,0,0,1,66.97
4994,傳奇,22-Dec,2022,49942022,1512744,2212630,52821,13.67,0.034917342,15,0.48,M2330,70.57,0,0,0,0,0,73.91
4994,傳奇,21-Dec,2021,49942021,1625484,2268776,167425,14.69,0.103000091,15,1.51,M2330,64.61,0,0,0,0,0,62.82
4994,傳奇,20-Dec,2020,49942020,1785162,2574757,446618,16.14,0.250183457,15,4.04,M2330,110.24,0,0,0,0,0,87.54
4994,傳奇,19-Dec,2019,49942019,1452292,2195245,495834,13.13,0.341414812,15,4.48,M2330,62.76,0,0,0,0,0,96.69
4994,傳奇,18-Dec,2018,49942018,1002780,1417919,-287393,9.04,-0.286596262,14,-2.59,M2330,87.17,0,0,0,0,0,108.89
4994,傳奇,17-Dec,2017,49942017,1281203,1526957,-283150,11.58,-0.221003229,14,-2.56,M2330,68.26,0,0,0,0,0,63.37
4995,晶達,22-Dec,2022,49952022,959940,1737827,187542,22.91,0.195368461,14,4.48,M2326,49.11,0,0,0,0,0,45.35
4995,晶達,21-Dec,2021,49952021,849091,1852864,108259,20.29,0.127499879,14,2.59,M2326,34.17,0,0,0,0,0,31.82
4995,晶達,20-Dec,2020,49952020,810185,1220958,68962,19.37,0.085118831,14,1.65,M2326,30.04,0,0,0,0,0,29.38
4995,晶達,19-Dec,2019,49952019,890969,1377060,171845,21.38,0.192874275,14,4.12,M2326,30.66,0,0,0,0,0,35.5
4995,晶達,18-Dec,2018,49952018,801987,1325322,100562,19.36,0.12539106,14,2.43,M2326,28.8,0,0,0,0,0,31.53
4995,晶達,17-Dec,2017,49952017,556526,1247295,85281,16.1,0.153238124,14,2.47,M2326,30.7,0,0,0,0,0,23.56
4999,鑫禾,22-Dec,2022,49992022,3532692,4203104,205462,47.47,0.058160179,15,2.76,M2328,36.11,0,0,0,0,0,35.54
4999,鑫禾,21-Dec,2021,49992021,3491151,4298255,181942,46.91,0.052115191,15,2.44,M2328,35.32,0,0,0,0,0,32.59
4999,鑫禾,20-Dec,2020,49992020,3539342,4417896,420879,47.56,0.118914476,15,5.66,M2328,50.25,0,0,0,0,0,42.73
4999,鑫禾,19-Dec,2019,49992019,3296302,3852289,207093,44.3,0.062825858,15,2.78,M2328,24.94,0,0,0,0,0,33.96
4999,鑫禾,18-Dec,2018,49992018,3396647,4198758,470172,45.64,0.138422391,15,6.32,M2328,39.02,0,0,0,0,0,33.73
4999,鑫禾,17-Dec,2017,49992017,3069133,3996759,384032,41.24,0.125127194,15,5.16,M2328,35.88,0,0,0,0,0,34.77
5007,三星,22-Dec,2022,50072022,7100598,8575740,1166839,24.07,0.16432968,16,3.96,M2000,51.7,0,0,0,0,0,58
5007,三星,21-Dec,2021,50072021,6872545,8385910,926455,23.3,0.134805229,16,3.14,M2000,49.16,0,0,0,0,0,49.78
5007,三星,20-Dec,2020,50072020,6477641,7720904,610522,21.96,0.094250669,16,2.07,M2000,53.37,0,0,0,0,0,52.25
5007,三星,19-Dec,2019,50072019,6494973,7848306,814818,22.02,0.125453639,16,2.76,M2000,37.39,0,0,0,0,0,37.22
5007,三星,18-Dec,2018,50072018,6565809,8450330,1150459,22.26,0.175219687,16,3.9,M2000,40.82,0,0,0,0,0,43.99
5007,三星,17-Dec,2017,50072017,6321400,8178900,1137551,21.43,0.179952384,16,3.86,M2000,43.56,0,0,0,0,0,41.42
5009,榮剛,22-Dec,2022,50092022,11132280,25258995,1944411,24.35,0.17466422,17,4.25,M2000,49.3,0,0,0,0,0,57.6
5009,榮剛,21-Dec,2021,50092021,9511094,22138168,878897,20.82,0.092407561,17,1.92,M2000,24.27,0,0,0,0,0,24.08
5009,榮剛,20-Dec,2020,50092020,8771693,20501333,150755,18.79,0.017186534,17,0.32,M2000,15.47,0,0,0,0,0,24.95
5009,榮剛,19-Dec,2019,50092019,8798156,19995122,250292,18.85,0.028448234,17,0.54,M2000,13.08,0,0,0,0,0,14
5009,榮剛,18-Dec,2018,50092018,8753546,20005712,246507,18.75,0.028160816,17,0.53,M2000,17.78,0,0,0,0,0,16.56
5009,榮剛,17-Dec,2017,50092017,9054815,18752649,127132,19.4,0.014040265,17,0.27,M2000,17.09,0,0,0,0,0,15.61
5011,久陽,22-Dec,2022,50112022,2615338,4169843,246988,26.26,0.094438271,15,2.48,M2000,25.49,0,0,0,0,0,24.84
5011,久陽,21-Dec,2021,50112021,2038963,3636019,117549,22.9,0.057651365,15,1.32,M2000,35.15,0,0,0,0,0,24.62
5011,久陽,20-Dec,2020,50112020,659725,2115932,-63832,9.16,-0.096755466,15,-0.89,M2000,27.48,0,0,0,0,0,27.62
5011,久陽,19-Dec,2019,50112019,512610,1603986,-49646,12.46,-0.096849457,14,-1.21,M2000,11.4,0,0,0,0,0,13.38
5011,久陽,18-Dec,2018,50112018,575850,1478464,50714,14,0.088068073,14,1.23,M2000,14.5,0,0,0,0,0,14.54
5011,久陽,17-Dec,2017,50112017,523033,1092031,-42157,12.71,-0.080601033,14,-1.02,M2000,12.67,0,0,0,0,0,13.94
5013,強新,22-Dec,2022,50132022,4686640,8355977,696894,35.13,0.148698001,16,5.22,M2000,34.32,0,0,0,0,0,34.65
5013,強新,21-Dec,2021,50132021,4278477,8652977,766354,32.07,0.179118411,16,5.74,M2000,34.12,0,0,0,0,0,30.34
5013,強新,20-Dec,2020,50132020,3621165,7150389,317022,27.14,0.087546963,16,2.38,M2000,24.18,0,0,0,0,0,33.16
5013,強新,19-Dec,2019,50132019,3363257,7089355,253781,25.21,0.075456916,16,1.9,M2000,19.57,0,0,0,0,0,21.75
5013,強新,18-Dec,2018,50132018,3264456,7230882,373367,24.47,0.114373421,16,2.8,M2000,22.91,0,0,0,0,0,21.67
5013,強新,17-Dec,2017,50132017,3056550,6363861,394893,22.91,0.129195662,16,2.96,M2000,24,0,0,0,0,0,25.71
5014,建錩,22-Dec,2022,50142022,3211104,8748150,367909,17.33,0.114573991,16,1.99,M2000,16.21,0,0,0,0,0,14.6
5014,建錩,21-Dec,2021,50142021,2570701,7391548,513186,13.87,0.199628817,16,2.77,M2000,18.39,0,0,0,0,0,14.85
5014,建錩,20-Dec,2020,50142020,2050397,6330218,-4556,12.4,-0.002222009,16,-0.03,M2000,15,0,0,0,0,0,22.34
5014,建錩,19-Dec,2019,50142019,1836067,6640819,92105,11.11,0.050164291,16,0.56,M2000,6.18,0,0,0,0,0,7.29
5014,建錩,18-Dec,2018,50142018,1947070,6462291,-32602,11.78,-0.016744133,16,-0.2,M2000,7.61,0,0,0,0,0,6.56
5014,建錩,17-Dec,2017,50142017,2152425,8039371,229835,13.02,0.106779563,16,1.39,M2000,11.87,0,0,0,0,0,10.61
5015,華祺,22-Dec,2022,50152022,1615165,2493433,573681,26.64,0.355184145,15,9.46,M2000,51.27,0,0,0,0,0,46.35
5015,華祺,21-Dec,2021,50152021,1227790,2343490,248126,20.25,0.202091563,15,4.09,M2000,36.73,0,0,0,0,0,34.68
5015,華祺,20-Dec,2020,50152020,1131756,1923772,118649,18.66,0.104836201,14,1.96,M2000,26.08,0,0,0,0,0,28.36
5015,華祺,19-Dec,2019,50152019,1177243,2057224,143768,19.41,0.12212262,15,2.37,M2000,22.17,0,0,0,0,0,25.6
5015,華祺,18-Dec,2018,50152018,1272707,2100496,304279,20.99,0.239080165,15,5.02,M2000,30.46,0,0,0,0,0,29.71
5015,華祺,17-Dec,2017,50152017,1150029,1897569,202504,18.97,0.176085994,14,3.34,M2000,23.07,0,0,0,0,0,24.1
5016,松和,22-Dec,2022,50162022,1477038,2814471,100511,29.77,0.068049028,15,2.03,M2000,28.69,0,0,0,0,0,29.2
5016,松和,21-Dec,2021,50162021,1528838,2897023,235833,30.81,0.15425637,15,4.75,M2000,34.63,0,0,0,0,0,30.17
5016,松和,20-Dec,2020,50162020,1391863,2613153,156613,28.05,0.112520413,15,3.16,M2000,27.03,0,0,0,0,0,36.43
5016,松和,19-Dec,2019,50162019,1306272,2804257,90448,26.32,0.069241322,15,1.82,M2000,19.84,0,0,0,0,0,22.83
5016,松和,18-Dec,2018,50162018,1330779,2877174,187434,26.82,0.140845324,15,3.78,M2000,26.01,0,0,0,0,0,25.82
5016,松和,17-Dec,2017,50162017,1289460,2720797,204075,25.99,0.158263924,15,4.11,M2000,25.69,0,0,0,0,0,25.13
5201,凱衛,22-Dec,2022,52012022,362174,455812,10192,11.81,0.02814117,13,0.33,M2330,26.79,0,0,0,0,0,34.1
5201,凱衛,21-Dec,2021,52012021,394194,533075,32028,12.85,0.081249334,13,1.04,M2330,30.23,0,0,0,0,0,27.87
5201,凱衛,20-Dec,2020,52012020,426832,582189,84246,13.91,0.19737508,13,2.75,M2330,32.32,0,0,0,0,0,27.88
5201,凱衛,19-Dec,2019,52012019,340865,479278,11259,11.11,0.033030672,13,0.37,M2330,21.49,0,0,0,0,0,27.58
5201,凱衛,18-Dec,2018,52012018,373587,473101,41272,12.18,0.110474936,13,1.35,M2330,22.19,0,0,0,0,0,24.18
5201,凱衛,17-Dec,2017,52012017,346446,430010,5505,11.29,0.015889922,13,0.18,M2330,30.92,0,0,0,0,0,28.59
5202,力新,18-Dec,2018,52022018,724192,798599,-30566,12.25,-0.042207039,14,-0.52,M2330,16.24,1,1.945910149,6,0,0,15.82
5202,力新,19-Dec,2019,52022019,688411,786359,-43133,11.65,-0.062655884,14,-0.73,M2330,10.1,1,1.609437912,4,0,0,14.82
5202,力新,20-Dec,2020,52022020,688567,802490,-65642,11.65,-0.095331319,14,-1.11,M2330,23.57,1,1.609437912,4,0,0,19.73
5202,力新,21-Dec,2021,52022021,783690,929214,-110130,13.26,-0.140527504,14,-1.86,M2330,19.82,1,1.609437912,4,0,0,18.62
5202,力新,22-Dec,2022,52022022,963795,1038224,-60025,10.82,-0.062279842,14,-0.67,M2330,15.25,1,1.609437912,4,0,0,16.1
5202,力新,17-Dec,2017,52022017,596269,657829,-19159,10.09,-0.032131471,13,-0.32,M2330,21.44,0,0,0,0,0,19.19
5203,訊連,22-Dec,2022,52032022,4649742,5824241,204320,58.9,0.043942223,16,2.59,M2330,101.7,0,0,0,0,0,89.87
5203,訊連,21-Dec,2021,52032021,2706457,3964523,-559111,35.08,-0.206584106,15,-7.25,M2330,86.53,0,0,0,0,0,82.21
5203,訊連,20-Dec,2020,52032020,3816156,5132942,187921,46.16,0.049243532,15,2.27,M2330,93.58,0,0,0,0,0,76.07
5203,訊連,19-Dec,2019,52032019,4180587,5494711,287908,49.38,0.068867841,16,3.4,M2330,91.03,0,0,0,0,0,95.08
5203,訊連,18-Dec,2018,52032018,3840520,5185731,343643,45.22,0.089478248,15,4.05,M2330,61.38,0,0,0,0,0,67.56
5203,訊連,17-Dec,2017,52032017,3841556,5135831,236743,44.09,0.061626851,15,2.72,M2330,52.93,0,0,0,0,0,54.63
5205,中茂,22-Dec,2022,52052022,72566,100330,-15323,7.08,-0.211159496,12,-1.49,M2331,37.1,0,0,0,0,0,37.45
5205,中茂,21-Dec,2021,52052021,8618,39878,-13703,1.05,-1.590044094,11,-1.67,M2331,15,0,0,0,0,0,24
5205,中茂,20-Dec,2020,52052020,2251,30519,-12754,0.12,-5.665926255,10,-0.69,M2331,19,0,0,0,0,0,13.05
5205,中茂,19-Dec,2019,52052019,7832,26610,-16047,0.44,-2.048901941,10,-0.89,M2331,#N/A,0,0,0,0,0,31.51
5205,中茂,18-Dec,2018,52052018,13871,32072,-14416,0.82,-1.039290606,10,-0.85,M2331,26.51,0,0,0,0,0,27.01
5205,中茂,17-Dec,2017,52052017,9640,37086,-19434,0.57,-2.015975104,11,-1.14,M2331,33.26,0,0,0,0,0,36.63
5206,坤悅,22-Dec,2022,52062022,2779562,11727761,-104309,17.83,-0.037527136,16,-0.67,M2500,17.32,0,0,0,0,0,20.34
5206,坤悅,21-Dec,2021,52062021,2958715,9582428,83467,18.98,0.028210558,16,0.54,M2500,14.42,0,0,0,0,0,12.72
5206,坤悅,20-Dec,2020,52062020,3077951,8334716,484987,19.74,0.157568135,16,3.11,M2500,17.36,0,0,0,0,0,15.57
5206,坤悅,19-Dec,2019,52062019,2704339,7200006,375687,18.21,0.138920084,16,2.53,M2500,11.05,0,0,0,0,0,13.61
5206,坤悅,18-Dec,2018,52062018,2432602,5479337,227046,16.38,0.093334627,16,1.53,M2500,12.41,0,0,0,0,0,14.76
5206,坤悅,17-Dec,2017,52062017,2301590,4584030,177265,15.5,0.077018496,15,1.19,M2500,8.47,0,0,0,0,0,8.61
5209,新鼎,22-Dec,2022,52092022,697928,3492654,221560,25.12,0.317453949,15,7.97,M9900,108.69,0,0,0,0,0,188.52
5209,新鼎,21-Dec,2021,52092021,697032,3285083,140298,25.46,0.201279138,15,5.13,M2330,67.52,0,0,0,0,0,61.18
5209,新鼎,20-Dec,2020,52092020,507083,2057503,135862,18.73,0.267928525,15,5.02,M2330,53.99,0,0,0,0,0,54.47
5209,新鼎,19-Dec,2019,52092019,944410,2058553,159416,40.2,0.168799568,15,6.79,M2330,37.27,0,0,0,0,0,47.34
5209,新鼎,18-Dec,2018,52092018,544518,1378472,75743,23.18,0.139101003,14,3.22,M2330,30.36,0,0,0,0,0,30.96
5209,新鼎,17-Dec,2017,52092017,539995,1452304,75633,22.99,0.140062408,14,3.22,M2330,31.28,0,0,0,0,0,31.21
5210,寶碩,22-Dec,2022,52102022,519385,886192,-12572,8.35,-0.024205551,14,-0.2,M2330,17.65,0,0,0,0,0,16.9
5210,寶碩,21-Dec,2021,52102021,522881,797737,-28813,8.41,-0.055104316,14,-0.46,M2330,20.35,0,0,0,0,0,20.15
5210,寶碩,20-Dec,2020,52102020,544729,668927,-75379,8.76,-0.1383789,13,-1.21,M2330,7.97,0,0,0,0,0,9.93
5210,寶碩,19-Dec,2019,52102019,654479,803307,-22392,10.27,-0.034213474,14,-0.35,M2330,5.37,0,0,0,0,0,6.72
5210,寶碩,18-Dec,2018,52102018,682026,872607,-17790,10.71,-0.02608405,14,-0.28,M2330,10.15,0,0,0,0,0,7.16
5210,寶碩,17-Dec,2017,52102017,694946,925835,-38795,10.58,-0.055824481,14,-0.59,M2330,7.44,0,0,0,0,0,7.22
5211,蒙恬,22-Dec,2022,52112022,585322,666516,16703,18.28,0.02853643,13,0.52,M2330,28.79,0,0,0,0,0,25.3
5211,蒙恬,21-Dec,2021,52112021,570323,648175,33766,17.81,0.059205047,13,1.05,M2330,16.89,0,0,0,0,0,16.24
5211,蒙恬,20-Dec,2020,52112020,507602,565229,-17776,15.85,-0.035019563,13,-0.56,M2330,14.38,0,0,0,0,0,15.45
5211,蒙恬,19-Dec,2019,52112019,525846,605376,14942,16.42,0.028415163,13,0.47,M2330,10.36,0,0,0,0,0,14.52
5211,蒙恬,18-Dec,2018,52112018,512191,578807,-3000,15.99,-0.00585719,13,-0.09,M2330,14.56,0,0,0,0,0,12.93
5211,蒙恬,17-Dec,2017,52112017,521291,593112,16679,16.28,0.031995565,13,0.52,M2330,19.76,0,0,0,0,0,17.84
5212,凌網,22-Dec,2022,52122022,514422,872997,100352,14.85,0.195077193,14,2.9,M2330,46.68,0,0,0,0,0,47.5
5212,凌網,21-Dec,2021,52122021,494238,810544,95315,14.27,0.192852431,14,2.75,M2330,43.2,0,0,0,0,0,43.44
5212,凌網,20-Dec,2020,52122020,509194,858742,114622,14.7,0.225104773,14,3.31,M2330,58.72,0,0,0,0,0,49.45
5212,凌網,19-Dec,2019,52122019,474581,845273,91553,13.7,0.192913328,14,2.64,M2330,48.35,0,0,0,0,0,40.35
5212,凌網,18-Dec,2018,52122018,442236,713042,63675,12.77,0.143984208,13,1.84,M2330,24.78,0,0,0,0,0,22.8
5212,凌網,17-Dec,2017,52122017,408463,694131,34513,11.79,0.084494801,13,1,M2330,18.18,0,0,0,0,0,17.88
5213,亞昕,22-Dec,2022,52132022,9867189,50409063,3436,23.18,0.000348225,18,0.01,M2500,24.35,0,0,0,0,0,23.69
5213,亞昕,21-Dec,2021,52132021,8906588,42924591,231825,25.67,0.026028486,18,0.67,M2500,19.55,0,0,0,0,0,18.08
5213,亞昕,20-Dec,2020,52132020,8443992,35161342,619954,24.39,0.073419539,17,1.79,M2500,17.6,0,0,0,0,0,16.33
5213,亞昕,19-Dec,2019,52132019,7874857,26425549,135762,22.75,0.017239932,17,0.39,M2500,9.96,0,0,0,0,0,10.8
5213,亞昕,18-Dec,2018,52132018,8535029,23563938,673280,24.65,0.078884325,17,1.94,M2500,13.08,0,0,0,0,0,12.36
5213,亞昕,17-Dec,2017,52132017,8034952,27744248,673524,23.45,0.083824272,17,1.97,M2500,11.37,0,0,0,0,0,15.31
5215,科嘉-KY,22-Dec,2022,52152022,3425154,4567802,287683,53.24,0.08399126,15,4.47,M2325,46.36,0,0,0,0,1,44.63
5215,科嘉-KY,21-Dec,2021,52152021,3362994,4674210,545785,52.27,0.162291399,15,8.48,M2325,54.52,0,0,0,0,1,42.31
5215,科嘉-KY,20-Dec,2020,52152020,2815116,3909537,743643,47.44,0.264160695,15,12.53,M2325,112,0,0,0,0,1,94.6
5215,科嘉-KY,19-Dec,2019,52152019,1974814,2625438,262813,36.34,0.133082407,15,4.84,M2325,43.3,0,0,0,0,1,97.71
5215,科嘉-KY,18-Dec,2018,52152018,1901387,2483631,178054,34.99,0.093644271,15,3.28,M2325,22.16,0,0,0,0,1,26.7
5215,科嘉-KY,17-Dec,2017,52152017,1818276,2426018,20566,33.46,0.011310714,15,0.38,M2325,16.68,0,0,0,0,1,16.81
5220,萬達光電,22-Dec,2022,52202022,840176,1433489,112610,21.18,0.134031441,14,2.84,M2326,29.23,0,0,0,0,0,28.67
5220,萬達光電,21-Dec,2021,52202021,812931,1489975,135911,20.49,0.167186391,14,3.43,M2326,31.2,0,0,0,0,0,28.58
5220,萬達光電,20-Dec,2020,52202020,796015,1326828,188242,20.07,0.236480468,14,4.75,M2326,37.8,0,0,0,0,0,33.01
5220,萬達光電,19-Dec,2019,52202019,664610,924825,87843,16.75,0.132172251,14,2.21,M2326,18.45,0,0,0,0,0,30.87
5220,萬達光電,18-Dec,2018,52202018,704674,987821,146790,17.76,0.20830909,14,3.7,M2326,26.86,0,0,0,0,0,25.25
5220,萬達光電,17-Dec,2017,52202017,531946,873473,94349,15.2,0.177365748,14,2.7,M2326,#N/A,0,0,0,0,0,21.79
5222,全訊,22-Dec,2022,52222022,2006231,2396979,314757,29.58,0.15688971,15,4.64,M2324,166.81,0,0,0,0,0,165.44
5222,全訊,21-Dec,2021,52222021,1979325,2309949,244257,29.18,0.123404191,15,3.6,M2324,141.78,0,0,0,0,0,116.73
4951,精拓科,19-Dec,2019,49512019,558115,635948,43007,18.54,0.077057596,13,1.43,M2324,#N/A,0,0,0,0,0,#N/A
4951,精拓科,18-Dec,2018,49512018,562170,627021,41819,16.87,0.07438853,13,1.25,M2324,#N/A,0,0,0,0,0,#N/A
4951,精拓科,17-Dec,2017,49512017,556892,610350,15550,16.71,0.027922829,13,0.47,M2324,#N/A,0,0,0,0,0,#N/A
4961,天鈺,17-Dec,2017,49612017,2622417,5517214,146201,18.53,0.055750478,16,1.03,M2324,#N/A,0,0,0,0,0,#N/A
5223,安力-KY,22-Dec,2022,52232022,2053056,3575731,190597,46.08,0.092835753,15,4.28,M2325,38.67,0,0,0,0,1,37.81
5223,安力-KY,21-Dec,2021,52232021,1951696,3762265,236468,43.81,0.121160263,15,5.31,M2325,46.14,0,0,0,0,1,42.94
5223,安力-KY,20-Dec,2020,52232020,1758106,3167951,291063,40.65,0.165554864,15,6.73,M2325,82.55,0,0,0,0,1,51.18
5223,安力-KY,19-Dec,2019,52232019,1503822,2411943,153659,34.77,0.102178981,15,3.55,M2325,21.41,0,0,0,0,1,33.07
5223,安力-KY,18-Dec,2018,52232018,1496375,2373720,184753,34.6,0.123467045,15,4.27,M2325,38.92,0,0,0,0,1,29.62
4967,十銓,17-Dec,2017,49672017,798891,1805170,244665,15.79,0.306255797,14,4.84,M2324,#N/A,0,0,0,0,0,#N/A
5225,東科-KY,22-Dec,2022,52252022,2246841,5738505,392084,35.59,0.17450456,16,6.21,M2331,40.05,0,0,0,0,1,46.35
5225,東科-KY,21-Dec,2021,52252021,1662347,6338677,-212505,27.07,-0.127834321,16,-3.46,M2331,23.13,0,0,0,0,1,19.74
5225,東科-KY,20-Dec,2020,52252020,1181781,6402774,-671394,19.23,-0.568120489,16,-10.93,M2331,20.1,0,0,0,0,1,19.56
5225,東科-KY,19-Dec,2019,52252019,1872415,5305483,344907,30.44,0.184204356,15,5.61,M2331,20.32,0,0,0,0,1,22.18
5225,東科-KY,18-Dec,2018,52252018,1692167,5026967,257580,27.47,0.152219019,15,4.18,M2331,29.92,0,0,0,0,1,29.88
5225,東科-KY,17-Dec,2017,52252017,1532049,4690474,-29693,24.72,-0.019381234,15,-0.48,M2331,22.74,0,0,0,0,1,19.03
5227,立凱-KY,22-Dec,2022,52272022,713989,1300031,-397966,10.2,-0.557383937,14,-5.69,M2328,62.37,0,0,0,0,1,65.72
5227,立凱-KY,21-Dec,2021,52272021,496749,1095078,-556258,8.28,-1.11979692,14,-9.27,M2328,76.85,0,0,0,0,1,66.68
5227,立凱-KY,20-Dec,2020,52272020,1045411,1416066,-656853,6.53,-0.628320345,14,-4.1,M2328,25.21,0,0,0,0,1,25.15
5227,立凱-KY,19-Dec,2019,52272019,1376705,1882804,-289493,5.7,-0.210279617,14,-1.2,M2328,33.24,0,0,0,0,1,38.19
5227,立凱-KY,18-Dec,2018,52272018,1495438,2105011,-653404,7.1,-0.436931521,15,-3.1,M2328,63.56,0,0,0,0,1,75.08
5227,立凱-KY,17-Dec,2017,52272017,3031532,3317500,-222990,14.4,-0.073556868,15,-1.06,M2328,98.73,0,0,0,0,1,83.72
5228,鈺鎧,22-Dec,2022,52282022,680367,1347311,50086,17.88,0.073616151,14,1.32,M2328,22.5,0,0,0,0,0,23
5228,鈺鎧,21-Dec,2021,52282021,547242,1346979,57582,16.3,0.105222187,14,1.71,M2328,#N/A,0,0,0,0,0,21.07
5222,全訊,20-Dec,2020,52222020,890576,1192507,164285,21.58,0.1844705,14,3.98,M2324,#N/A,0,0,0,0,0,#N/A
5222,全訊,19-Dec,2019,52222019,543058,862199,141592,14.38,0.260730898,14,3.75,M2324,#N/A,0,0,0,0,0,#N/A
5222,全訊,18-Dec,2018,52222018,410335,544722,50518,11.79,0.123114041,13,1.45,M2324,#N/A,0,0,0,0,0,#N/A
5222,全訊,17-Dec,2017,52222017,353144,537707,52193,10.26,0.147795234,13,1.52,M2324,#N/A,0,0,0,0,0,#N/A
5230,雷笛克光學,22-Dec,2022,52302022,1155637,2223905,43417,24.61,0.037569756,15,0.92,M2326,22.05,0,0,0,0,0,22.39
5230,雷笛克光學,21-Dec,2021,52302021,1172087,2135808,59095,24.96,0.050418612,15,1.26,M2326,26.83,0,0,0,0,0,21.57
5230,雷笛克光學,20-Dec,2020,52302020,1152760,2085345,-7081,24.55,-0.006142649,15,-0.15,M2326,25.56,0,0,0,0,0,27.43
5230,雷笛克光學,19-Dec,2019,52302019,1202095,2092530,37902,24.06,0.031529954,15,0.76,M2326,18.04,0,0,0,0,0,20.7
5230,雷笛克光學,18-Dec,2018,52302018,1340724,2054793,97480,25.81,0.072706985,15,1.88,M2326,25.36,0,0,0,0,0,21.51
5230,雷笛克光學,17-Dec,2017,52302017,1391604,2120689,141464,26.78,0.101655356,15,2.72,M2326,34.95,0,0,0,0,0,31.26
5234,達興材料,22-Dec,2022,52342022,2948939,4500087,455066,28.71,0.154315162,15,4.43,M2326,81.1,0,0,0,0,0,107.45
5234,達興材料,21-Dec,2021,52342021,3067219,4649558,680031,29.86,0.221709307,15,6.62,M2326,104.25,0,0,0,0,0,76.94
5234,達興材料,20-Dec,2020,52342020,2900408,4349169,624289,28.24,0.215241787,15,6.08,M2326,81.23,0,0,0,0,0,75.29
5234,達興材料,19-Dec,2019,52342019,2782686,4078404,650692,27.09,0.233835941,15,6.33,M2326,56.78,0,0,0,0,0,73.15
5234,達興材料,18-Dec,2018,52342018,2645847,3891149,660881,25.76,0.249780505,15,6.43,M2326,81.16,0,0,0,0,0,68.51
5234,達興材料,17-Dec,2017,52342017,2317127,3476356,472096,24.81,0.203741961,15,5.06,M2326,67.28,0,0,0,0,0,62.24
5236,凌陽創新,22-Dec,2022,52362022,2478175,2920713,370363,42.36,0.149449898,15,6.33,M2324,85.54,0,0,0,0,0,97.7
5236,凌陽創新,21-Dec,2021,52362021,2580075,3288467,634473,44.1,0.245912619,15,10.85,M2324,113.53,0,0,0,0,0,83.67
5223,安力-KY,17-Dec,2017,52232017,1259664,2143144,86044,32.77,0.068307104,15,2.24,M2300,#N/A,0,0,0,0,1,#N/A
5228,鈺鎧,20-Dec,2020,52282020,497057,1205034,29343,14.8,0.059033471,14,0.87,M2328,#N/A,0,0,0,0,0,#N/A
5228,鈺鎧,19-Dec,2019,52282019,467056,1202603,-21728,13.91,-0.046521188,14,-0.65,M2328,#N/A,0,0,0,0,0,#N/A
5228,鈺鎧,18-Dec,2018,52282018,496251,1251371,16568,14.78,0.033386331,14,0.49,M2328,#N/A,0,0,0,0,0,#N/A
5243,乙盛-KY,22-Dec,2022,52432022,6879039,11987175,813223,40.82,0.11821753,16,4.83,M2326,64.18,0,0,0,0,1,76.85
5243,乙盛-KY,21-Dec,2021,52432021,5975705,10126008,464535,35.46,0.077737271,16,2.76,M2326,57.33,0,0,0,0,1,62.01
5243,乙盛-KY,20-Dec,2020,52432020,5929518,9784434,464559,35.18,0.07834684,16,2.76,M2326,71.44,0,0,0,0,1,64.39
5243,乙盛-KY,19-Dec,2019,52432019,5869783,8958450,527533,34.83,0.089872658,16,3.13,M2326,22.92,0,0,0,0,1,28.51
5243,乙盛-KY,18-Dec,2018,52432018,5842680,9974931,364919,33.67,0.062457468,16,2.1,M2326,28.71,0,0,0,0,1,30.57
5243,乙盛-KY,17-Dec,2017,52432017,5949908,9870086,458097,34.29,0.076992283,16,2.64,M2326,29.75,0,0,0,0,1,28.23
5244,弘凱,22-Dec,2022,52442022,1613823,1915106,174485,23.75,0.108119044,14,2.57,M2326,30.51,0,0,0,0,0,30.4
5244,弘凱,21-Dec,2021,52442021,1264837,1713464,303715,20.94,0.24012185,14,5.03,M2326,37.49,0,0,0,0,0,29.85
5228,鈺鎧,17-Dec,2017,52282017,474541,1272190,-33076,14.13,-0.069701037,14,-0.99,M2328,#N/A,0,0,0,0,0,#N/A
5236,凌陽創新,20-Dec,2020,52362020,1309895,1876114,466992,24.97,0.356511018,14,8.9,M2324,#N/A,0,0,0,0,0,#N/A
5236,凌陽創新,19-Dec,2019,52362019,956452,1267625,131998,18.59,0.138007971,14,2.57,M2300,#N/A,0,0,0,0,0,#N/A
5236,凌陽創新,18-Dec,2018,52362018,873322,1149183,52431,16.97,0.060036275,14,1.02,M2300,#N/A,0,0,0,0,0,#N/A
5245,智晶,22-Dec,2022,52452022,1215294,1928899,174548,27.01,0.143626151,14,3.88,M2326,47.88,0,0,0,0,0,44.48
5245,智晶,21-Dec,2021,52452021,1181204,1712835,197831,26.25,0.167482501,14,4.4,M2326,66.7,0,0,0,0,0,54.88
