"","Code","KEY","YEAR","Industry","IndustryY","Cash","CA","PPE","STD","CL","CFO","A","S","NI_Ctd","Cycle","A_1","S_1","CFO_pre","CFO_post","Cash_1","CA_1","CL_1","STD_1","AvgA","deltaWC","deltaS","AQ"
"99",5301,53012015,2015,"M2700","2015M2700",389511,1518660,0.310433616058113,270000,503197,-0.149802385320864,2215352,2348269,59386,260.73,1657083,1891898,-0.0871544648263948,-0.0707012512798795,276993,1077043,300264,50000,1936217.5,0.17878466649537,0.235702342324661,0.0395133727682353
"100",5364,53642015,2015,"M2700","2015M2700",132611,227061,0.609796468064217,49701,287913,0.0716709118799929,763086,363211,16024,17.22,705627,140249,-0.021125979003386,0.0657351027736529,147551,201516,252861,110990,734356.5,-0.0760611501362077,0.303615478313326,-0.0394045460767899
"101",5701,57012015,2015,"M2700","2015M2700",133781,302258,0.709366025180491,418000,1241602,-0.0191760319341314,3940789,1535508,-322210,43.29,4417666,1575486,-0.0128502217215981,-0.0123379260880151,206185,367439,1140029,260000,4179227.5,0.0152300873785885,-0.0095658826900426,-0.0042634566597743
"102",5703,57032015,2015,"M2700","2015M2700",331466,542667,0.553941266553232,70000,340045,0.0729937059493242,1476666,1030736,73287,15.91,1485973,1035435,0.0902161890125662,0.03624673812773,300629,528343,358226,69000,1481319.5,0.0018010969274353,-0.00317217183733826,0.00269444680534369
"103",5704,57042015,2015,"M2700","2015M2700",57051,232157,0.543158478083924,0,78350,0.0978023310184784,570865,330616,40953,14.5,583995,350963,0.161122560310341,0.0486102211523475,62705,231768,84348,0,577430,0.0208527440555565,-0.0352371716052162,0.0176360876408236
"104",5706,57062015,2015,"M2700","2015M2700",341726,1309323,0.171223998113858,0,509606,0.175796282381177,1678131,3018517,200323,23.42,1676866,2941652,0.0646098938389513,0.00709151155723835,288090,1247779,497238,0,1677498.5,-0.00265872070824504,0.0458212034168734,0.0634403033028775
"105",5905,59052015,2015,"M2700","2015M2700",734245,1462892,0.229195107740724,30000,1382895,0.11303007288041,4688021,1557323,115476,231.37,4901250,1673782,0.111274152122721,0.112320947025066,742881,1400133,1423661,5019,4794635.5,0.0286032170745826,-0.0242894376433829,-0.00119753232254986
"106",8077,80772015,2015,"M2700","2015M2700",36850,118901,0.834970306673402,422000,824288,0.00146907003841719,1901298,320063,-11635,34.43,583267,44742,-0.0102593411723984,0.0324740950629185,537100,549194,4439,0,1242282.5,-0.263943185225583,0.221625113450443,-0.259432133954317
"107",8940,89402015,2015,"M2700","2015M2700",167901,348183,0.654423521559212,196909,573538,0.154633167130739,1599983,1652296,-11132,49,1812920,1573905,0.0388894732724604,0.117430234612586,205196,465205,809047,303201,1706451.5,0.0290017032420787,0.0459380181622507,0.107302173871663
"108",9943,99432015,2015,"M2700","2015M2700",868419,1621303,0.177567794565211,100000,624869,0.153134487357672,4481792,3080924,1000285,7.16,4071696,3233820,0.159288000404046,0.137843649280855,718488,1382954,523481,0,4276744,0.0203495930549034,-0.0357505616422213,-0.00123876677706465
"109",1259,12592016,2016,"M2700","2016M2700",1758891,2274184,0.1211368575331,0,1029112,0.157077543615584,2760223,4663585,150810,10,2610793,4424550,0.147082786571479,0.147298760606932,1639470,2114734,922735,0,2685508,-0.0247059401796606,0.0890092302834324,-0.0206010063793823
"110",2701,27012016,2016,"M2700","2016M2700",125275,1217244,0.0465828438866239,0,107341,0.0179955267706394,7901332,377865,360253,0,7730775,397359,0.0188950856081013,0.0193669349883544,96026,1105345,99169,0,7816053.5,0.00952884982171629,-0.00249409756471089,0.0980916380073055
"111",2702,27022016,2016,"M2700","2016M2700",770466,937250,0.778905412169628,979977,1339563,0.0961341582331814,5100277,1386669,61427,11.83,3943730,868056,0.0489453402678702,0.067842273894746,318137,521220,1775391,942977,4522003.5,0.0965344232926843,0.114686554311601,0.0754484889464324
"112",2704,27042016,2016,"M2700","2016M2700",445710,3489569,0.47969256287865,20000,941721,0.0557586031192287,11239821,3610837,409850,25.16,12198858,3635117,0.0609631626423998,0.0533426819830589,407744,3531891,1293176,0,11719339.5,0.0248450008637432,-0.00207178911405374,0.0335611769413978
"113",2705,27052016,2016,"M2700","2016M2700",852150,2143153,0.687153897535884,400000,1853650,-0.032904261501663,10275631,3232698,-357719,119.9,10920043,2932130,0.0480247054186623,0.0164218415512524,1209450,2546834,1940601,470401,10597837,-0.00281481966556006,0.0283612590003036,-0.0262253734897831
"114",2706,27062016,2016,"M2700","2016M2700",772060,2344377,0.0423352110698962,0,89562,0.0172514433958466,9273728,335491,501533,7.2,8906316,362860,0.0206006102075441,0.018698304580561,558751,2214120,91315,0,9090022,-0.00894376273236742,-0.0030108838020414,0.0799050363394986
"115",2707,27072016,2016,"M2700","2016M2700",500403,1775248,0.433952751397067,19600,1759393,0.184073437441501,7521712,6856166,968699,20.5,7596026,6675694,0.221341049831661,0.181615000868516,629710,1674731,3184959,107500,7558869,0.207370970445446,0.0238755295269702,0.133340175230543
"116",2712,27122016,2016,"M2700","2016M2700",29302,81214,0.933953395177931,10000,221161,0.0605801283967534,1531174,516598,62213,13.63,1563141,554990,0.0698642510539489,0.0367570851707082,22082,70596,219904,0,1547157.5,0.0078472941507248,-0.0248145389205689,-0.0324253411599482
"117",2719,27192016,2016,"M2700","2016M2700",489046,708209,0.0244582402615394,0,439935,-0.104559115927617,846585,2502089,-64378,6.25,954444,2996436,0.00450853373266061,-0.0796689003897217,667936,868681,479950,0,900514.5,0.0648884609853589,-0.54896062195556,0.179034364187711
"118",2722,27222016,2016,"M2700","2016M2700",37441,145390,0.309575251354437,0,205158,0.118808106190647,1915252,727967,140150,11.58,1814342,738026,0.130811557504651,0.0810989078167758,117224,211839,209091,0,1864797,0.00925945290559777,-0.00539415282199617,0.0259678418740659
"119",2723,27232016,2016,"M2700","2016M2700",3151391,7015267,0.393187431765827,353785,3935380,0.255420853490507,13436048,22046504,1782555,31.29,12289698,20457364,0.197689583034832,0.270477676332496,3054982,5570571,3505506,31073,12862873,0.0964889414674311,0.123544716643008,-0.00226010286421721
"120",2724,27242016,2016,"M2700","2016M2700",30860,346452,0.526877993842437,440959,704387,-0.0163035955470919,1550134,824999,-601449,21.37,2264362,897754,0.0362055694907007,0.0469016090199072,73765,513944,1234704,801373,1907248,0.0237598885934079,-0.0381465860758538,0.00813595312196482
"121",2726,27262016,2016,"M2700","2016M2700",239599,919103,0.131401943776548,91761,586168,-0.0961394897908499,1364960,1756577,115153,39.14,1352945,1603920,0.118023256883519,0.0851376335817477,492290,840997,354398,104439,1358952.5,0.0635408522372931,0.112334316320843,0.0181825711616533
"122",2727,27272016,2016,"M2700","2016M2700",3940389,6335279,0.243807765644754,0,4307954,0.23996510695436,9297767,16098867,540685,72.82,9238878,16834970,0.20386278099408,0.17968742455822,2771600,5678846,4538619,0,9268322.5,-0.0303928785387,-0.0794213839667318,-0.0510053525072568
"123",2729,27292016,2016,"M2700","2016M2700",508509,863902,0.599774820154461,0,407076,0.21242095141079,2339118,3853477,305261,38.04,2286518,3452609,0.192969788370724,0.21074377663958,895042,1204348,414884,0,2312818,0.0233027415040872,0.173324489864745,-0.0737062204810723
"124",2731,27312016,2016,"M2700","2016M2700",2908021,4744482,0.0818196004447347,0,3274029,0.130972455425511,5512323,21875701,239393,12.24,5054876,21004847,0.143357194276364,0.119449061193983,2811445,4468542,2763914,25000,5283599.5,-0.0673311820852432,0.164822106596081,-0.0457483931310845
"125",2732,27322016,2016,"M2700","2016M2700",529035,882877,0.320762942152662,0,325774,0.178613932507663,1658788,2094466,159759,68.91,1298081,1651321,0.148335959421943,0.21335811630478,513815,826960,406669,0,1478434.5,0.0822437517522758,0.299739352673385,0.0206323176683469
"126",2734,27342016,2016,"M2700","2016M2700",328156,701819,0.179218287473781,10700,460711,-0.142362699371315,960240,1570917,-65274,13.89,1107886,1774153,-0.0337136131937803,-0.0281694635626649,302546,844918,248855,0,1034063,-0.357681301816234,-0.196541216540965,-0.303896834550473
"127",2736,27362016,2016,"M2700","2016M2700",546488,690480,0.655525951694276,0,321162,0.00852510398177406,2167776,699346,43640,9.16,1792293,829289,0.084348025249055,0.0404508103267898,551532,676639,301293,0,1980034.5,-0.000496961037800099,-0.0656266342833925,-0.032076518530734
"128",2739,27392016,2016,"M2700","2016M2700",541260,1576659,0.302099137671199,15000,1443221,0.163493196758425,3613278,4217239,282532,33.11,3071991,4447568,0.149524873269871,0.105209528591894,191944,986340,1478984,23000,3342634.5,0.0804054406786025,-0.0689064269515557,0.0922404432970658
"129",2740,27402016,2016,"M2700","2016M2700",55214,137830,0.583425089386195,0,97746,-0.0297119467596137,401125,736125,-43304,32.29,421709,878239,0.291723482500723,0.0253611299484465,151785,213162,119369,0,411417,0.104181402324163,-0.345425687319678,0.0169802829830262
"130",2743,27432016,2016,"M2700","2016M2700",322559,684290,0.0518944491195818,0,500053,-0.103970528386713,935207,5330615,-74835,15.98,1421230,4857100,0.193158569484353,0.131880461900743,556426,1087816,863629,165000,1178218.5,0.0245429858723149,0.401890651012524,-0.0664104350563783
"131",3252,32522016,2016,"M2700","2016M2700",6943,1197542,0.670991145399312,659153,1299866,0.0517962971322444,4064779,286590,-31289,2209.18,4308947,133893,-0.150908209798123,0.0162589509138465,3611,1452616,1700420,681831,4186863,0.0285344899032999,0.036470503095038,0.0976389510835064
"132",3522,35222016,2016,"M2700","2016M2700",504637,1087267,0.319172838254424,25802,322944,0.0990558711161064,1759940,1191105,-41990,198.47,1948452,1518077,0.104238171153427,0.137261648714591,440223,1472201,683516,375565,1854196,-0.236511674062505,-0.176341659673519,-0.265953606347156
"133",4530,45302016,2016,"M2700","2016M2700",295858,324140,0.00024848689231643,2000,20382,0.264258983415548,347573,30590,165289,238.08,384860,68758,-0.063940319455841,-0.245163721459847,51563,283113,108210,85941,366216.5,-0.544434781065299,-0.104222502263006,-0.127742117385287
"134",4804,48042016,2016,"M2700","2016M2700",228914,455726,0.499914709167238,51245,326044,0.105029824857519,1145662,1243270,160974,10.49,1082010,1040441,0.227537088045278,0.050425735925217,353059,447651,286267,32436,1113836,0.099881849751669,0.182099519139263,0.0836994561098755
"135",5301,53012016,2016,"M2700","2016M2700",125817,1123619,0.311013708529648,330000,445175,-0.0672063083881591,1858462,1487537,-190064,629.27,2215352,2348269,-0.142397271942214,-0.0557801608026287,389511,1518660,503197,270000,2036907,-0.0065417812398897,-0.422568138849736,0.108973936350323
"136",5364,53642016,2016,"M2700","2016M2700",113808,405419,0.560863068359086,56700,375574,0.0587165270000785,881187,467739,44179,11.03,763086,363211,0.0640185662599824,0.0289720745885872,132611,227061,287913,49701,822136.5,0.141702746441741,0.127141904051213,0.159724113096415
"137",5701,57012016,2016,"M2700","2016M2700",171740,468339,0.738346839276849,601000,2118498,-0.0133890085647278,3761499,679006,-203162,80.81,3940789,1535508,-0.0208096607138035,-0.0715660073993598,133781,302258,1241602,418000,3851144,-0.146910632269269,-0.222401966792205,-0.086410427812119
"138",5703,57032016,2016,"M2700","2016M2700",328568,509349,0.551185183117675,75000,340028,0.0370036122852847,1425375,979239,23564,17.96,1476666,1030736,0.0745178996437335,0.0248170167134096,331466,542667,340045,70000,1451020.5,-0.0175069890466744,-0.0354901946595517,-0.00865214782336444
"139",5704,57042016,2016,"M2700","2016M2700",40544,188787,0.591119197085463,0,82670,0.0503372825686379,544372,281010,12616,16.43,570865,330616,0.101277127641927,0.0820740344877367,57051,232157,78350,0,557618.5,-0.05592174578139,-0.088960463112325,-0.0981966648215958
"140",5706,57062016,2016,"M2700","2016M2700",315118,1293326,0.162538697355684,180000,618994,0.00717675133153894,1637018,2840700,170599,18.5,1678131,3018517,0.177909348870895,0.0559142288928793,341726,1309323,509606,0,1657574.5,0.0490011157869526,-0.107275419596525,0.0445118663810802
"141",5905,59052016,2016,"M2700","2016M2700",759403,1608394,0.218560427490188,0,759494,0.117564604395733,4473546,1645156,121710,253.64,4688021,1557323,0.118306835500957,0.123857196045174,734245,1462892,1382895,30000,4580783.5,0.155812864764292,0.0191742307838823,0.155710332668064
"142",8077,80772016,2016,"M2700","2016M2700",87345,185841,0.578512502993685,479250,915679,0.020755532883721,1986051,763708,-106506,28.94,1901298,320063,0.000938943223260891,0.109057355025237,36850,118901,824288,422000,1943674.5,-0.00910440508428752,0.228250666456755,-0.0505665224890052
"143",8940,89402016,2016,"M2700","2016M2700",209802,383481,0.73789665213678,0,333732,0.120017704182044,1739341,1499705,30358,53.5,1599983,1652296,0.15804036984731,0.0877620740006061,167901,348183,573538,196909,1669662,0.0217373336639392,-0.0913903532571263,-0.0318966816541966
"144",9943,99432016,2016,"M2700","2016M2700",1149581,1460254,0.193806563549347,0,602138,0.130496229087487,4553289,2934482,694912,8.11,4481792,3080924,0.14497202626075,0.115203837132174,868419,1621303,624869,100000,4517540.5,-0.114991774838543,-0.0324163114863054,-0.108005198965221
"145",1259,12592017,2017,"M2700","2017M2700",1772857,2388168,0.141643195331097,0,1147051,0.138455620537544,2953839,4919312,148712,10.37,2760223,4663585,0.147647330392985,0.135139240701273,1758891,2274184,1029112,0,2857031,-0.00627259557211665,0.0895079542364084,-0.0497719500465976
"146",2701,27012017,2017,"M2700","2017M2700",137883,1330545,0.0449346127418038,0,116753,0.0188891462935199,8126179,370680,400421,0.02,7901332,377865,0.0175515711703458,0.0190819397971401,125275,1217244,107341,0,8013755.5,0.0113905396789308,-0.000896583380912981,-0.0891486467157198
"147",2702,27022017,2017,"M2700","2017M2700",729863,1831837,0.55743556194809,1059977,1844362,0.0589594049305709,5306307,1365015,-2308,11.18,5100277,1386669,0.083546916067751,0.0102269870689556,770466,937250,1339563,979977,5203292,0.098090016858558,-0.00416159615873951,0.132144755018368
"148",2704,27042017,2017,"M2700","2017M2700",430884,3530327,0.486993104954205,0,859229,0.0555804598641333,11255171,3094234,438695,31.88,11239821,3610837,0.0580977312639187,0.0520806586639373,445710,3489569,941721,20000,11247496,0.0104979810617403,-0.0459304897730126,0.0058092415933111
"149",2705,27052017,2017,"M2700","2017M2700",953681,1696235,0.719872240716169,350000,2728814,0.0177225527824253,9364429,3254653,-1029198,90.98,10275631,3232698,-0.0355104821472032,-0.0200004480638043,852150,2143153,1853650,400000,9820030,-0.150061965187479,0.002235736550703,-0.111828875048936
"150",2706,27062017,2017,"M2700","2017M2700",696747,2489295,0.0404980248445537,0,94489,0.0180435199280162,9566055,329866,555094,6.68,9273728,335491,0.0166473255026345,0.0184319532767442,772060,2344377,89562,0,9419891.5,0.0228563142155087,-0.000597140635855519,-0.0788790002951648
"151",2707,27072017,2017,"M2700","2017M2700",453263,2031604,0.414549409059081,23000,1808266,0.184219192288152,7382316,7004548,1086869,24.77,7521712,6856166,0.186712880571615,0.168375958499273,500403,1775248,1759393,19600,7452014,0.0346245994706934,0.0199116641487791,0.0629904712272864
"152",2712,27122017,2017,"M2700","2017M2700",18179,56747,0.939254623297754,30000,202838,0.0378393969809792,1474635,448215,16433,14.31,1531174,516598,0.0623639093501949,-0.00144786312104329,29302,81214,221161,10000,1502904.5,0.0166204838697336,-0.0455005624109849,0.109767611211917
"153",2719,27192017,2017,"M2700","2017M2700",401183,627669,0.024945959855893,0,420537,-0.0923095728255275,707815,2437341,-119293,6.45,846585,2502089,-0.121148996397324,-0.141702264539372,489046,708209,439935,0,777200,0.0343811116829645,-0.083309315491508,-0.0803226992622219
"154",2722,27222017,2017,"M2700","2017M2700",85361,190172,0.423217157537006,0,227631,0.0752059507150466,2106584,655827,94015,11.85,1915252,727967,0.11017505437815,0.0561161618723389,37441,145390,205158,0,2010918,-0.0127359743162078,-0.0358741629444861,-0.0121485275624619
"155",2723,27232017,2017,"M2700","2017M2700",2794862,8453832,0.382481985151516,784964,5441085,0.2379390388928,15807745,23018413,2154950,33.96,13436048,22046504,0.224693561467899,0.221772257791594,3151391,7015267,3935380,353785,14621896.5,0.0492800643199738,0.0664694213914043,0.0869263220208236
"156",2724,27242017,2017,"M2700","2017M2700",52715,227794,0.570316766184626,375817,616255,0.0665500622700213,1138158,757162,-245593,17.81,1550134,824999,-0.0231336476841057,0.0307942738363243,30860,346452,704387,440959,1344146,-0.08743321038042,-0.0504684758947317,-0.0642378200847602
"157",2726,27262017,2017,"M2700","2017M2700",219585,1164663,0.13471619016612,164979,533365,0.0804878608711622,1509958,1994450,152981,42.92,1364960,1756577,-0.0908888531777254,0.0731436514015356,239599,919103,586168,91761,1437459,0.272421682983654,0.165481589387941,0.194604201280118
"158",2727,27272017,2017,"M2700","2017M2700",4128026,7062339,0.21620050689473,0,4512448,0.175014613879626,9733798,15807137,662952,52.99,9297767,16098867,0.233724761994087,0.110849528139173,3940389,6335279,4307954,0,9515782.5,0.0351972105289292,-0.0306574892816224,0.0551149245969016
"159",2729,27292017,2017,"M2700","2017M2700",483479,930970,0.580168174888398,0,419048,0.205414005021435,2406537,4106715,328189,40.27,2339118,3853477,0.207048763553187,0.269336055823696,508509,863902,407076,0,2372827.5,0.0337681521307385,0.106724150828495,0.0560503997825718
"160",2731,27312017,2017,"M2700","2017M2700",3187253,5768965,0.0691580754589209,0,4070201,0.104650013646664,6549233,26783529,464824,10.54,5512323,21875701,0.11474572600749,-0.00108228158953953,2908021,4744482,3274029,0,6030778,-0.00844352088569667,0.813796826877063,-0.0352516411135308
"161",2732,27322017,2017,"M2700","2017M2700",612029,1141588,0.328503359377544,280000,832259,0.167028193248733,2118251,2497946,185406,68.19,1658788,2094466,0.13982858000672,0.267784897111203,529035,882877,325774,0,1888519.5,-0.0268824335676703,0.213648839739277,-0.0865695473535367
