Code,KEY,YEAR,Industry,IndustryY,Cash,CA,PPE,STD,CL,CFO,A,S,NI_Ctd,Cycle
2405,24052019,2019,M2325,2019M2325,1400334,3202280,447930,252041,898803,10445,4413566,3175090,7896,204.85
2405,24052020,2020,M2325,2020M2325,1731021,2775796,435030,30000,454723,673316,3913584,1744376,62105,311.01
2405,24052021,2021,M2325,2021M2325,1446227,2795685,1006979,50000,733147,78326,4598597,1842202,196094,233.75
2405,24052022,2022,M2325,2022M2325,1351439,2633491,1016289,50000,556718,-283034,4466756,1734850,56029,315.63
2405,24052023,2023,M2325,2023M2325,1295111,2244673,1084278,50000,476248,265269,4486010,1709935,14235,317.94
2406,24062012,2012,M2326,2012M2326,2526818,5160927,4106854,699389,2021333,196568,10511798,6145786,-37458,131.9
2406,24062013,2013,M2326,2013M2326,1806008,5790206,4704401,1445389,3628019,-158263,12082791,8259070,-467693,134.34
2406,24062014,2014,M2326,2014M2326,2027249,9590956,5537138,1628022,4125996,-1674092,16495209,13244156,671280,145.08
2406,24062015,2015,M2326,2015M2326,3717085,13909839,5890911,3103584,7581127,667526,21604904,18789504,1098406,163.11
2406,24062016,2016,M2326,2016M2326,7033410,14766144,7529198,3733402,9162379,2457814,24609073,17461057,749273,177.3
2406,24062017,2017,M2326,2017M2326,5824277,14238952,7887355,6449617,10855169,-895260,24406084,12609313,-2753724,208
2406,24062018,2018,M2326,2018M2326,4560265,11450795,5009545,3221734,8528037,1037824,18708505,9378711,-2162825,238.4
2406,24062019,2019,M2326,2019M2326,2183615,7893615,4175217,2770246,5293338,510333,14348098,8468615,30685,205.18
2406,24062020,2020,M2326,2020M2326,2693564,8532002,4118971,3157068,7634020,1372523,15677315,9554735,-560980,175.38
2406,24062021,2021,M2326,2021M2326,3027142,7209513,4114623,2369937,4476643,688755,14772567,8347818,-273657,167.35
2406,24062022,2022,M2326,2022M2326,3009768,6760373,4917637,860134,3045330,120820,15329270,6731111,-531290,157.06
2406,24062023,2023,M2326,2023M2326,2320944,5480985,5753329,743770,2818858,360320,14908442,3940087,-1234271,227.54
2408,24082012,2012,M2324,2012M2324,11308381,34938180,53604724,60894011,87132222,-17496436,100995829,33882225,-36019569,146.25
2408,24082013,2013,M2324,2013M2324,3995502,22045965,52798680,65479249,77692393,13335308,93326819,45224061,9020501,156.45
2408,24082014,2014,M2324,2014M2324,7267855,21262018,51175927,40015567,49179746,27010903,104552312,49107622,29251497,134.32
2408,24082015,2015,M2324,2015M2324,3103705,17822621,49763526,28833941,35229599,18522241,104006037,43875905,17171400,124.01
2408,24082016,2016,M2324,2016M2324,9101632,25211686,67917337,12742272,33709907,15946009,136977142,41632505,23728585,117.62
2408,24082017,2017,M2324,2017M2324,33768677,62406327,86241880,8416,14703104,22691854,150779302,54918224,40294624,118.26
2408,24082018,2018,M2324,2018M2324,57384006,82386911,95358992,7625,16763342,48244002,182585813,84721804,39360850,130.67
2408,24082019,2019,M2324,2019M2324,44148979,72862627,85530112,3450,12271542,17407007,165100652,51727458,9824599,217.07
2408,24082020,2020,M2324,2020M2324,51725906,76744601,79728620,0,8778672,22612037,165631980,61005514,7686041,175.26
2408,24082021,2021,M2324,2021M2324,80699971,106459698,76206692,0,15691562,44107461,191420863,85604158,22849015,138.18
2408,24082022,2022,M2324,2022M2324,73593262,105512317,84897394,0,16178823,21081738,202235750,56952275,14619031,231.2
2408,24082023,2023,M2324,2023M2324,58812043,96510066,81837618,11181000,20117564,-6095024,192350673,29892306,-7439634,331
2409,24092012,2012,M2326,2012M2326,76655675,174072244,315518217,8620050,192221723,35758092,542416391,378470935,-56038696,87.53
2409,24092013,2013,M2326,2013M2326,76312272,169604057,270269007,3457174,180962424,49642444,492242851,416363005,4253098,76.05
2409,24092014,2014,M2326,2014M2326,81965333,185614534,231814724,381322,172440461,63392732,469859685,408178750,18064709,83.7
2409,24092015,2015,M2326,2015M2326,78880700,161992140,208785609,1593714,141349389,62003388,425554245,360346494,4842882,86.64
2409,24092016,2016,M2326,2016M2326,80191248,163346242,222741832,526723,117266175,36695846,429769251,329089036,6606711,82.9
2409,24092017,2017,M2326,2017M2326,105020616,180175541,224933089,3424376,107236609,84363331,441451284,341028267,30258488,81.78
2409,24092018,2018,M2326,2018M2326,69163296,149067627,221586475,546472,128937971,40200694,409831775,307634389,7959895,85.61
2409,24092019,2019,M2326,2019M2326,80449772,143200211,206734543,1725602,90528089,20730639,397637591,268791694,-21599416,87.82
2409,24092020,2020,M2326,2020M2326,90274687,168317673,185480116,200000,98338179,25746958,407270295,270955381,2907427,90.05
2409,24092021,2021,M2326,2021M2326,79944686,192026398,171222045,45324,123754502,104721236,424811046,370685141,63459098,93.28
2409,24092022,2022,M2326,2022M2326,80613120,140176807,178833837,128487,97168161,26970958,386840674,246792674,-20973180,108.42
2409,24092023,2023,M2326,2023M2326,83969463,144210713,171172804,263000,94574967,9993563,383470737,247964437,-18151154,76.77
2412,24122012,2012,M2327,2012M2327,30938472,99946223,297342349,111473,55907389,65657059,440108523,221419829,41915880,57.58
2412,24122013,2013,M2327,2013M2327,14585105,60513339,302714116,254357,58827258,75288224,441185107,227981307,40839627,56.55
2412,24122014,2014,M2327,2014M2327,23559603,69412240,302650343,564400,58899740,71380399,446704612,226608686,39161371,58.07
2412,24122015,2015,M2327,2015M2327,30271423,76206844,296399146,110000,58526087,76324989,453021092,231795104,43664345,61.51
2412,24122016,2016,M2327,2016M2327,31100342,81620175,291169760,138000,60105595,64951911,447132505,229991428,41229985,66.07
2412,24122017,2017,M2327,2017M2327,28824935,79334002,288707910,70000,59990359,70931864,451123122,227514183,40042601,70.77
2412,24122018,2018,M2327,2018M2327,27644780,91688336,288914228,100000,61387021,66366350,467268704,215483158,36456171,83.93
2412,24122019,2019,M2327,2019M2327,34049643,94072062,283694215,90000,64351545,72426685,477458238,207520061,33763943,93.29
2412,24122020,2020,M2327,2020M2327,30419655,81803059,281415943,67000,71435111,74455956,506377992,207608998,34705543,82.95
2412,24122021,2021,M2327,2021M2327,39778624,91021059,289100461,65000,64292298,74858200,513070360,210477948,37194879,72.67
2412,24122022,2022,M2327,2022M2327,50192604,101901664,291527910,722000,65697925,75950848,523203488,216739234,38000039,71.27
2412,24122023,2023,M2327,2023M2327,33823884,103203567,292337742,585000,65763215,74559793,523939401,223199260,37990536,70.01
2413,24132012,2012,M2328,2012M2328,503518,2343738,1321918,910551,1766839,-174100,4619216,3506448,-292359,176.86
2413,24132013,2013,M2328,2013M2328,516947,2465941,1453509,1065863,1990358,179661,4859872,4188135,-1069,162.77
2413,24132014,2014,M2328,2014M2328,719127,2515468,1359227,702124,1866191,546767,4841260,4324849,52840,162.53
2413,24132015,2015,M2328,2015M2328,725815,2555969,1275131,266355,1525858,367270,4637384,4407956,167407,153.9
2413,24132016,2016,M2328,2016M2328,616784,2365353,1110192,358103,1635533,89203,4213995,4051783,21034,158.22
2413,24132017,2017,M2328,2017M2328,709013,2996088,1032280,579000,2147928,186703,4555905,3593045,-127581,166.07
2413,24132018,2018,M2328,2018M2328,743469,3149379,1046232,657907,2186299,-39605,4756301,3832372,4468,170.2
2413,24132019,2019,M2328,2019M2328,685869,2868686,1219819,921078,2495253,32644,4775059,3636647,-191387,182.87
2413,24132020,2020,M2328,2020M2328,937546,2721596,1191364,120000,1480241,181947,4611671,3801959,-13831,172.51
2413,24132021,2021,M2328,2021M2328,581732,2950299,1142919,199526,1796823,-314929,4923288,4040354,44127,198.85
2413,24132022,2022,M2328,2022M2328,627056,3844404,1099984,240800,2635232,294310,5544649,4834189,262060,223.74
2413,24132023,2023,M2328,2023M2328,723930,3237387,1016493,228000,1857728,346950,4849009,4603781,106046,237.18
2414,24142012,2012,M2329,2012M2329,380900,4232365,1086927,736107,2373396,614064,5502694,15464300,210337,93.25
2414,24142013,2013,M2329,2013M2329,435963,4472848,1077158,724346,2601015,206058,5733644,14490382,166763,100.05
2414,24142014,2014,M2329,2014M2329,291197,4206795,1048539,462000,2345825,454224,5465156,15431111,265908,95.2
2414,24142015,2015,M2329,2015M2329,294189,4815715,1045894,706968,2959496,19202,6053664,15725895,238244,99.24
2414,24142016,2016,M2329,2016M2329,429929,4931075,1043844,560800,3069250,616387,6182406,16180029,248730,103.02
2414,24142017,2017,M2329,2017M2329,405896,4595843,1033005,392500,2710874,646269,5855298,16844529,276083,94.81
2414,24142018,2018,M2329,2018M2329,255827,4707975,1027613,607810,2804894,-1198,5995820,17147711,260503,92.39
2414,24142019,2019,M2329,2019M2329,349478,5300587,1294669,680665,3622027,248554,7045050,18974025,300652,91.36
2414,24142020,2020,M2329,2020M2329,378593,5255334,1275504,534579,3596912,581689,7165650,21557473,371786,84.15
2414,24142021,2021,M2329,2021M2329,700298,6499781,1395593,560000,4007183,513780,8388187,23900560,574686,80.16
2414,24142022,2022,M2329,2022M2329,1085701,8137666,1389585,1507260,5514344,-515811,10007769,25070558,553065,92.26
2414,24142023,2023,M2329,2023M2329,599606,6332920,1392570,748300,3751869,1772305,8161334,23120363,409502,98.23
2415,24152012,2012,M2328,2012M2328,420992,1350352,657798,129539,586190,521081,2579889,1777150,102537,136.37
2415,24152013,2013,M2328,2013M2328,630908,1651868,643074,370381,889388,190132,3035571,1854257,64181,126.91
2415,24152014,2014,M2328,2014M2328,735496,2113048,758316,744608,1317334,-51841,3624388,2133856,184636,122.59
2415,24152015,2015,M2328,2015M2328,681312,2555415,866214,1161150,2128390,-32715,3992012,2162025,62038,117
2415,24152016,2016,M2328,2016M2328,698947,2631402,893018,1204973,1819660,307144,4078558,2347899,205252,123.18
2415,24152017,2017,M2328,2017M2328,707496,3098016,917545,1391057,2323393,248120,4617334,2262444,152148,154.17
2415,24152018,2018,M2328,2018M2328,445452,3238317,1016050,1627126,2256552,-57988,4797160,2197370,125738,162.03
2415,24152019,2019,M2328,2019M2328,752785,3410915,960874,1746460,2442599,430120,5002758,2189264,82425,147.18
2415,24152020,2020,M2328,2020M2328,458744,4158833,817436,1610779,2856630,625948,5590680,1964549,87210,155.64
2415,24152021,2021,M2328,2021M2328,525627,7786410,751342,3803605,5866084,-1892028,9278792,2447290,308450,179.46
2415,24152022,2022,M2328,2022M2328,1251746,6668785,776420,3327092,4785770,1846008,8205407,2345734,38606,187.4
2415,24152023,2023,M2328,2023M2328,452742,7022507,673045,3168240,5115126,-448434,8433889,2263807,10261,136.96
2417,24172012,2012,M2325,2012M2325,1506106,2139613,486520,0,258683,-35279,4085738,1309004,258,155.72
2417,24172013,2013,M2325,2013M2325,1320257,1915712,437368,0,329997,18001,3880317,1059911,-170737,141.09
2417,24172014,2014,M2325,2014M2325,2091599,3040247,1825664,0,670072,23755,5464566,2635181,-134559,85
2417,24172015,2015,M2325,2015M2325,1867339,2668510,1736684,0,633100,-48156,4988991,2234312,-286643,132.39
2417,24172016,2016,M2325,2016M2325,1874474,2732092,1645469,0,682587,66841,4894723,2504027,-30257,126.15
2417,24172017,2017,M2325,2017M2325,1515398,2552428,1590456,0,596917,-205948,4657789,2512689,-36314,146.89
2417,24172018,2018,M2325,2018M2325,1520178,2714217,1532489,0,672776,57843,4758772,2801134,27399,163.81
2417,24172019,2019,M2325,2019M2325,1574699,2730411,1524053,0,706375,182089,4853871,2947147,39025,176.8
2417,24172020,2020,M2325,2020M2325,2916988,5835356,1536241,200000,2135865,1211734,7998126,7051145,1617691,146.59
2417,24172021,2021,M2325,2021M2325,1853663,4070593,1571238,1010000,2013675,454395,6306290,4714618,368896,270.51
2417,24172022,2022,M2325,2022M2325,2089438,4050275,1667799,1030000,1922278,605923,6349497,3973899,197709,253.78
2417,24172023,2023,M2325,2023M2325,2218583,3738744,1599853,780000,1516158,463474,5888498,3240236,126945,248.3
2419,24192012,2012,M2327,2012M2327,1454176,4446708,822309,672425,2573106,669582,5743648,7154745,268122,141.31
2419,24192013,2013,M2327,2013M2327,1784540,5185747,835732,1006138,2878226,-215499,6600776,6842343,146268,163.29
2419,24192014,2014,M2327,2014M2327,2121276,5712808,992505,506391,2238508,101467,7099789,6122613,234105,202.13
2419,24192015,2015,M2327,2015M2327,2416388,5846013,925729,538761,3053091,1368973,7168188,8062949,289254,147.99
2419,24192016,2016,M2327,2016M2327,2621524,6595572,1183031,489180,3123995,205584,8106701,8762719,522894,152.67
2419,24192017,2017,M2327,2017M2327,3279496,6423244,1076959,754452,2964876,1099832,7802625,8548383,412362,150.16
2419,24192018,2018,M2327,2018M2327,2241177,8662314,959324,1644650,5884595,-965287,9961129,10057776,295935,163.29
2419,24192019,2019,M2327,2019M2327,4607008,8255614,1108216,952701,3573694,1699955,9915196,10325500,350343,171.78
2419,24192020,2020,M2327,2020M2327,3935224,10109051,1876017,2417512,6905165,-453232,12555955,10278461,402659,183.51
2419,24192021,2021,M2327,2021M2327,2803348,8654473,1782568,2554712,5462528,-264649,10985960,9681546,221384,242.43
2419,24192022,2022,M2327,2022M2327,2385676,9562665,2059077,1940870,6058063,832960,12238095,12318229,607936,202.77
2419,24192023,2023,M2327,2023M2327,1980637,7715903,1855821,396227,3151643,501425,10508694,9403662,163814,261.8
2420,24202012,2012,M2328,2012M2328,523863,2681372,809628,60695,961264,159619,3583200,3480885,340677,166.06
2420,24202013,2013,M2328,2013M2328,275697,2182127,830004,201437,1173499,905761,5756420,3487133,503179,166.83
2420,24202014,2014,M2328,2014M2328,656803,2349106,1671899,284676,1406719,871694,6019144,3406468,591191,182.15
2420,24202015,2015,M2328,2015M2328,822074,2223466,1497319,214124,1283967,891872,5887446,3314487,653461,194.05
2420,24202016,2016,M2328,2016M2328,1970673,3375671,1453136,1343004,2406627,593500,7003588,3150739,568063,202.22
2420,24202017,2017,M2328,2017M2328,1624347,3117483,1359584,1340000,2150721,272940,6727529,2928087,461580,211.72
2420,24202018,2018,M2328,2018M2328,405995,2028293,1325499,274642,1183300,522213,5650553,2820470,500570,219.55
2420,24202019,2019,M2328,2019M2328,977525,2295107,1300482,663624,1425195,705325,5876024,2669131,487940,222.41
2420,24202020,2020,M2328,2020M2328,688556,2041510,1263501,260539,1041891,507826,5568202,2475359,444452,225.26
2420,24202021,2021,M2328,2021M2328,754876,2206590,1263211,43803,1044829,777319,5695775,2662857,583651,238.85
2420,24202022,2022,M2328,2022M2328,640366,2127746,1247284,13083,739167,519412,5586999,2642175,677032,271
2420,24202023,2023,M2328,2023M2328,885011,1987843,1193209,13605,585535,848184,5380158,2126487,538494,281.93
2421,24212012,2012,M2328,2012M2328,1129198,4101709,1866434,433396,2555286,423725,6286371,7708731,217086,141.98
2421,24212013,2013,M2328,2013M2328,1183273,4674125,1814264,576151,2915482,436911,6778231,8256495,310828,142.29
2421,24212014,2014,M2328,2014M2328,961129,5212604,1809757,496664,3188221,270005,7323610,9533345,386250,145.01
2421,24212015,2015,M2328,2015M2328,1269410,5447897,1775121,463998,3338803,992600,7523184,10109156,448960,151.91
2421,24212016,2016,M2328,2016M2328,1338416,5925839,2182209,454132,3863944,971817,8391141,10690822,578812,153.51
2421,24212017,2017,M2328,2017M2328,1386750,6256831,2293868,636262,4199784,798100,8813469,10946728,663416,160.36
2421,24212018,2018,M2328,2018M2328,1144973,6378539,2377611,843257,4477209,766433,8971556,11965298,607683,156.22
2421,24212019,2019,M2328,2019M2328,1271420,6611713,2277290,926878,4632633,906447,9439298,11659915,680801,166.97
2421,24212020,2020,M2328,2020M2328,1574919,7392164,2105535,670663,4933346,1480569,10419061,12781281,851650,154.53
2421,24212021,2021,M2328,2021M2328,1912018,8390570,2059278,1949632,6239237,190853,11517320,13561804,429253,160.48
2421,24212022,2022,M2328,2022M2328,2457337,9025590,2273414,1287516,6322715,2158129,12191969,14063308,1089095,175.65
2421,24212023,2023,M2328,2023M2328,4030886,9576060,2171464,457581,4720730,2174842,12614731,12914685,1333934,183.94
2423,24232012,2012,M2331,2012M2331,280881,1439822,808341,297421,731027,809,2678707,1889130,118494,299.71
2423,24232013,2013,M2331,2013M2331,285881,1558351,844058,287312,723201,158502,2889842,2095978,117895,284.95
2423,24232014,2014,M2331,2014M2331,249704,1661756,893630,205170,717711,69484,3001838,2166790,175134,300.59
2423,24232015,2015,M2331,2015M2331,180426,1673736,892265,94745,582451,181746,2993902,2157025,231201,347.74
2423,24232016,2016,M2331,2016M2331,347121,1807019,834676,123120,591743,281572,3036844,2205675,254390,347.77
2423,24232017,2017,M2331,2017M2331,591676,1994535,799218,114057,656164,348415,3032095,2305783,283642,321.22
2423,24232018,2018,M2331,2018M2331,438363,2175804,839214,69050,771371,298284,3246879,2575323,343044,308.92
2423,24232019,2019,M2331,2019M2331,369998,2083688,812905,112340,639665,233573,3128633,2552976,311757,322.52
2423,24232020,2020,M2331,2020M2331,647846,2254969,963280,303719,970019,483407,3688376,2306140,199070,325.63
2423,24232021,2021,M2331,2021M2331,441931,2099661,911574,170775,886415,437690,3493572,2609162,289537,310.66
2423,24232022,2022,M2331,2022M2331,586528,2649628,904415,396128,1198935,158896,3990463,2885585,403724,348.07
2423,24232023,2023,M2331,2023M2331,518259,2474378,903666,184760,873862,548138,3795769,3024731,428271,364.12
2424,24242012,2012,M2327,2012M2327,156344,179200,4473,0,36748,-34609,365439,92671,-32188,112.43
2424,24242013,2013,M2327,2013M2327,413128,428502,3241,0,23230,362146,558354,455366,212250,15.96
2424,24242014,2014,M2327,2014M2327,318632,437818,2535,0,23836,16391,556511,51407,-6293,93.49
2424,24242015,2015,M2327,2015M2327,323078,405201,2286,0,4884,-25102,510781,4468,-26831,361.22
2424,24242016,2016,M2327,2016M2327,306736,375440,2585,0,4342,-26170,456933,2821,-45509,296.19
2424,24242017,2017,M2327,2017M2327,153869,336948,5661,0,4419,-35853,407014,24403,-49152,36.71
2424,24242018,2018,M2327,2018M2327,133241,149410,154969,0,10468,-43979,370463,2682,-41310,227.75
2424,24242019,2019,M2327,2019M2327,23475,67158,248879,36730,160065,-37795,608028,22860,-109019,57.74
